System,t,target X,target Y
lush-piquant-bumblebee,0.000000,2.045327,-2.768880
lush-piquant-bumblebee,0.010000,2.040843,-2.766976
lush-piquant-bumblebee,0.020000,2.027965,-2.761508
lush-piquant-bumblebee,0.030000,2.007783,-2.752938
lush-piquant-bumblebee,0.040000,1.981274,-2.741681
lush-piquant-bumblebee,0.050000,1.949314,-2.728110
lush-piquant-bumblebee,0.060000,1.912689,-2.712558
lush-piquant-bumblebee,0.070000,1.872100,-2.695323
lush-piquant-bumblebee,0.080000,1.828177,-2.676672
lush-piquant-bumblebee,0.090000,1.781493,-2.656849
lush-piquant-bumblebee,0.100000,1.732568,-2.636074
lush-piquant-bumblebee,0.110000,1.681848,-2.614537
lush-piquant-bumblebee,0.120000,1.629724,-2.592404
lush-piquant-bumblebee,0.130000,1.576541,-2.569821
lush-piquant-bumblebee,0.140000,1.522598,-2.546916
lush-piquant-bumblebee,0.150000,1.468161,-2.523800
lush-piquant-bumblebee,0.160000,1.413460,-2.500573
lush-piquant-bumblebee,0.170000,1.358699,-2.477320
lush-piquant-bumblebee,0.180000,1.304055,-2.454117
lush-piquant-bumblebee,0.190000,1.249684,-2.431029
lush-piquant-bumblebee,0.200000,1.195722,-2.408116
lush-piquant-bumblebee,0.210000,1.142289,-2.385427
lush-piquant-bumblebee,0.220000,1.089487,-2.363005
lush-piquant-bumblebee,0.230000,1.037404,-2.340890
lush-piquant-bumblebee,0.240000,0.986117,-2.319112
lush-piquant-bumblebee,0.250000,0.935689,-2.297699
lush-piquant-bumblebee,0.260000,0.886176,-2.276674
lush-piquant-bumblebee,0.270000,0.837621,-2.256057
lush-piquant-bumblebee,0.280000,0.790061,-2.235862
lush-piquant-bumblebee,0.290000,0.743526,-2.216102
lush-piquant-bumblebee,0.300000,0.698038,-2.196786
lush-piquant-bumblebee,0.310000,0.653613,-2.177922
lush-piquant-bumblebee,0.320000,0.610264,-2.159515
lush-piquant-bumblebee,0.330000,0.567997,-2.141568
lush-piquant-bumblebee,0.340000,0.526815,-2.124081
lush-piquant-bumblebee,0.350000,0.486718,-2.107054
lush-piquant-bumblebee,0.360000,0.447701,-2.090487
lush-piquant-bumblebee,0.370000,0.409747,-2.074371
lush-piquant-bumblebee,0.380000,0.372821,-2.058691
lush-piquant-bumblebee,0.390000,0.336911,-2.043442
lush-piquant-bumblebee,0.400000,0.302004,-2.028620
lush-piquant-bumblebee,0.410000,0.268089,-2.014219
lush-piquant-bumblebee,0.420000,0.235149,-2.000232
lush-piquant-bumblebee,0.430000,0.203168,-1.986652
lush-piquant-bumblebee,0.440000,0.172132,-1.973473
lush-piquant-bumblebee,0.450000,0.142021,-1.960687
lush-piquant-bumblebee,0.460000,0.112819,-1.948287
lush-piquant-bumblebee,0.470000,0.084489,-1.936258
lush-piquant-bumblebee,0.480000,0.057005,-1.924587
lush-piquant-bumblebee,0.490000,0.030344,-1.913267
lush-piquant-bumblebee,0.500000,0.004488,-1.902287
lush-piquant-bumblebee,0.510000,-0.020585,-1.891641
lush-piquant-bumblebee,0.520000,-0.044896,-1.881318
lush-piquant-bumblebee,0.530000,-0.068464,-1.871310
lush-piquant-bumblebee,0.540000,-0.091310,-1.861609
lush-piquant-bumblebee,0.550000,-0.113453,-1.852206
lush-piquant-bumblebee,0.560000,-0.134913,-1.843094
lush-piquant-bumblebee,0.570000,-0.155709,-1.834264
lush-piquant-bumblebee,0.580000,-0.175860,-1.825707
lush-piquant-bumblebee,0.590000,-0.195383,-1.817417
lush-piquant-bumblebee,0.600000,-0.214299,-1.809385
lush-piquant-bumblebee,0.610000,-0.232623,-1.801604
lush-piquant-bumblebee,0.620000,-0.250374,-1.794066
lush-piquant-bumblebee,0.630000,-0.267568,-1.786765
lush-piquant-bumblebee,0.640000,-0.284222,-1.779694
lush-piquant-bumblebee,0.650000,-0.300352,-1.772844
lush-piquant-bumblebee,0.660000,-0.315974,-1.766211
lush-piquant-bumblebee,0.670000,-0.331103,-1.759787
lush-piquant-bumblebee,0.680000,-0.345754,-1.753566
lush-piquant-bumblebee,0.690000,-0.359942,-1.747541
lush-piquant-bumblebee,0.700000,-0.373681,-1.741707
lush-piquant-bumblebee,0.710000,-0.386984,-1.736058
lush-piquant-bumblebee,0.720000,-0.399866,-1.730588
lush-piquant-bumblebee,0.730000,-0.412338,-1.725292
lush-piquant-bumblebee,0.740000,-0.424415,-1.720164
