System,t,target X,target Y
rebel-wine-beetle,0.000000,-0.911985,-0.718348
rebel-wine-beetle,0.010000,-0.945369,-0.662972
rebel-wine-beetle,0.020000,-0.977382,-0.608280
rebel-wine-beetle,0.030000,-1.008040,-0.554269
rebel-wine-beetle,0.040000,-1.037358,-0.500933
rebel-wine-beetle,0.050000,-1.065352,-0.448270
rebel-wine-beetle,0.060000,-1.092037,-0.396276
rebel-wine-beetle,0.070000,-1.117429,-0.344947
rebel-wine-beetle,0.080000,-1.141543,-0.294279
rebel-wine-beetle,0.090000,-1.164396,-0.244268
rebel-wine-beetle,0.100000,-1.186002,-0.194911
rebel-wine-beetle,0.110000,-1.206377,-0.146205
rebel-wine-beetle,0.120000,-1.225537,-0.098144
rebel-wine-beetle,0.130000,-1.243497,-0.050726
rebel-wine-beetle,0.140000,-1.260272,-0.003947
rebel-wine-beetle,0.150000,-1.275879,0.042197
rebel-wine-beetle,0.160000,-1.290333,0.087710
rebel-wine-beetle,0.170000,-1.303649,0.132595
rebel-wine-beetle,0.180000,-1.315843,0.176857
rebel-wine-beetle,0.190000,-1.326930,0.220499
rebel-wine-beetle,0.200000,-1.336926,0.263524
rebel-wine-beetle,0.210000,-1.345846,0.305937
rebel-wine-beetle,0.220000,-1.353707,0.347741
rebel-wine-beetle,0.230000,-1.360523,0.388940
rebel-wine-beetle,0.240000,-1.366311,0.429538
rebel-wine-beetle,0.250000,-1.371085,0.469538
rebel-wine-beetle,0.260000,-1.374861,0.508944
rebel-wine-beetle,0.270000,-1.377655,0.547761
rebel-wine-beetle,0.280000,-1.379483,0.585991
rebel-wine-beetle,0.290000,-1.380359,0.623638
rebel-wine-beetle,0.300000,-1.380299,0.660707
rebel-wine-beetle,0.310000,-1.379320,0.697201
rebel-wine-beetle,0.320000,-1.377436,0.733123
rebel-wine-beetle,0.330000,-1.374663,0.768478
rebel-wine-beetle,0.340000,-1.371016,0.803269
rebel-wine-beetle,0.350000,-1.366512,0.837500
rebel-wine-beetle,0.360000,-1.361165,0.871175
rebel-wine-beetle,0.370000,-1.354991,0.904297
rebel-wine-beetle,0.380000,-1.348007,0.936870
rebel-wine-beetle,0.390000,-1.340226,0.968898
rebel-wine-beetle,0.400000,-1.331665,1.000385
rebel-wine-beetle,0.410000,-1.322340,1.031335
rebel-wine-beetle,0.420000,-1.312265,1.061751
rebel-wine-beetle,0.430000,-1.301457,1.091636
rebel-wine-beetle,0.440000,-1.289931,1.120995
rebel-wine-beetle,0.450000,-1.277703,1.149832
rebel-wine-beetle,0.460000,-1.264787,1.178150
rebel-wine-beetle,0.470000,-1.251200,1.205953
rebel-wine-beetle,0.480000,-1.236958,1.233244
rebel-wine-beetle,0.490000,-1.222075,1.260028
rebel-wine-beetle,0.500000,-1.206567,1.286308
rebel-wine-beetle,0.510000,-1.190450,1.312088
rebel-wine-beetle,0.520000,-1.173739,1.337371
rebel-wine-beetle,0.530000,-1.156451,1.362162
rebel-wine-beetle,0.540000,-1.138599,1.386465
rebel-wine-beetle,0.550000,-1.120201,1.410282
rebel-wine-beetle,0.560000,-1.101271,1.433617
rebel-wine-beetle,0.570000,-1.081825,1.456476
rebel-wine-beetle,0.580000,-1.061879,1.478860
rebel-wine-beetle,0.590000,-1.041448,1.500774
rebel-wine-beetle,0.600000,-1.020547,1.522222
rebel-wine-beetle,0.610000,-0.999193,1.543207
rebel-wine-beetle,0.620000,-0.977401,1.563734
rebel-wine-beetle,0.630000,-0.955185,1.583805
rebel-wine-beetle,0.640000,-0.932563,1.603425
rebel-wine-beetle,0.650000,-0.909549,1.622597
rebel-wine-beetle,0.660000,-0.886159,1.641326
rebel-wine-beetle,0.670000,-0.862409,1.659614
rebel-wine-beetle,0.680000,-0.838313,1.677466
