System,t,target X,target Y
lush-impartial-bumblebee,0.000000,1.715253,1.613886
lush-impartial-bumblebee,0.010000,1.715253,1.533192
lush-impartial-bumblebee,0.020000,1.715253,1.452497
lush-impartial-bumblebee,0.030000,1.715253,1.371803
lush-impartial-bumblebee,0.040000,1.715253,1.291109
lush-impartial-bumblebee,0.050000,1.715253,1.210414
lush-impartial-bumblebee,0.060000,1.715253,1.129720
lush-impartial-bumblebee,0.070000,1.715253,1.049026
lush-impartial-bumblebee,0.080000,1.715253,0.968332
lush-impartial-bumblebee,0.090000,1.715253,0.887637
lush-impartial-bumblebee,0.100000,1.715253,0.806943
lush-impartial-bumblebee,0.110000,1.715253,0.726249
lush-impartial-bumblebee,0.120000,1.715253,0.645554
lush-impartial-bumblebee,0.130000,1.715253,0.564860
lush-impartial-bumblebee,0.140000,1.715253,0.484166
lush-impartial-bumblebee,0.150000,1.715253,0.403471
lush-impartial-bumblebee,0.160000,1.715253,0.322777
lush-impartial-bumblebee,0.170000,1.715253,0.242083
lush-impartial-bumblebee,0.180000,1.715253,0.161389
lush-impartial-bumblebee,0.190000,1.715253,0.080694
lush-impartial-bumblebee,0.200000,1.715253,0.000000
lush-impartial-bumblebee,0.210000,1.715253,-0.080694
lush-impartial-bumblebee,0.220000,1.715253,-0.161389
lush-impartial-bumblebee,0.230000,1.715253,-0.242083
lush-impartial-bumblebee,0.240000,1.715253,-0.322777
lush-impartial-bumblebee,0.250000,1.715253,-0.403471
lush-impartial-bumblebee,0.260000,1.715253,-0.484166
lush-impartial-bumblebee,0.270000,1.715253,-0.564860
lush-impartial-bumblebee,0.280000,1.715253,-0.645554
lush-impartial-bumblebee,0.290000,1.715253,-0.726249
lush-impartial-bumblebee,0.300000,1.715253,-0.806943
lush-impartial-bumblebee,0.310000,1.715253,-0.887637
lush-impartial-bumblebee,0.320000,1.715253,-0.968332
lush-impartial-bumblebee,0.330000,1.715253,-1.049026
lush-impartial-bumblebee,0.340000,1.715253,-1.129720
lush-impartial-bumblebee,0.350000,1.715253,-1.210414
lush-impartial-bumblebee,0.360000,1.715253,-1.291109
lush-impartial-bumblebee,0.370000,1.715253,-1.371803
lush-impartial-bumblebee,0.380000,1.715253,-1.452497
lush-impartial-bumblebee,0.390000,1.715253,-1.533192
lush-impartial-bumblebee,0.400000,1.715253,-1.613886
lush-impartial-bumblebee,0.410000,1.672372,-1.613886
lush-impartial-bumblebee,0.420000,1.629490,-1.613886
lush-impartial-bumblebee,0.430000,1.586609,-1.613886
lush-impartial-bumblebee,0.440000,1.543728,-1.613886
lush-impartial-bumblebee,0.450000,1.500846,-1.613886
lush-impartial-bumblebee,0.460000,1.457965,-1.613886
lush-impartial-bumblebee,0.470000,1.415084,-1.613886
lush-impartial-bumblebee,0.480000,1.372202,-1.613886
lush-impartial-bumblebee,0.490000,1.329321,-1.613886
lush-impartial-bumblebee,0.500000,1.286440,-1.613886
lush-impartial-bumblebee,0.510000,1.243558,-1.613886
lush-impartial-bumblebee,0.520000,1.200677,-1.613886
lush-impartial-bumblebee,0.530000,1.157796,-1.613886
lush-impartial-bumblebee,0.540000,1.114914,-1.613886
lush-impartial-bumblebee,0.550000,1.072033,-1.613886
lush-impartial-bumblebee,0.560000,1.029152,-1.613886
lush-impartial-bumblebee,0.570000,0.986270,-1.613886
lush-impartial-bumblebee,0.580000,0.943389,-1.613886
lush-impartial-bumblebee,0.590000,0.900508,-1.613886
lush-impartial-bumblebee,0.600000,0.857627,-1.613886
lush-impartial-bumblebee,0.610000,0.814745,-1.613886
lush-impartial-bumblebee,0.620000,0.771864,-1.613886
lush-impartial-bumblebee,0.630000,0.728983,-1.613886
lush-impartial-bumblebee,0.640000,0.686101,-1.613886
lush-impartial-bumblebee,0.650000,0.643220,-1.613886
lush-impartial-bumblebee,0.660000,0.600339,-1.613886
lush-impartial-bumblebee,0.670000,0.557457,-1.613886
lush-impartial-bumblebee,0.680000,0.514576,-1.613886
lush-impartial-bumblebee,0.690000,0.471695,-1.613886
lush-impartial-bumblebee,0.700000,0.428813,-1.613886
lush-impartial-bumblebee,0.710000,0.385932,-1.613886
lush-impartial-bumblebee,0.720000,0.343051,-1.613886
lush-impartial-bumblebee,0.730000,0.300169,-1.613886
lush-impartial-bumblebee,0.740000,0.257288,-1.613886
lush-impartial-bumblebee,0.750000,0.214407,-1.613886
lush-impartial-bumblebee,0.760000,0.171525,-1.613886
lush-impartial-bumblebee,0.770000,0.128644,-1.613886
