System,t,target X,target Y
thoughtful-steel-butterfly,0.000000,1.594187,1.531811
thoughtful-steel-butterfly,0.010000,1.594187,1.455220
thoughtful-steel-butterfly,0.020000,1.594187,1.378630
thoughtful-steel-butterfly,0.030000,1.594187,1.302039
thoughtful-steel-butterfly,0.040000,1.594187,1.225449
thoughtful-steel-butterfly,0.050000,1.594187,1.148858
thoughtful-steel-butterfly,0.060000,1.594187,1.072267
thoughtful-steel-butterfly,0.070000,1.594187,0.995677
thoughtful-steel-butterfly,0.080000,1.594187,0.919086
thoughtful-steel-butterfly,0.090000,1.594187,0.842496
thoughtful-steel-butterfly,0.100000,1.594187,0.765905
thoughtful-steel-butterfly,0.110000,1.594187,0.689315
thoughtful-steel-butterfly,0.120000,1.594187,0.612724
thoughtful-steel-butterfly,0.130000,1.594187,0.536134
thoughtful-steel-butterfly,0.140000,1.594187,0.459543
thoughtful-steel-butterfly,0.150000,1.594187,0.382953
thoughtful-steel-butterfly,0.160000,1.594187,0.306362
thoughtful-steel-butterfly,0.170000,1.594187,0.229772
thoughtful-steel-butterfly,0.180000,1.594187,0.153181
thoughtful-steel-butterfly,0.190000,1.594187,0.076591
thoughtful-steel-butterfly,0.200000,1.594187,0.000000
thoughtful-steel-butterfly,0.210000,1.594187,-0.076591
thoughtful-steel-butterfly,0.220000,1.594187,-0.153181
thoughtful-steel-butterfly,0.230000,1.594187,-0.229772
thoughtful-steel-butterfly,0.240000,1.594187,-0.306362
thoughtful-steel-butterfly,0.250000,1.594187,-0.382953
thoughtful-steel-butterfly,0.260000,1.594187,-0.459543
thoughtful-steel-butterfly,0.270000,1.594187,-0.536134
thoughtful-steel-butterfly,0.280000,1.594187,-0.612724
thoughtful-steel-butterfly,0.290000,1.594187,-0.689315
thoughtful-steel-butterfly,0.300000,1.594187,-0.765905
thoughtful-steel-butterfly,0.310000,1.594187,-0.842496
thoughtful-steel-butterfly,0.320000,1.594187,-0.919086
thoughtful-steel-butterfly,0.330000,1.594187,-0.995677
