System,t,target X,target Y
rebel-wine-beetle,0.000000,1.838733,-0.601380
rebel-wine-beetle,0.010000,1.889552,-0.564220
rebel-wine-beetle,0.020000,1.938851,-0.528115
rebel-wine-beetle,0.030000,1.986645,-0.493055
rebel-wine-beetle,0.040000,2.032950,-0.459029
rebel-wine-beetle,0.050000,2.077782,-0.426029
rebel-wine-beetle,0.060000,2.121157,-0.394044
rebel-wine-beetle,0.070000,2.163090,-0.363063
rebel-wine-beetle,0.080000,2.203597,-0.333077
rebel-wine-beetle,0.090000,2.242694,-0.304075
rebel-wine-beetle,0.100000,2.280397,-0.276048
rebel-wine-beetle,0.110000,2.316721,-0.248986
rebel-wine-beetle,0.120000,2.351682,-0.222878
rebel-wine-beetle,0.130000,2.385296,-0.197714
rebel-wine-beetle,0.140000,2.417579,-0.173484
rebel-wine-beetle,0.150000,2.448546,-0.150179
rebel-wine-beetle,0.160000,2.478213,-0.127787
rebel-wine-beetle,0.170000,2.506595,-0.106300
rebel-wine-beetle,0.180000,2.533710,-0.085707
rebel-wine-beetle,0.190000,2.559571,-0.065997
rebel-wine-beetle,0.200000,2.584195,-0.047161
rebel-wine-beetle,0.210000,2.607598,-0.029189
rebel-wine-beetle,0.220000,2.629796,-0.012071
rebel-wine-beetle,0.230000,2.650803,0.004204
rebel-wine-beetle,0.240000,2.670637,0.019645
rebel-wine-beetle,0.250000,2.689312,0.034263
rebel-wine-beetle,0.260000,2.706845,0.048067
rebel-wine-beetle,0.270000,2.723251,0.061068
rebel-wine-beetle,0.280000,2.738545,0.073276
rebel-wine-beetle,0.290000,2.752744,0.084700
rebel-wine-beetle,0.300000,2.765864,0.095352
rebel-wine-beetle,0.310000,2.777919,0.105240
rebel-wine-beetle,0.320000,2.788927,0.114376
rebel-wine-beetle,0.330000,2.798902,0.122769
rebel-wine-beetle,0.340000,2.807860,0.130429
rebel-wine-beetle,0.350000,2.815817,0.137366
rebel-wine-beetle,0.360000,2.822789,0.143590
rebel-wine-beetle,0.370000,2.828792,0.149112
rebel-wine-beetle,0.380000,2.833840,0.153941
rebel-wine-beetle,0.390000,2.837951,0.158088
rebel-wine-beetle,0.400000,2.841139,0.161563
rebel-wine-beetle,0.410000,2.843421,0.164375
rebel-wine-beetle,0.420000,2.844812,0.166535
rebel-wine-beetle,0.430000,2.845328,0.168053
rebel-wine-beetle,0.440000,2.844984,0.168938
rebel-wine-beetle,0.450000,2.843797,0.169202
rebel-wine-beetle,0.460000,2.841782,0.168854
rebel-wine-beetle,0.470000,2.838955,0.167904
rebel-wine-beetle,0.480000,2.835331,0.166362
rebel-wine-beetle,0.490000,2.830927,0.164238
rebel-wine-beetle,0.500000,2.825758,0.161543
rebel-wine-beetle,0.510000,2.819839,0.158286
rebel-wine-beetle,0.520000,2.813187,0.154477
rebel-wine-beetle,0.530000,2.805818,0.150127
rebel-wine-beetle,0.540000,2.797746,0.145246
rebel-wine-beetle,0.550000,2.788988,0.139843
rebel-wine-beetle,0.560000,2.779560,0.133929
rebel-wine-beetle,0.570000,2.769477,0.127514
rebel-wine-beetle,0.580000,2.758754,0.120608
rebel-wine-beetle,0.590000,2.747409,0.113221
rebel-wine-beetle,0.600000,2.735456,0.105362
rebel-wine-beetle,0.610000,2.722911,0.097043
rebel-wine-beetle,0.620000,2.709789,0.088273
rebel-wine-beetle,0.630000,2.696108,0.079063
rebel-wine-beetle,0.640000,2.681882,0.069422
rebel-wine-beetle,0.650000,2.667127,0.059360
rebel-wine-beetle,0.660000,2.651859,0.048887
rebel-wine-beetle,0.670000,2.636093,0.038014
rebel-wine-beetle,0.680000,2.619846,0.026751
rebel-wine-beetle,0.690000,2.603132,0.015107
rebel-wine-beetle,0.700000,2.585969,0.003094
rebel-wine-beetle,0.710000,2.568371,-0.009280
rebel-wine-beetle,0.720000,2.550354,-0.022004
rebel-wine-beetle,0.730000,2.531935,-0.035069
rebel-wine-beetle,0.740000,2.513128,-0.048463
rebel-wine-beetle,0.750000,2.493949,-0.062177
rebel-wine-beetle,0.760000,2.474415,-0.076200
rebel-wine-beetle,0.770000,2.454540,-0.090524
rebel-wine-beetle,0.780000,2.434342,-0.105137
rebel-wine-beetle,0.790000,2.413834,-0.120030
rebel-wine-beetle,0.800000,2.393034,-0.135192
rebel-wine-beetle,0.810000,2.371957,-0.150614
rebel-wine-beetle,0.820000,2.350618,-0.166285
rebel-wine-beetle,0.830000,2.329034,-0.182196
rebel-wine-beetle,0.840000,2.307220,-0.198336
rebel-wine-beetle,0.850000,2.285191,-0.214695
rebel-wine-beetle,0.860000,2.262964,-0.231263
rebel-wine-beetle,0.870000,2.240555,-0.248030
rebel-wine-beetle,0.880000,2.217978,-0.264986
rebel-wine-beetle,0.890000,2.195251,-0.282121
rebel-wine-beetle,0.900000,2.172387,-0.299425
rebel-wine-beetle,0.910000,2.149404,-0.316887
rebel-wine-beetle,0.920000,2.126317,-0.334498
rebel-wine-beetle,0.930000,2.103142,-0.352248
rebel-wine-beetle,0.940000,2.079894,-0.370126
rebel-wine-beetle,0.950000,2.056590,-0.388123
rebel-wine-beetle,0.960000,2.033244,-0.406228
rebel-wine-beetle,0.970000,2.009873,-0.424432
rebel-wine-beetle,0.980000,1.986492,-0.442723
rebel-wine-beetle,0.990000,1.963118,-0.461093
rebel-wine-beetle,1.000000,1.939765,-0.479531
rebel-wine-beetle,1.010000,1.916450,-0.498027
rebel-wine-beetle,1.020000,1.893188,-0.516571
rebel-wine-beetle,1.030000,1.869995,-0.535153
rebel-wine-beetle,1.040000,1.846888,-0.553763
rebel-wine-beetle,1.050000,1.823880,-0.572391
rebel-wine-beetle,1.060000,1.800989,-0.591026
rebel-wine-beetle,1.070000,1.778230,-0.609659
rebel-wine-beetle,1.080000,1.755619,-0.628279
rebel-wine-beetle,1.090000,1.733171,-0.646877
rebel-wine-beetle,1.100000,1.710903,-0.665442
rebel-wine-beetle,1.110000,1.688829,-0.683964
rebel-wine-beetle,1.120000,1.666967,-0.702434
rebel-wine-beetle,1.130000,1.645330,-0.720841
rebel-wine-beetle,1.140000,1.623936,-0.739175
rebel-wine-beetle,1.150000,1.602800,-0.757426
rebel-wine-beetle,1.160000,1.581937,-0.775584
rebel-wine-beetle,1.170000,1.561364,-0.793639
rebel-wine-beetle,1.180000,1.541096,-0.811581
rebel-wine-beetle,1.190000,1.521148,-0.829399
rebel-wine-beetle,1.200000,1.501538,-0.847084
rebel-wine-beetle,1.210000,1.482279,-0.864626
rebel-wine-beetle,1.220000,1.463389,-0.882014
rebel-wine-beetle,1.230000,1.444883,-0.899239
rebel-wine-beetle,1.240000,1.426776,-0.916290
rebel-wine-beetle,1.250000,1.409084,-0.933158
rebel-wine-beetle,1.260000,1.391823,-0.949832
rebel-wine-beetle,1.270000,1.375010,-0.966302
rebel-wine-beetle,1.280000,1.358658,-0.982558
rebel-wine-beetle,1.290000,1.342785,-0.998590
rebel-wine-beetle,1.300000,1.327406,-1.014388
rebel-wine-beetle,1.310000,1.312536,-1.029942
rebel-wine-beetle,1.320000,1.298192,-1.045242
rebel-wine-beetle,1.330000,1.284389,-1.060277
rebel-wine-beetle,1.340000,1.271143,-1.075038
rebel-wine-beetle,1.350000,1.258470,-1.089515
rebel-wine-beetle,1.360000,1.246385,-1.103698
rebel-wine-beetle,1.370000,1.234904,-1.117576
rebel-wine-beetle,1.380000,1.224043,-1.131139
rebel-wine-beetle,1.390000,1.213817,-1.144377
rebel-wine-beetle,1.400000,1.204243,-1.157281
rebel-wine-beetle,1.410000,1.195336,-1.169840
rebel-wine-beetle,1.420000,1.187112,-1.182044
rebel-wine-beetle,1.430000,1.179586,-1.193883
rebel-wine-beetle,1.440000,1.172774,-1.205348
rebel-wine-beetle,1.450000,1.166693,-1.216427
rebel-wine-beetle,1.460000,1.161357,-1.227110
rebel-wine-beetle,1.470000,1.156783,-1.237389
