System,t,target X,target Y
talented-antique-butterfly,0.000000,-1.842345,-0.777666
talented-antique-butterfly,0.010000,-1.835474,-0.775647
talented-antique-butterfly,0.020000,-1.815895,-0.770253
talented-antique-butterfly,0.030000,-1.785569,-0.762435
talented-antique-butterfly,0.040000,-1.746369,-0.752584
talented-antique-butterfly,0.050000,-1.700002,-0.740854
talented-antique-butterfly,0.060000,-1.648138,-0.727322
talented-antique-butterfly,0.070000,-1.592351,-0.712145
talented-antique-butterfly,0.080000,-1.534133,-0.695488
talented-antique-butterfly,0.090000,-1.474850,-0.677650
talented-antique-butterfly,0.100000,-1.415720,-0.659010
talented-antique-butterfly,0.110000,-1.357784,-0.640006
talented-antique-butterfly,0.120000,-1.301899,-0.621114
talented-antique-butterfly,0.130000,-1.248727,-0.602824
talented-antique-butterfly,0.140000,-1.198744,-0.585630
talented-antique-butterfly,0.150000,-1.152247,-0.570013
talented-antique-butterfly,0.160000,-1.109365,-0.556433
talented-antique-butterfly,0.170000,-1.070075,-0.545327
talented-antique-butterfly,0.180000,-1.034213,-0.537093
talented-antique-butterfly,0.190000,-1.001492,-0.532072
talented-antique-butterfly,0.200000,-0.971513,-0.530555
talented-antique-butterfly,0.210000,-0.943777,-0.532771
talented-antique-butterfly,0.220000,-0.917706,-0.538872
talented-antique-butterfly,0.230000,-0.892660,-0.548919
talented-antique-butterfly,0.240000,-0.867984,-0.562796
talented-antique-butterfly,0.250000,-0.843028,-0.580268
talented-antique-butterfly,0.260000,-0.817123,-0.601086
talented-antique-butterfly,0.270000,-0.789630,-0.624896
talented-antique-butterfly,0.280000,-0.759957,-0.651245
talented-antique-butterfly,0.290000,-0.727582,-0.679589
talented-antique-butterfly,0.300000,-0.692074,-0.709305
talented-antique-butterfly,0.310000,-0.653102,-0.739708
talented-antique-butterfly,0.320000,-0.610452,-0.770067
talented-antique-butterfly,0.330000,-0.564034,-0.799629
talented-antique-butterfly,0.340000,-0.513887,-0.827640
talented-antique-butterfly,0.350000,-0.460179,-0.853365
talented-antique-butterfly,0.360000,-0.403201,-0.876117
talented-antique-butterfly,0.370000,-0.343364,-0.895278
talented-antique-butterfly,0.380000,-0.281177,-0.910317
talented-antique-butterfly,0.390000,-0.217238,-0.920815
talented-antique-butterfly,0.400000,-0.152209,-0.926478
talented-antique-butterfly,0.410000,-0.086794,-0.927150
talented-antique-butterfly,0.420000,-0.021709,-0.922819
talented-antique-butterfly,0.430000,0.042341,-0.913622
talented-antique-butterfly,0.440000,0.104692,-0.899836
talented-antique-butterfly,0.450000,0.164749,-0.881872
talented-antique-butterfly,0.460000,0.222007,-0.860254
talented-antique-butterfly,0.470000,0.276070,-0.835600
talented-antique-butterfly,0.480000,0.326662,-0.808595
talented-antique-butterfly,0.490000,0.373635,-0.779962
talented-antique-butterfly,0.500000,0.416968,-0.750438
talented-antique-butterfly,0.510000,0.456763,-0.720743
talented-antique-butterfly,0.520000,0.493235,-0.691558
talented-antique-butterfly,0.530000,0.526698,-0.663506
talented-antique-butterfly,0.540000,0.557551,-0.637135
talented-antique-butterfly,0.550000,0.586262,-0.612909
talented-antique-butterfly,0.560000,0.613355,-0.591195
talented-antique-butterfly,0.570000,0.639397,-0.572263
talented-antique-butterfly,0.580000,0.664980,-0.556282
talented-antique-butterfly,0.590000,0.690718,-0.543316
talented-antique-butterfly,0.600000,0.717230,-0.533322
talented-antique-butterfly,0.610000,0.745129,-0.526155
talented-antique-butterfly,0.620000,0.775007,-0.521564
talented-antique-butterfly,0.630000,0.807423,-0.519184
talented-antique-butterfly,0.640000,0.842881,-0.518491
talented-antique-butterfly,0.650000,0.881801,-0.518947
talented-antique-butterfly,0.660000,0.924504,-0.519710
talented-antique-butterfly,0.670000,0.971182,-0.520241
talented-antique-butterfly,0.680000,1.021907,-0.519906
talented-antique-butterfly,0.690000,1.076604,-0.518071
talented-antique-butterfly,0.700000,1.135044,-0.514145
talented-antique-butterfly,0.710000,1.196836,-0.507622
talented-antique-butterfly,0.720000,1.261432,-0.498140
talented-antique-butterfly,0.730000,1.328145,-0.485501
talented-antique-butterfly,0.740000,1.396296,-0.469338
talented-antique-butterfly,0.750000,1.465068,-0.449831
talented-antique-butterfly,0.760000,1.533629,-0.427352
talented-antique-butterfly,0.770000,1.601172,-0.402457
talented-antique-butterfly,0.780000,1.666954,-0.375851
talented-antique-butterfly,0.790000,1.730331,-0.348347
talented-antique-butterfly,0.800000,1.790782,-0.320808
talented-antique-butterfly,0.810000,1.847913,-0.294093
talented-antique-butterfly,0.820000,1.901462,-0.269000
talented-antique-butterfly,0.830000,1.951286,-0.246222
talented-antique-butterfly,0.840000,1.997340,-0.226328
talented-antique-butterfly,0.850000,2.039662,-0.209719
talented-antique-butterfly,0.860000,2.078340,-0.196605
talented-antique-butterfly,0.870000,2.113514,-0.187104
talented-antique-butterfly,0.880000,2.145341,-0.181171
talented-antique-butterfly,0.890000,2.173995,-0.178659
talented-antique-butterfly,0.900000,2.199657,-0.179337
talented-antique-butterfly,0.910000,2.222505,-0.182926
talented-antique-butterfly,0.920000,2.242776,-0.189020
talented-antique-butterfly,0.930000,2.260693,-0.197230
talented-antique-butterfly,0.940000,2.276440,-0.207225
talented-antique-butterfly,0.950000,2.290196,-0.218690
talented-antique-butterfly,0.960000,2.302169,-0.231283
talented-antique-butterfly,0.970000,2.312549,-0.244709
talented-antique-butterfly,0.980000,2.321470,-0.258768
talented-antique-butterfly,0.990000,2.329089,-0.273257
talented-antique-butterfly,1.000000,2.335614,-0.287904
talented-antique-butterfly,1.010000,2.341173,-0.302570
talented-antique-butterfly,1.020000,2.345878,-0.317138
talented-antique-butterfly,1.030000,2.349820,-0.331501
talented-antique-butterfly,1.040000,2.353070,-0.345594
talented-antique-butterfly,1.050000,2.355720,-0.359367
talented-antique-butterfly,1.060000,2.357821,-0.372771
talented-antique-butterfly,1.070000,2.359437,-0.385770
talented-antique-butterfly,1.080000,2.360631,-0.398336
talented-antique-butterfly,1.090000,2.361457,-0.410450
talented-antique-butterfly,1.100000,2.361962,-0.422100
talented-antique-butterfly,1.110000,2.362187,-0.433281
talented-antique-butterfly,1.120000,2.362167,-0.443994
talented-antique-butterfly,1.130000,2.361931,-0.454243
talented-antique-butterfly,1.140000,2.361506,-0.464039
talented-antique-butterfly,1.150000,2.360914,-0.473395
talented-antique-butterfly,1.160000,2.360175,-0.482328
talented-antique-butterfly,1.170000,2.359306,-0.490857
talented-antique-butterfly,1.180000,2.358325,-0.499002
talented-antique-butterfly,1.190000,2.357245,-0.506787
talented-antique-butterfly,1.200000,2.356082,-0.514238
talented-antique-butterfly,1.210000,2.354850,-0.521380
talented-antique-butterfly,1.220000,2.353562,-0.528242
talented-antique-butterfly,1.230000,2.352231,-0.534850
talented-antique-butterfly,1.240000,2.350871,-0.541236
talented-antique-butterfly,1.250000,2.349496,-0.547427
talented-antique-butterfly,1.260000,2.348117,-0.553453
talented-antique-butterfly,1.270000,2.346749,-0.559343
