System,t,target X,target Y
thoughtful-steel-butterfly,0.000000,1.730512,-1.536793
thoughtful-steel-butterfly,0.010000,1.694748,-1.517016
thoughtful-steel-butterfly,0.020000,1.659756,-1.498149
thoughtful-steel-butterfly,0.030000,1.625525,-1.480182
thoughtful-steel-butterfly,0.040000,1.592048,-1.463103
thoughtful-steel-butterfly,0.050000,1.559316,-1.446902
thoughtful-steel-butterfly,0.060000,1.527320,-1.431568
thoughtful-steel-butterfly,0.070000,1.496052,-1.417092
thoughtful-steel-butterfly,0.080000,1.465502,-1.403462
thoughtful-steel-butterfly,0.090000,1.435661,-1.390668
thoughtful-steel-butterfly,0.100000,1.406522,-1.378700
thoughtful-steel-butterfly,0.110000,1.378076,-1.367546
thoughtful-steel-butterfly,0.120000,1.350313,-1.357197
thoughtful-steel-butterfly,0.130000,1.323225,-1.347642
thoughtful-steel-butterfly,0.140000,1.296803,-1.338870
thoughtful-steel-butterfly,0.150000,1.271038,-1.330871
thoughtful-steel-butterfly,0.160000,1.245923,-1.323634
thoughtful-steel-butterfly,0.170000,1.221447,-1.317149
thoughtful-steel-butterfly,0.180000,1.197603,-1.311405
thoughtful-steel-butterfly,0.190000,1.174381,-1.306392
thoughtful-steel-butterfly,0.200000,1.151773,-1.302098
thoughtful-steel-butterfly,0.210000,1.129770,-1.298515
thoughtful-steel-butterfly,0.220000,1.108364,-1.295630
thoughtful-steel-butterfly,0.230000,1.087545,-1.293435
thoughtful-steel-butterfly,0.240000,1.067304,-1.291917
thoughtful-steel-butterfly,0.250000,1.047634,-1.291066
thoughtful-steel-butterfly,0.260000,1.028526,-1.290873
thoughtful-steel-butterfly,0.270000,1.009970,-1.291326
thoughtful-steel-butterfly,0.280000,0.991958,-1.292415
thoughtful-steel-butterfly,0.290000,0.974481,-1.294129
thoughtful-steel-butterfly,0.300000,0.957531,-1.296458
thoughtful-steel-butterfly,0.310000,0.941098,-1.299391
thoughtful-steel-butterfly,0.320000,0.925175,-1.302918
thoughtful-steel-butterfly,0.330000,0.909752,-1.307029
thoughtful-steel-butterfly,0.340000,0.894820,-1.311712
thoughtful-steel-butterfly,0.350000,0.880371,-1.316957
thoughtful-steel-butterfly,0.360000,0.866396,-1.322754
thoughtful-steel-butterfly,0.370000,0.852887,-1.329092
thoughtful-steel-butterfly,0.380000,0.839834,-1.335960
thoughtful-steel-butterfly,0.390000,0.827229,-1.343349
thoughtful-steel-butterfly,0.400000,0.815063,-1.351247
thoughtful-steel-butterfly,0.410000,0.803328,-1.359644
thoughtful-steel-butterfly,0.420000,0.792014,-1.368529
thoughtful-steel-butterfly,0.430000,0.781113,-1.377893
thoughtful-steel-butterfly,0.440000,0.770617,-1.387724
thoughtful-steel-butterfly,0.450000,0.760516,-1.398011
thoughtful-steel-butterfly,0.460000,0.750801,-1.408745
thoughtful-steel-butterfly,0.470000,0.741465,-1.419915
thoughtful-steel-butterfly,0.480000,0.732498,-1.431510
thoughtful-steel-butterfly,0.490000,0.723891,-1.443520
thoughtful-steel-butterfly,0.500000,0.715637,-1.455934
thoughtful-steel-butterfly,0.510000,0.707725,-1.468742
thoughtful-steel-butterfly,0.520000,0.700148,-1.481932
thoughtful-steel-butterfly,0.530000,0.692896,-1.495496
thoughtful-steel-butterfly,0.540000,0.685961,-1.509421
thoughtful-steel-butterfly,0.550000,0.679335,-1.523698
thoughtful-steel-butterfly,0.560000,0.673008,-1.538317
thoughtful-steel-butterfly,0.570000,0.666971,-1.553265
thoughtful-steel-butterfly,0.580000,0.661217,-1.568534
thoughtful-steel-butterfly,0.590000,0.655735,-1.584112
thoughtful-steel-butterfly,0.600000,0.650518,-1.599988
thoughtful-steel-butterfly,0.610000,0.645557,-1.616154
thoughtful-steel-butterfly,0.620000,0.640843,-1.632597
thoughtful-steel-butterfly,0.630000,0.636367,-1.649307
thoughtful-steel-butterfly,0.640000,0.632121,-1.666274
thoughtful-steel-butterfly,0.650000,0.628096,-1.683487
thoughtful-steel-butterfly,0.660000,0.624282,-1.700936
thoughtful-steel-butterfly,0.670000,0.620672,-1.718611
thoughtful-steel-butterfly,0.680000,0.617257,-1.736499
thoughtful-steel-butterfly,0.690000,0.614027,-1.754592
thoughtful-steel-butterfly,0.700000,0.610975,-1.772879
thoughtful-steel-butterfly,0.710000,0.608091,-1.791349
thoughtful-steel-butterfly,0.720000,0.605367,-1.809991
thoughtful-steel-butterfly,0.730000,0.602794,-1.828795
thoughtful-steel-butterfly,0.740000,0.600363,-1.847750
thoughtful-steel-butterfly,0.750000,0.598065,-1.866847
thoughtful-steel-butterfly,0.760000,0.595892,-1.886074
thoughtful-steel-butterfly,0.770000,0.593836,-1.905420
thoughtful-steel-butterfly,0.780000,0.591886,-1.924876
thoughtful-steel-butterfly,0.790000,0.590035,-1.944431
thoughtful-steel-butterfly,0.800000,0.588274,-1.964074
thoughtful-steel-butterfly,0.810000,0.586594,-1.983795
thoughtful-steel-butterfly,0.820000,0.584986,-2.003583
thoughtful-steel-butterfly,0.830000,0.583442,-2.023428
thoughtful-steel-butterfly,0.840000,0.581953,-2.043319
thoughtful-steel-butterfly,0.850000,0.580510,-2.063245
thoughtful-steel-butterfly,0.860000,0.579105,-2.083197
thoughtful-steel-butterfly,0.870000,0.577728,-2.103163
thoughtful-steel-butterfly,0.880000,0.576371,-2.123133
thoughtful-steel-butterfly,0.890000,0.575025,-2.143097
thoughtful-steel-butterfly,0.900000,0.573682,-2.163043
thoughtful-steel-butterfly,0.910000,0.572333,-2.182962
thoughtful-steel-butterfly,0.920000,0.570968,-2.202843
thoughtful-steel-butterfly,0.930000,0.569580,-2.222676
thoughtful-steel-butterfly,0.940000,0.568160,-2.242449
thoughtful-steel-butterfly,0.950000,0.566698,-2.262152
thoughtful-steel-butterfly,0.960000,0.565186,-2.281775
thoughtful-steel-butterfly,0.970000,0.563616,-2.301308
thoughtful-steel-butterfly,0.980000,0.561978,-2.320739
thoughtful-steel-butterfly,0.990000,0.560265,-2.340058
thoughtful-steel-butterfly,1.000000,0.558466,-2.359255
thoughtful-steel-butterfly,1.010000,0.556574,-2.378319
thoughtful-steel-butterfly,1.020000,0.554580,-2.397240
thoughtful-steel-butterfly,1.030000,0.552474,-2.416007
thoughtful-steel-butterfly,1.040000,0.550249,-2.434609
thoughtful-steel-butterfly,1.050000,0.547895,-2.453036
thoughtful-steel-butterfly,1.060000,0.545404,-2.471278
thoughtful-steel-butterfly,1.070000,0.542767,-2.489323
thoughtful-steel-butterfly,1.080000,0.539975,-2.507162
thoughtful-steel-butterfly,1.090000,0.537020,-2.524784
thoughtful-steel-butterfly,1.100000,0.533893,-2.542178
thoughtful-steel-butterfly,1.110000,0.530585,-2.559334
thoughtful-steel-butterfly,1.120000,0.527087,-2.576242
thoughtful-steel-butterfly,1.130000,0.523391,-2.592890
thoughtful-steel-butterfly,1.140000,0.519488,-2.609268
thoughtful-steel-butterfly,1.150000,0.515369,-2.625366
thoughtful-steel-butterfly,1.160000,0.511025,-2.641173
thoughtful-steel-butterfly,1.170000,0.506448,-2.656678
thoughtful-steel-butterfly,1.180000,0.501629,-2.671872
thoughtful-steel-butterfly,1.190000,0.496559,-2.686743
thoughtful-steel-butterfly,1.200000,0.491230,-2.701282
thoughtful-steel-butterfly,1.210000,0.485633,-2.715477
thoughtful-steel-butterfly,1.220000,0.479758,-2.729317
thoughtful-steel-butterfly,1.230000,0.473598,-2.742793
thoughtful-steel-butterfly,1.240000,0.467143,-2.755895
thoughtful-steel-butterfly,1.250000,0.460386,-2.768610
thoughtful-steel-butterfly,1.260000,0.453316,-2.780929
thoughtful-steel-butterfly,1.270000,0.445926,-2.792842
thoughtful-steel-butterfly,1.280000,0.438206,-2.804337
thoughtful-steel-butterfly,1.290000,0.430148,-2.815405
thoughtful-steel-butterfly,1.300000,0.421744,-2.826034
thoughtful-steel-butterfly,1.310000,0.412984,-2.836215
thoughtful-steel-butterfly,1.320000,0.403859,-2.845936
thoughtful-steel-butterfly,1.330000,0.394362,-2.855187
thoughtful-steel-butterfly,1.340000,0.384483,-2.863958
thoughtful-steel-butterfly,1.350000,0.374213,-2.872238
thoughtful-steel-butterfly,1.360000,0.363544,-2.880016
thoughtful-steel-butterfly,1.370000,0.352467,-2.887283
thoughtful-steel-butterfly,1.380000,0.340974,-2.894027
thoughtful-steel-butterfly,1.390000,0.329055,-2.900237
thoughtful-steel-butterfly,1.400000,0.316702,-2.905905
thoughtful-steel-butterfly,1.410000,0.303906,-2.911018
thoughtful-steel-butterfly,1.420000,0.290658,-2.915566
thoughtful-steel-butterfly,1.430000,0.276950,-2.919539
thoughtful-steel-butterfly,1.440000,0.262773,-2.922927
thoughtful-steel-butterfly,1.450000,0.248118,-2.925718
thoughtful-steel-butterfly,1.460000,0.232976,-2.927903
thoughtful-steel-butterfly,1.470000,0.217340,-2.929470
thoughtful-steel-butterfly,1.480000,0.201199,-2.930409
