System,t,target X,target Y
talented-steel-butterfly,0.000000,0.503085,-2.009932
talented-steel-butterfly,0.010000,0.572162,-2.028851
talented-steel-butterfly,0.020000,0.638971,-2.047313
talented-steel-butterfly,0.030000,0.703536,-2.065323
talented-steel-butterfly,0.040000,0.765881,-2.082884
talented-steel-butterfly,0.050000,0.826030,-2.100002
talented-steel-butterfly,0.060000,0.884006,-2.116679
talented-steel-butterfly,0.070000,0.939833,-2.132919
talented-steel-butterfly,0.080000,0.993534,-2.148727
talented-steel-butterfly,0.090000,1.045134,-2.164106
talented-steel-butterfly,0.100000,1.094656,-2.179061
talented-steel-butterfly,0.110000,1.142123,-2.193595
talented-steel-butterfly,0.120000,1.187560,-2.207712
talented-steel-butterfly,0.130000,1.230990,-2.221416
talented-steel-butterfly,0.140000,1.272436,-2.234711
talented-steel-butterfly,0.150000,1.311923,-2.247601
talented-steel-butterfly,0.160000,1.349474,-2.260090
talented-steel-butterfly,0.170000,1.385113,-2.272182
talented-steel-butterfly,0.180000,1.418863,-2.283881
talented-steel-butterfly,0.190000,1.450748,-2.295190
talented-steel-butterfly,0.200000,1.480792,-2.306114
talented-steel-butterfly,0.210000,1.509019,-2.316657
talented-steel-butterfly,0.220000,1.535451,-2.326822
talented-steel-butterfly,0.230000,1.560113,-2.336613
talented-steel-butterfly,0.240000,1.583029,-2.346035
talented-steel-butterfly,0.250000,1.604222,-2.355091
talented-steel-butterfly,0.260000,1.623716,-2.363785
talented-steel-butterfly,0.270000,1.641535,-2.372122
talented-steel-butterfly,0.280000,1.657701,-2.380104
talented-steel-butterfly,0.290000,1.672240,-2.387737
talented-steel-butterfly,0.300000,1.685174,-2.395024
talented-steel-butterfly,0.310000,1.696527,-2.401968
talented-steel-butterfly,0.320000,1.706324,-2.408574
talented-steel-butterfly,0.330000,1.714587,-2.414846
talented-steel-butterfly,0.340000,1.721340,-2.420788
talented-steel-butterfly,0.350000,1.726607,-2.426403
talented-steel-butterfly,0.360000,1.730412,-2.431696
talented-steel-butterfly,0.370000,1.732778,-2.436670
talented-steel-butterfly,0.380000,1.733730,-2.441330
talented-steel-butterfly,0.390000,1.733290,-2.445679
talented-steel-butterfly,0.400000,1.731482,-2.449722
talented-steel-butterfly,0.410000,1.728331,-2.453461
talented-steel-butterfly,0.420000,1.723859,-2.456902
talented-steel-butterfly,0.430000,1.718090,-2.460047
talented-steel-butterfly,0.440000,1.711049,-2.462902
talented-steel-butterfly,0.450000,1.702758,-2.465470
talented-steel-butterfly,0.460000,1.693242,-2.467754
talented-steel-butterfly,0.470000,1.682525,-2.469760
talented-steel-butterfly,0.480000,1.670628,-2.471490
talented-steel-butterfly,0.490000,1.657578,-2.472948
talented-steel-butterfly,0.500000,1.643396,-2.474140
talented-steel-butterfly,0.510000,1.628108,-2.475068
talented-steel-butterfly,0.520000,1.611736,-2.475736
talented-steel-butterfly,0.530000,1.594304,-2.476149
talented-steel-butterfly,0.540000,1.575836,-2.476309
talented-steel-butterfly,0.550000,1.556356,-2.476223
talented-steel-butterfly,0.560000,1.535887,-2.475892
talented-steel-butterfly,0.570000,1.514453,-2.475322
talented-steel-butterfly,0.580000,1.492078,-2.474515
talented-steel-butterfly,0.590000,1.468785,-2.473477
talented-steel-butterfly,0.600000,1.444597,-2.472210
talented-steel-butterfly,0.610000,1.419540,-2.470719
talented-steel-butterfly,0.620000,1.393636,-2.469009
talented-steel-butterfly,0.630000,1.366909,-2.467081
talented-steel-butterfly,0.640000,1.339382,-2.464942
talented-steel-butterfly,0.650000,1.311080,-2.462594
talented-steel-butterfly,0.660000,1.282027,-2.460041
talented-steel-butterfly,0.670000,1.252244,-2.457288
talented-steel-butterfly,0.680000,1.221758,-2.454338
talented-steel-butterfly,0.690000,1.190590,-2.451196
talented-steel-butterfly,0.700000,1.158765,-2.447865
talented-steel-butterfly,0.710000,1.126307,-2.444349
talented-steel-butterfly,0.720000,1.093239,-2.440652
talented-steel-butterfly,0.730000,1.059584,-2.436778
talented-steel-butterfly,0.740000,1.025368,-2.432731
talented-steel-butterfly,0.750000,0.990612,-2.428515
talented-steel-butterfly,0.760000,0.955341,-2.424133
talented-steel-butterfly,0.770000,0.919579,-2.419591
talented-steel-butterfly,0.780000,0.883349,-2.414891
talented-steel-butterfly,0.790000,0.846675,-2.410038
talented-steel-butterfly,0.800000,0.809580,-2.405035
talented-steel-butterfly,0.810000,0.772089,-2.399887
talented-steel-butterfly,0.820000,0.734225,-2.394597
talented-steel-butterfly,0.830000,0.696011,-2.389170
talented-steel-butterfly,0.840000,0.657472,-2.383608
talented-steel-butterfly,0.850000,0.618631,-2.377917
talented-steel-butterfly,0.860000,0.579511,-2.372101
talented-steel-butterfly,0.870000,0.540137,-2.366162
talented-steel-butterfly,0.880000,0.500532,-2.360105
talented-steel-butterfly,0.890000,0.460719,-2.353934
talented-steel-butterfly,0.900000,0.420723,-2.347653
talented-steel-butterfly,0.910000,0.380567,-2.341266
talented-steel-butterfly,0.920000,0.340275,-2.334777
talented-steel-butterfly,0.930000,0.299870,-2.328189
talented-steel-butterfly,0.940000,0.259376,-2.321507
talented-steel-butterfly,0.950000,0.218817,-2.314734
talented-steel-butterfly,0.960000,0.178217,-2.307875
talented-steel-butterfly,0.970000,0.137598,-2.300933
talented-steel-butterfly,0.980000,0.096986,-2.293913
talented-steel-butterfly,0.990000,0.056403,-2.286817
talented-steel-butterfly,1.000000,0.015873,-2.279651
talented-steel-butterfly,1.010000,-0.024579,-2.272418
talented-steel-butterfly,1.020000,-0.064932,-2.265123
talented-steel-butterfly,1.030000,-0.105160,-2.257768
talented-steel-butterfly,1.040000,-0.145240,-2.250358
talented-steel-butterfly,1.050000,-0.185148,-2.242897
talented-steel-butterfly,1.060000,-0.224862,-2.235388
talented-steel-butterfly,1.070000,-0.264356,-2.227837
talented-steel-butterfly,1.080000,-0.303608,-2.220245
talented-steel-butterfly,1.090000,-0.342593,-2.212619
talented-steel-butterfly,1.100000,-0.381288,-2.204961
talented-steel-butterfly,1.110000,-0.419670,-2.197276
talented-steel-butterfly,1.120000,-0.457714,-2.189566
talented-steel-butterfly,1.130000,-0.495397,-2.181838
talented-steel-butterfly,1.140000,-0.532696,-2.174093
talented-steel-butterfly,1.150000,-0.569586,-2.166337
talented-steel-butterfly,1.160000,-0.606044,-2.158572
talented-steel-butterfly,1.170000,-0.642046,-2.150804
talented-steel-butterfly,1.180000,-0.677569,-2.143036
talented-steel-butterfly,1.190000,-0.712589,-2.135271
talented-steel-butterfly,1.200000,-0.747081,-2.127514
talented-steel-butterfly,1.210000,-0.781024,-2.119769
talented-steel-butterfly,1.220000,-0.814392,-2.112040
talented-steel-butterfly,1.230000,-0.847162,-2.104331
talented-steel-butterfly,1.240000,-0.879311,-2.096645
talented-steel-butterfly,1.250000,-0.910815,-2.088986
talented-steel-butterfly,1.260000,-0.941649,-2.081359
talented-steel-butterfly,1.270000,-0.971792,-2.073767
