System,t,target X,target Y
rebel-mauve-beetle,0.000000,0.881904,-0.759538
rebel-mauve-beetle,0.010000,0.874191,-0.682823
rebel-mauve-beetle,0.020000,0.866987,-0.608374
rebel-mauve-beetle,0.030000,0.860286,-0.536167
rebel-mauve-beetle,0.040000,0.854083,-0.466180
rebel-mauve-beetle,0.050000,0.848370,-0.398389
rebel-mauve-beetle,0.060000,0.843142,-0.332770
rebel-mauve-beetle,0.070000,0.838392,-0.269301
rebel-mauve-beetle,0.080000,0.834114,-0.207956
rebel-mauve-beetle,0.090000,0.830302,-0.148714
rebel-mauve-beetle,0.100000,0.826949,-0.091550
rebel-mauve-beetle,0.110000,0.824049,-0.036441
rebel-mauve-beetle,0.120000,0.821597,0.016636
rebel-mauve-beetle,0.130000,0.819585,0.067705
rebel-mauve-beetle,0.140000,0.818007,0.116790
rebel-mauve-beetle,0.150000,0.816858,0.163913
rebel-mauve-beetle,0.160000,0.816130,0.209099
rebel-mauve-beetle,0.170000,0.815818,0.252371
rebel-mauve-beetle,0.180000,0.815916,0.293751
rebel-mauve-beetle,0.190000,0.816417,0.333265
rebel-mauve-beetle,0.200000,0.817314,0.370934
rebel-mauve-beetle,0.210000,0.818602,0.406784
rebel-mauve-beetle,0.220000,0.820274,0.440836
rebel-mauve-beetle,0.230000,0.822325,0.473115
rebel-mauve-beetle,0.240000,0.824747,0.503644
rebel-mauve-beetle,0.250000,0.827534,0.532447
rebel-mauve-beetle,0.260000,0.830681,0.559547
rebel-mauve-beetle,0.270000,0.834181,0.584967
rebel-mauve-beetle,0.280000,0.838028,0.608731
rebel-mauve-beetle,0.290000,0.842215,0.630862
rebel-mauve-beetle,0.300000,0.846736,0.651385
rebel-mauve-beetle,0.310000,0.851585,0.670321
rebel-mauve-beetle,0.320000,0.856756,0.687696
rebel-mauve-beetle,0.330000,0.862242,0.703532
rebel-mauve-beetle,0.340000,0.868038,0.717853
rebel-mauve-beetle,0.350000,0.874136,0.730682
rebel-mauve-beetle,0.360000,0.880531,0.742042
rebel-mauve-beetle,0.370000,0.887216,0.751958
rebel-mauve-beetle,0.380000,0.894186,0.760452
rebel-mauve-beetle,0.390000,0.901433,0.767549
rebel-mauve-beetle,0.400000,0.908952,0.773271
rebel-mauve-beetle,0.410000,0.916736,0.777643
rebel-mauve-beetle,0.420000,0.924779,0.780686
rebel-mauve-beetle,0.430000,0.933075,0.782426
rebel-mauve-beetle,0.440000,0.941617,0.782885
rebel-mauve-beetle,0.450000,0.950400,0.782088
rebel-mauve-beetle,0.460000,0.959417,0.780056
rebel-mauve-beetle,0.470000,0.968661,0.776815
rebel-mauve-beetle,0.480000,0.978127,0.772387
rebel-mauve-beetle,0.490000,0.987808,0.766795
rebel-mauve-beetle,0.500000,0.997698,0.760064
rebel-mauve-beetle,0.510000,1.007790,0.752217
rebel-mauve-beetle,0.520000,1.018079,0.743277
rebel-mauve-beetle,0.530000,1.028558,0.733268
rebel-mauve-beetle,0.540000,1.039221,0.722213
rebel-mauve-beetle,0.550000,1.050062,0.710135
rebel-mauve-beetle,0.560000,1.061074,0.697059
rebel-mauve-beetle,0.570000,1.072251,0.683007
rebel-mauve-beetle,0.580000,1.083587,0.668004
rebel-mauve-beetle,0.590000,1.095075,0.652072
rebel-mauve-beetle,0.600000,1.106710,0.635234
rebel-mauve-beetle,0.610000,1.118485,0.617516
rebel-mauve-beetle,0.620000,1.130393,0.598939
rebel-mauve-beetle,0.630000,1.142429,0.579528
rebel-mauve-beetle,0.640000,1.154587,0.559305
rebel-mauve-beetle,0.650000,1.166859,0.538295
rebel-mauve-beetle,0.660000,1.179240,0.516521
rebel-mauve-beetle,0.670000,1.191723,0.494006
rebel-mauve-beetle,0.680000,1.204303,0.470774
rebel-mauve-beetle,0.690000,1.216972,0.446848
rebel-mauve-beetle,0.700000,1.229726,0.422252
rebel-mauve-beetle,0.710000,1.242556,0.397009
rebel-mauve-beetle,0.720000,1.255458,0.371142
rebel-mauve-beetle,0.730000,1.268425,0.344676
rebel-mauve-beetle,0.740000,1.281450,0.317633
rebel-mauve-beetle,0.750000,1.294527,0.290037
rebel-mauve-beetle,0.760000,1.307651,0.261912
rebel-mauve-beetle,0.770000,1.320814,0.233281
rebel-mauve-beetle,0.780000,1.334011,0.204167
rebel-mauve-beetle,0.790000,1.347236,0.174595
rebel-mauve-beetle,0.800000,1.360481,0.144586
rebel-mauve-beetle,0.810000,1.373741,0.114166
rebel-mauve-beetle,0.820000,1.387010,0.083357
rebel-mauve-beetle,0.830000,1.400281,0.052182
rebel-mauve-beetle,0.840000,1.413547,0.020666
rebel-mauve-beetle,0.850000,1.426804,-0.011168
rebel-mauve-beetle,0.860000,1.440044,-0.043297
rebel-mauve-beetle,0.870000,1.453261,-0.075697
rebel-mauve-beetle,0.880000,1.466449,-0.108346
rebel-mauve-beetle,0.890000,1.479602,-0.141218
rebel-mauve-beetle,0.900000,1.492713,-0.174291
rebel-mauve-beetle,0.910000,1.505776,-0.207542
rebel-mauve-beetle,0.920000,1.518785,-0.240947
rebel-mauve-beetle,0.930000,1.531734,-0.274482
rebel-mauve-beetle,0.940000,1.544616,-0.308125
rebel-mauve-beetle,0.950000,1.557425,-0.341850
rebel-mauve-beetle,0.960000,1.570155,-0.375636
rebel-mauve-beetle,0.970000,1.582799,-0.409459
rebel-mauve-beetle,0.980000,1.595352,-0.443294
rebel-mauve-beetle,0.990000,1.607807,-0.477120
rebel-mauve-beetle,1.000000,1.620157,-0.510911
rebel-mauve-beetle,1.010000,1.632397,-0.544645
rebel-mauve-beetle,1.020000,1.644520,-0.578299
rebel-mauve-beetle,1.030000,1.656521,-0.611848
rebel-mauve-beetle,1.040000,1.668392,-0.645270
rebel-mauve-beetle,1.050000,1.680127,-0.678540
rebel-mauve-beetle,1.060000,1.691720,-0.711636
