System,t,target X,target Y
great-bipedal-bumblebee,0.000000,-1.648051,1.045745
great-bipedal-bumblebee,0.010000,-1.578277,0.986336
great-bipedal-bumblebee,0.020000,-1.510380,0.928498
great-bipedal-bumblebee,0.030000,-1.444341,0.872216
great-bipedal-bumblebee,0.040000,-1.380143,0.817474
great-bipedal-bumblebee,0.050000,-1.317768,0.764255
great-bipedal-bumblebee,0.060000,-1.257197,0.712543
great-bipedal-bumblebee,0.070000,-1.198415,0.662322
great-bipedal-bumblebee,0.080000,-1.141402,0.613575
great-bipedal-bumblebee,0.090000,-1.086141,0.566287
great-bipedal-bumblebee,0.100000,-1.032615,0.520440
great-bipedal-bumblebee,0.110000,-0.980805,0.476019
great-bipedal-bumblebee,0.120000,-0.930695,0.433008
great-bipedal-bumblebee,0.130000,-0.882266,0.391389
great-bipedal-bumblebee,0.140000,-0.835500,0.351148
great-bipedal-bumblebee,0.150000,-0.790381,0.312267
great-bipedal-bumblebee,0.160000,-0.746889,0.274731
great-bipedal-bumblebee,0.170000,-0.705008,0.238522
great-bipedal-bumblebee,0.180000,-0.664720,0.203625
great-bipedal-bumblebee,0.190000,-0.626007,0.170024
great-bipedal-bumblebee,0.200000,-0.588851,0.137702
great-bipedal-bumblebee,0.210000,-0.553235,0.106643
great-bipedal-bumblebee,0.220000,-0.519141,0.076831
great-bipedal-bumblebee,0.230000,-0.486552,0.048249
great-bipedal-bumblebee,0.240000,-0.455449,0.020881
great-bipedal-bumblebee,0.250000,-0.425815,-0.005289
great-bipedal-bumblebee,0.260000,-0.397632,-0.030277
great-bipedal-bumblebee,0.270000,-0.370882,-0.054100
great-bipedal-bumblebee,0.280000,-0.345549,-0.076774
great-bipedal-bumblebee,0.290000,-0.321613,-0.098315
great-bipedal-bumblebee,0.300000,-0.299058,-0.118740
great-bipedal-bumblebee,0.310000,-0.277866,-0.138064
great-bipedal-bumblebee,0.320000,-0.258018,-0.156305
great-bipedal-bumblebee,0.330000,-0.239498,-0.173477
great-bipedal-bumblebee,0.340000,-0.222288,-0.189599
great-bipedal-bumblebee,0.350000,-0.206369,-0.204685
great-bipedal-bumblebee,0.360000,-0.191725,-0.218752
great-bipedal-bumblebee,0.370000,-0.178337,-0.231816
great-bipedal-bumblebee,0.380000,-0.166188,-0.243895
great-bipedal-bumblebee,0.390000,-0.155259,-0.255003
great-bipedal-bumblebee,0.400000,-0.145535,-0.265157
great-bipedal-bumblebee,0.410000,-0.136996,-0.274374
great-bipedal-bumblebee,0.420000,-0.129625,-0.282670
great-bipedal-bumblebee,0.430000,-0.123404,-0.290060
great-bipedal-bumblebee,0.440000,-0.118316,-0.296562
great-bipedal-bumblebee,0.450000,-0.114342,-0.302192
great-bipedal-bumblebee,0.460000,-0.111466,-0.306965
great-bipedal-bumblebee,0.470000,-0.109670,-0.310899
great-bipedal-bumblebee,0.480000,-0.108935,-0.314008
great-bipedal-bumblebee,0.490000,-0.109244,-0.316311
great-bipedal-bumblebee,0.500000,-0.110580,-0.317822
great-bipedal-bumblebee,0.510000,-0.112924,-0.318559
great-bipedal-bumblebee,0.520000,-0.116259,-0.318537
great-bipedal-bumblebee,0.530000,-0.120568,-0.317772
great-bipedal-bumblebee,0.540000,-0.125832,-0.316282
great-bipedal-bumblebee,0.550000,-0.132034,-0.314082
great-bipedal-bumblebee,0.560000,-0.139156,-0.311189
great-bipedal-bumblebee,0.570000,-0.147180,-0.307618
great-bipedal-bumblebee,0.580000,-0.156090,-0.303386
great-bipedal-bumblebee,0.590000,-0.165866,-0.298510
great-bipedal-bumblebee,0.600000,-0.176492,-0.293006
great-bipedal-bumblebee,0.610000,-0.187949,-0.286889
great-bipedal-bumblebee,0.620000,-0.200221,-0.280177
great-bipedal-bumblebee,0.630000,-0.213288,-0.272885
great-bipedal-bumblebee,0.640000,-0.227134,-0.265029
