System,t,target X,target Y
great-vivacious-beetle,0.000000,2.590141,0.613375
great-vivacious-beetle,0.010000,2.607675,0.593216
great-vivacious-beetle,0.020000,2.623954,0.573457
great-vivacious-beetle,0.030000,2.638993,0.554098
great-vivacious-beetle,0.040000,2.652807,0.535135
great-vivacious-beetle,0.050000,2.665409,0.516566
great-vivacious-beetle,0.060000,2.676813,0.498389
great-vivacious-beetle,0.070000,2.687034,0.480603
great-vivacious-beetle,0.080000,2.696087,0.463204
great-vivacious-beetle,0.090000,2.703984,0.446191
great-vivacious-beetle,0.100000,2.710742,0.429561
great-vivacious-beetle,0.110000,2.716372,0.413313
great-vivacious-beetle,0.120000,2.720891,0.397444
great-vivacious-beetle,0.130000,2.724312,0.381952
great-vivacious-beetle,0.140000,2.726650,0.366835
great-vivacious-beetle,0.150000,2.727918,0.352091
great-vivacious-beetle,0.160000,2.728130,0.337717
great-vivacious-beetle,0.170000,2.727302,0.323711
great-vivacious-beetle,0.180000,2.725447,0.310072
great-vivacious-beetle,0.190000,2.722580,0.296797
great-vivacious-beetle,0.200000,2.718714,0.283883
great-vivacious-beetle,0.210000,2.713864,0.271329
great-vivacious-beetle,0.220000,2.708045,0.259133
great-vivacious-beetle,0.230000,2.701269,0.247291
great-vivacious-beetle,0.240000,2.693553,0.235803
great-vivacious-beetle,0.250000,2.684909,0.224666
great-vivacious-beetle,0.260000,2.675352,0.213878
great-vivacious-beetle,0.270000,2.664896,0.203437
great-vivacious-beetle,0.280000,2.653555,0.193339
great-vivacious-beetle,0.290000,2.641345,0.183585
great-vivacious-beetle,0.300000,2.628278,0.174170
great-vivacious-beetle,0.310000,2.614369,0.165093
great-vivacious-beetle,0.320000,2.599633,0.156352
great-vivacious-beetle,0.330000,2.584083,0.147945
great-vivacious-beetle,0.340000,2.567734,0.139869
great-vivacious-beetle,0.350000,2.550600,0.132122
great-vivacious-beetle,0.360000,2.532695,0.124703
great-vivacious-beetle,0.370000,2.514034,0.117608
great-vivacious-beetle,0.380000,2.494630,0.110836
great-vivacious-beetle,0.390000,2.474498,0.104385
great-vivacious-beetle,0.400000,2.453652,0.098252
great-vivacious-beetle,0.410000,2.432106,0.092435
great-vivacious-beetle,0.420000,2.409875,0.086933
great-vivacious-beetle,0.430000,2.386973,0.081742
great-vivacious-beetle,0.440000,2.363413,0.076862
great-vivacious-beetle,0.450000,2.339211,0.072288
great-vivacious-beetle,0.460000,2.314380,0.068020
great-vivacious-beetle,0.470000,2.288935,0.064056
great-vivacious-beetle,0.480000,2.262889,0.060392
great-vivacious-beetle,0.490000,2.236258,0.057027
great-vivacious-beetle,0.500000,2.209055,0.053960
great-vivacious-beetle,0.510000,2.181294,0.051186
great-vivacious-beetle,0.520000,2.152990,0.048705
great-vivacious-beetle,0.530000,2.124157,0.046514
great-vivacious-beetle,0.540000,2.094809,0.044612
great-vivacious-beetle,0.550000,2.064960,0.042995
great-vivacious-beetle,0.560000,2.034625,0.041661
great-vivacious-beetle,0.570000,2.003818,0.040610
great-vivacious-beetle,0.580000,1.972553,0.039838
great-vivacious-beetle,0.590000,1.940844,0.039342
great-vivacious-beetle,0.600000,1.908705,0.039122
great-vivacious-beetle,0.610000,1.876151,0.039175
great-vivacious-beetle,0.620000,1.843196,0.039499
great-vivacious-beetle,0.630000,1.809854,0.040091
great-vivacious-beetle,0.640000,1.776140,0.040949
great-vivacious-beetle,0.650000,1.742067,0.042071
great-vivacious-beetle,0.660000,1.707649,0.043456
great-vivacious-beetle,0.670000,1.672902,0.045100
great-vivacious-beetle,0.680000,1.637839,0.047002
great-vivacious-beetle,0.690000,1.602474,0.049160
great-vivacious-beetle,0.700000,1.566822,0.051571
great-vivacious-beetle,0.710000,1.530897,0.054233
great-vivacious-beetle,0.720000,1.494713,0.057144
great-vivacious-beetle,0.730000,1.458284,0.060301
great-vivacious-beetle,0.740000,1.421624,0.063704
great-vivacious-beetle,0.750000,1.384749,0.067349
great-vivacious-beetle,0.760000,1.347671,0.071234
great-vivacious-beetle,0.770000,1.310405,0.075357
great-vivacious-beetle,0.780000,1.272966,0.079716
great-vivacious-beetle,0.790000,1.235368,0.084310
great-vivacious-beetle,0.800000,1.197624,0.089134
great-vivacious-beetle,0.810000,1.159749,0.094188
great-vivacious-beetle,0.820000,1.121758,0.099470
great-vivacious-beetle,0.830000,1.083664,0.104976
great-vivacious-beetle,0.840000,1.045482,0.110706
great-vivacious-beetle,0.850000,1.007225,0.116656
great-vivacious-beetle,0.860000,0.968909,0.122825
great-vivacious-beetle,0.870000,0.930547,0.129210
great-vivacious-beetle,0.880000,0.892154,0.135810
great-vivacious-beetle,0.890000,0.853743,0.142622
great-vivacious-beetle,0.900000,0.815330,0.149643
great-vivacious-beetle,0.910000,0.776928,0.156873
great-vivacious-beetle,0.920000,0.738551,0.164308
great-vivacious-beetle,0.930000,0.700214,0.171946
great-vivacious-beetle,0.940000,0.661931,0.179786
great-vivacious-beetle,0.950000,0.623715,0.187824
great-vivacious-beetle,0.960000,0.585582,0.196060
great-vivacious-beetle,0.970000,0.547546,0.204490
great-vivacious-beetle,0.980000,0.509621,0.213113
great-vivacious-beetle,0.990000,0.471820,0.221926
great-vivacious-beetle,1.000000,0.434159,0.230928
great-vivacious-beetle,1.010000,0.396651,0.240116
great-vivacious-beetle,1.020000,0.359310,0.249487
great-vivacious-beetle,1.030000,0.322152,0.259040
great-vivacious-beetle,1.040000,0.285190,0.268773
great-vivacious-beetle,1.050000,0.248437,0.278683
great-vivacious-beetle,1.060000,0.211910,0.288768
great-vivacious-beetle,1.070000,0.175621,0.299027
great-vivacious-beetle,1.080000,0.139585,0.309456
great-vivacious-beetle,1.090000,0.103816,0.320054
great-vivacious-beetle,1.100000,0.068329,0.330818
great-vivacious-beetle,1.110000,0.033137,0.341747
great-vivacious-beetle,1.120000,-0.001745,0.352838
great-vivacious-beetle,1.130000,-0.036303,0.364089
great-vivacious-beetle,1.140000,-0.070522,0.375498
great-vivacious-beetle,1.150000,-0.104389,0.387062
great-vivacious-beetle,1.160000,-0.137890,0.398780
great-vivacious-beetle,1.170000,-0.171010,0.410649
great-vivacious-beetle,1.180000,-0.203734,0.422668
great-vivacious-beetle,1.190000,-0.236049,0.434833
great-vivacious-beetle,1.200000,-0.267941,0.447144
great-vivacious-beetle,1.210000,-0.299394,0.459597
great-vivacious-beetle,1.220000,-0.330396,0.472190
great-vivacious-beetle,1.230000,-0.360931,0.484922
great-vivacious-beetle,1.240000,-0.390986,0.497790
great-vivacious-beetle,1.250000,-0.420547,0.510792
great-vivacious-beetle,1.260000,-0.449598,0.523925
great-vivacious-beetle,1.270000,-0.478127,0.537189
great-vivacious-beetle,1.280000,-0.506118,0.550580
great-vivacious-beetle,1.290000,-0.533557,0.564096
great-vivacious-beetle,1.300000,-0.560431,0.577735
great-vivacious-beetle,1.310000,-0.586725,0.591495
great-vivacious-beetle,1.320000,-0.612424,0.605374
great-vivacious-beetle,1.330000,-0.637515,0.619370
great-vivacious-beetle,1.340000,-0.661984,0.633480
great-vivacious-beetle,1.350000,-0.685816,0.647702
great-vivacious-beetle,1.360000,-0.708996,0.662034
great-vivacious-beetle,1.370000,-0.731511,0.676475
great-vivacious-beetle,1.380000,-0.753347,0.691021
great-vivacious-beetle,1.390000,-0.774489,0.705671
great-vivacious-beetle,1.400000,-0.794923,0.720422
great-vivacious-beetle,1.410000,-0.814635,0.735272
great-vivacious-beetle,1.420000,-0.833611,0.750220
great-vivacious-beetle,1.430000,-0.851836,0.765262
great-vivacious-beetle,1.440000,-0.869296,0.780397
great-vivacious-beetle,1.450000,-0.885977,0.795623
great-vivacious-beetle,1.460000,-0.901865,0.810937
great-vivacious-beetle,1.470000,-0.916945,0.826337
great-vivacious-beetle,1.480000,-0.931204,0.841822
great-vivacious-beetle,1.490000,-0.944627,0.857388
great-vivacious-beetle,1.500000,-0.957199,0.873034
great-vivacious-beetle,1.510000,-0.968907,0.888758
great-vivacious-beetle,1.520000,-0.979737,0.904557
great-vivacious-beetle,1.530000,-0.989674,0.920429
great-vivacious-beetle,1.540000,-0.998704,0.936372
great-vivacious-beetle,1.550000,-1.006812,0.952384
great-vivacious-beetle,1.560000,-1.013986,0.968463
great-vivacious-beetle,1.570000,-1.020209,0.984607
great-vivacious-beetle,1.580000,-1.025469,1.000812
great-vivacious-beetle,1.590000,-1.029750,1.017078
great-vivacious-beetle,1.600000,-1.033040,1.033402
great-vivacious-beetle,1.610000,-1.035322,1.049782
great-vivacious-beetle,1.620000,-1.036584,1.066216
great-vivacious-beetle,1.630000,-1.036811,1.082701
great-vivacious-beetle,1.640000,-1.035989,1.099235
great-vivacious-beetle,1.650000,-1.034103,1.115817
great-vivacious-beetle,1.660000,-1.031140,1.132443
great-vivacious-beetle,1.670000,-1.027085,1.149113
great-vivacious-beetle,1.680000,-1.021923,1.165823
great-vivacious-beetle,1.690000,-1.015642,1.182571
great-vivacious-beetle,1.700000,-1.008226,1.199356
great-vivacious-beetle,1.710000,-0.999661,1.216175
great-vivacious-beetle,1.720000,-0.989933,1.233026
great-vivacious-beetle,1.730000,-0.979028,1.249907
great-vivacious-beetle,1.740000,-0.966932,1.266816
great-vivacious-beetle,1.750000,-0.953630,1.283750
great-vivacious-beetle,1.760000,-0.939108,1.300707
great-vivacious-beetle,1.770000,-0.923353,1.317685
great-vivacious-beetle,1.780000,-0.906349,1.334683
great-vivacious-beetle,1.790000,-0.888082,1.351697
great-vivacious-beetle,1.800000,-0.868539,1.368726
great-vivacious-beetle,1.810000,-0.847705,1.385767
great-vivacious-beetle,1.820000,-0.825566,1.402819
great-vivacious-beetle,1.830000,-0.802107,1.419878
great-vivacious-beetle,1.840000,-0.777315,1.436944
great-vivacious-beetle,1.850000,-0.751175,1.454013
great-vivacious-beetle,1.860000,-0.723673,1.471084
great-vivacious-beetle,1.870000,-0.694795,1.488155
great-vivacious-beetle,1.880000,-0.664526,1.505223
great-vivacious-beetle,1.890000,-0.632853,1.522285
great-vivacious-beetle,1.900000,-0.599760,1.539341
great-vivacious-beetle,1.910000,-0.565235,1.556388
great-vivacious-beetle,1.920000,-0.529262,1.573423
great-vivacious-beetle,1.930000,-0.491828,1.590444
great-vivacious-beetle,1.940000,-0.452918,1.607450
great-vivacious-beetle,1.950000,-0.412518,1.624438
great-vivacious-beetle,1.960000,-0.370614,1.641406
great-vivacious-beetle,1.970000,-0.327192,1.658351
great-vivacious-beetle,1.980000,-0.282236,1.675272
great-vivacious-beetle,1.990000,-0.235734,1.692167
great-vivacious-beetle,2.000000,-0.187671,1.709032
