System,t,target X,target Y
great-wine-beetle,0.000000,-1.025983,-1.660449
great-wine-beetle,0.010000,-1.036660,-1.651883
great-wine-beetle,0.020000,-1.060828,-1.628815
great-wine-beetle,0.030000,-1.087875,-1.595175
great-wine-beetle,0.040000,-1.114037,-1.553037
great-wine-beetle,0.050000,-1.137990,-1.503779
great-wine-beetle,0.060000,-1.159278,-1.448476
great-wine-beetle,0.070000,-1.177777,-1.388055
great-wine-beetle,0.080000,-1.193507,-1.323357
great-wine-beetle,0.090000,-1.206567,-1.255170
great-wine-beetle,0.100000,-1.217096,-1.184251
great-wine-beetle,0.110000,-1.225275,-1.111287
great-wine-beetle,0.120000,-1.231311,-1.036907
great-wine-beetle,0.130000,-1.235431,-0.961679
great-wine-beetle,0.140000,-1.237813,-0.886129
great-wine-beetle,0.150000,-1.238637,-0.810690
great-wine-beetle,0.160000,-1.238095,-0.735713
great-wine-beetle,0.170000,-1.236379,-0.661469
great-wine-beetle,0.180000,-1.233676,-0.588163
great-wine-beetle,0.190000,-1.230164,-0.515935
great-wine-beetle,0.200000,-1.225999,-0.444869
great-wine-beetle,0.210000,-1.221312,-0.375000
great-wine-beetle,0.220000,-1.216207,-0.306327
great-wine-beetle,0.230000,-1.210756,-0.238820
great-wine-beetle,0.240000,-1.205005,-0.172435
great-wine-beetle,0.250000,-1.198969,-0.107124
great-wine-beetle,0.260000,-1.192645,-0.042843
great-wine-beetle,0.270000,-1.186013,0.020432
great-wine-beetle,0.280000,-1.179047,0.082705
great-wine-beetle,0.290000,-1.171721,0.143951
great-wine-beetle,0.300000,-1.164034,0.204123
great-wine-beetle,0.310000,-1.155969,0.263127
great-wine-beetle,0.320000,-1.147570,0.320862
great-wine-beetle,0.330000,-1.138901,0.377204
great-wine-beetle,0.340000,-1.130058,0.432016
great-wine-beetle,0.350000,-1.121170,0.485163
great-wine-beetle,0.360000,-1.112393,0.536516
great-wine-beetle,0.370000,-1.103909,0.585963
great-wine-beetle,0.380000,-1.095869,0.633452
great-wine-beetle,0.390000,-1.088349,0.679033
great-wine-beetle,0.400000,-1.081522,0.722700
great-wine-beetle,0.410000,-1.075540,0.764475
great-wine-beetle,0.420000,-1.070533,0.804407
great-wine-beetle,0.430000,-1.066601,0.842564
great-wine-beetle,0.440000,-1.063818,0.879035
great-wine-beetle,0.450000,-1.062226,0.913920
great-wine-beetle,0.460000,-1.061838,0.947326
great-wine-beetle,0.470000,-1.062641,0.979364
great-wine-beetle,0.480000,-1.064599,1.010145
great-wine-beetle,0.490000,-1.067658,1.039777
great-wine-beetle,0.500000,-1.071748,1.068360
great-wine-beetle,0.510000,-1.076789,1.095987
great-wine-beetle,0.520000,-1.082694,1.122744
great-wine-beetle,0.530000,-1.089374,1.148705
great-wine-beetle,0.540000,-1.096738,1.173934
great-wine-beetle,0.550000,-1.104698,1.198488
great-wine-beetle,0.560000,-1.113170,1.222413
great-wine-beetle,0.570000,-1.122073,1.245747
great-wine-beetle,0.580000,-1.131336,1.268520
great-wine-beetle,0.590000,-1.140891,1.290755
great-wine-beetle,0.600000,-1.150680,1.312465
great-wine-beetle,0.610000,-1.160628,1.333686
great-wine-beetle,0.620000,-1.170673,1.354441
great-wine-beetle,0.630000,-1.180783,1.374724
great-wine-beetle,0.640000,-1.190917,1.394539
great-wine-beetle,0.650000,-1.201016,1.413941
great-wine-beetle,0.660000,-1.211053,1.432935
great-wine-beetle,0.670000,-1.221004,1.451529
great-wine-beetle,0.680000,-1.230852,1.469728
great-wine-beetle,0.690000,-1.240581,1.487538
great-wine-beetle,0.700000,-1.250177,1.504963
great-wine-beetle,0.710000,-1.259630,1.522009
great-wine-beetle,0.720000,-1.268930,1.538681
great-wine-beetle,0.730000,-1.278071,1.554984
great-wine-beetle,0.740000,-1.287047,1.570925
great-wine-beetle,0.750000,-1.295854,1.586508
great-wine-beetle,0.760000,-1.304489,1.601739
great-wine-beetle,0.770000,-1.312950,1.616624
great-wine-beetle,0.780000,-1.321235,1.631169
great-wine-beetle,0.790000,-1.329344,1.645379
great-wine-beetle,0.800000,-1.337278,1.659262
great-wine-beetle,0.810000,-1.345036,1.672822
great-wine-beetle,0.820000,-1.352620,1.686065
great-wine-beetle,0.830000,-1.360031,1.698999
great-wine-beetle,0.840000,-1.367271,1.711628
great-wine-beetle,0.850000,-1.374342,1.723959
great-wine-beetle,0.860000,-1.381246,1.735998
great-wine-beetle,0.870000,-1.387985,1.747751
great-wine-beetle,0.880000,-1.394563,1.759224
great-wine-beetle,0.890000,-1.400980,1.770422
great-wine-beetle,0.900000,-1.407241,1.781351
great-wine-beetle,0.910000,-1.413348,1.792018
great-wine-beetle,0.920000,-1.419304,1.802427
great-wine-beetle,0.930000,-1.425111,1.812585
great-wine-beetle,0.940000,-1.430773,1.822496
great-wine-beetle,0.950000,-1.436293,1.832167
great-wine-beetle,0.960000,-1.441673,1.841602
great-wine-beetle,0.970000,-1.446916,1.850807
great-wine-beetle,0.980000,-1.452026,1.859786
great-wine-beetle,0.990000,-1.457004,1.868546
great-wine-beetle,1.000000,-1.461855,1.877090
great-wine-beetle,1.010000,-1.466580,1.885424
great-wine-beetle,1.020000,-1.471182,1.893553
great-wine-beetle,1.030000,-1.475664,1.901480
great-wine-beetle,1.040000,-1.480030,1.909211
great-wine-beetle,1.050000,-1.484280,1.916750
great-wine-beetle,1.060000,-1.488419,1.924102
great-wine-beetle,1.070000,-1.492448,1.931270
great-wine-beetle,1.080000,-1.496370,1.938259
great-wine-beetle,1.090000,-1.500188,1.945073
great-wine-beetle,1.100000,-1.503904,1.951717
great-wine-beetle,1.110000,-1.507520,1.958193
great-wine-beetle,1.120000,-1.511038,1.964505
great-wine-beetle,1.130000,-1.514461,1.970659
great-wine-beetle,1.140000,-1.517792,1.976656
great-wine-beetle,1.150000,-1.521031,1.982501
great-wine-beetle,1.160000,-1.524182,1.988197
great-wine-beetle,1.170000,-1.527246,1.993748
great-wine-beetle,1.180000,-1.530225,1.999157
great-wine-beetle,1.190000,-1.533122,2.004427
great-wine-beetle,1.200000,-1.535938,2.009561
great-wine-beetle,1.210000,-1.538675,2.014563
great-wine-beetle,1.220000,-1.541335,2.019435
great-wine-beetle,1.230000,-1.543919,2.024181
great-wine-beetle,1.240000,-1.546430,2.028803
great-wine-beetle,1.250000,-1.548870,2.033304
