System,t,target X,target Y
rebel-wine-beetle,0.000000,-1.915946,1.797479
rebel-wine-beetle,0.010000,-1.890869,1.818456
rebel-wine-beetle,0.020000,-1.838093,1.859275
rebel-wine-beetle,0.030000,-1.781561,1.897336
rebel-wine-beetle,0.040000,-1.722616,1.931610
rebel-wine-beetle,0.050000,-1.661574,1.962017
rebel-wine-beetle,0.060000,-1.598704,1.988534
rebel-wine-beetle,0.070000,-1.534275,2.011157
rebel-wine-beetle,0.080000,-1.468561,2.029907
rebel-wine-beetle,0.090000,-1.401840,2.044842
rebel-wine-beetle,0.100000,-1.334395,2.056051
rebel-wine-beetle,0.110000,-1.266511,2.063668
rebel-wine-beetle,0.120000,-1.198470,2.067869
rebel-wine-beetle,0.130000,-1.130553,2.068870
rebel-wine-beetle,0.140000,-1.063022,2.066920
rebel-wine-beetle,0.150000,-0.996118,2.062300
rebel-wine-beetle,0.160000,-0.930063,2.055318
rebel-wine-beetle,0.170000,-0.865051,2.046296
rebel-wine-beetle,0.180000,-0.801249,2.035550
rebel-wine-beetle,0.190000,-0.738791,2.023395
rebel-wine-beetle,0.200000,-0.677774,2.010144
rebel-wine-beetle,0.210000,-0.618267,1.996068
rebel-wine-beetle,0.220000,-0.560307,1.981437
rebel-wine-beetle,0.230000,-0.503905,1.966500
rebel-wine-beetle,0.240000,-0.449051,1.951479
rebel-wine-beetle,0.250000,-0.395717,1.936569
rebel-wine-beetle,0.260000,-0.343862,1.921938
rebel-wine-beetle,0.270000,-0.293438,1.907722
rebel-wine-beetle,0.280000,-0.244391,1.894033
rebel-wine-beetle,0.290000,-0.196664,1.880957
rebel-wine-beetle,0.300000,-0.150203,1.868557
rebel-wine-beetle,0.310000,-0.104955,1.856878
rebel-wine-beetle,0.320000,-0.060870,1.845950
rebel-wine-beetle,0.330000,-0.017904,1.835789
rebel-wine-beetle,0.340000,0.023983,1.826402
rebel-wine-beetle,0.350000,0.064826,1.817789
rebel-wine-beetle,0.360000,0.104656,1.809943
rebel-wine-beetle,0.370000,0.143502,1.802854
rebel-wine-beetle,0.380000,0.181386,1.796510
rebel-wine-beetle,0.390000,0.218331,1.790895
rebel-wine-beetle,0.400000,0.254356,1.785992
rebel-wine-beetle,0.410000,0.289482,1.781784
rebel-wine-beetle,0.420000,0.323724,1.778254
rebel-wine-beetle,0.430000,0.357102,1.775383
rebel-wine-beetle,0.440000,0.389631,1.773149
rebel-wine-beetle,0.450000,0.421331,1.771532
rebel-wine-beetle,0.460000,0.452217,1.770510
rebel-wine-beetle,0.470000,0.482308,1.770059
rebel-wine-beetle,0.480000,0.511619,1.770155
rebel-wine-beetle,0.490000,0.540169,1.770775
rebel-wine-beetle,0.500000,0.567972,1.771894
rebel-wine-beetle,0.510000,0.595054,1.773473
rebel-wine-beetle,0.520000,0.621472,1.775442
rebel-wine-beetle,0.530000,0.647238,1.777780
rebel-wine-beetle,0.540000,0.672360,1.780466
rebel-wine-beetle,0.550000,0.696855,1.783470
rebel-wine-beetle,0.560000,0.720770,1.786734
rebel-wine-beetle,0.570000,0.744125,1.790229
rebel-wine-beetle,0.580000,0.766934,1.793927
rebel-wine-beetle,0.590000,0.789214,1.797802
rebel-wine-beetle,0.600000,0.810979,1.801829
rebel-wine-beetle,0.610000,0.832243,1.805985
rebel-wine-beetle,0.620000,0.853019,1.810247
rebel-wine-beetle,0.630000,0.873324,1.814591
rebel-wine-beetle,0.640000,0.893173,1.818999
rebel-wine-beetle,0.650000,0.912576,1.823454
rebel-wine-beetle,0.660000,0.931542,1.827941
rebel-wine-beetle,0.670000,0.950081,1.832446
rebel-wine-beetle,0.680000,0.968202,1.836958
rebel-wine-beetle,0.690000,0.985913,1.841465
rebel-wine-beetle,0.700000,1.003222,1.845957
rebel-wine-beetle,0.710000,1.020139,1.850426
rebel-wine-beetle,0.720000,1.036669,1.854864
rebel-wine-beetle,0.730000,1.052821,1.859264
rebel-wine-beetle,0.740000,1.068603,1.863620
rebel-wine-beetle,0.750000,1.084020,1.867927
rebel-wine-beetle,0.760000,1.099082,1.872179
rebel-wine-beetle,0.770000,1.113794,1.876374
rebel-wine-beetle,0.780000,1.128164,1.880507
rebel-wine-beetle,0.790000,1.142197,1.884575
rebel-wine-beetle,0.800000,1.155902,1.888577
rebel-wine-beetle,0.810000,1.169284,1.892509
rebel-wine-beetle,0.820000,1.182350,1.896371
rebel-wine-beetle,0.830000,1.195107,1.900161
rebel-wine-beetle,0.840000,1.207561,1.903878
rebel-wine-beetle,0.850000,1.219717,1.907521
rebel-wine-beetle,0.860000,1.231582,1.911089
rebel-wine-beetle,0.870000,1.243163,1.914583
rebel-wine-beetle,0.880000,1.254465,1.918002
rebel-wine-beetle,0.890000,1.265494,1.921347
rebel-wine-beetle,0.900000,1.276256,1.924616
rebel-wine-beetle,0.910000,1.286756,1.927812
rebel-wine-beetle,0.920000,1.297000,1.930933
rebel-wine-beetle,0.930000,1.306994,1.933981
rebel-wine-beetle,0.940000,1.316744,1.936957
rebel-wine-beetle,0.950000,1.326253,1.939860
rebel-wine-beetle,0.960000,1.335528,1.942692
rebel-wine-beetle,0.970000,1.344574,1.945454
rebel-wine-beetle,0.980000,1.353396,1.948146
rebel-wine-beetle,0.990000,1.361998,1.950770
rebel-wine-beetle,1.000000,1.370387,1.953325
rebel-wine-beetle,1.010000,1.378565,1.955814
rebel-wine-beetle,1.020000,1.386539,1.958238
rebel-wine-beetle,1.030000,1.394312,1.960596
rebel-wine-beetle,1.040000,1.401889,1.962891
rebel-wine-beetle,1.050000,1.409275,1.965123
rebel-wine-beetle,1.060000,1.416474,1.967294
rebel-wine-beetle,1.070000,1.423490,1.969404
rebel-wine-beetle,1.080000,1.430327,1.971455
rebel-wine-beetle,1.090000,1.436990,1.973447
rebel-wine-beetle,1.100000,1.443481,1.975382
rebel-wine-beetle,1.110000,1.449806,1.977260
rebel-wine-beetle,1.120000,1.455968,1.979083
rebel-wine-beetle,1.130000,1.461970,1.980853
rebel-wine-beetle,1.140000,1.467817,1.982569
rebel-wine-beetle,1.150000,1.473511,1.984232
rebel-wine-beetle,1.160000,1.479057,1.985845
rebel-wine-beetle,1.170000,1.484458,1.987408
rebel-wine-beetle,1.180000,1.489717,1.988921
rebel-wine-beetle,1.190000,1.494837,1.990387
rebel-wine-beetle,1.200000,1.499822,1.991805
rebel-wine-beetle,1.210000,1.504674,1.993177
rebel-wine-beetle,1.220000,1.509397,1.994504
rebel-wine-beetle,1.230000,1.513994,1.995786
rebel-wine-beetle,1.240000,1.518468,1.997025
rebel-wine-beetle,1.250000,1.522821,1.998222
rebel-wine-beetle,1.260000,1.527056,1.999377
rebel-wine-beetle,1.270000,1.531177,2.000491
rebel-wine-beetle,1.280000,1.535185,2.001566
rebel-wine-beetle,1.290000,1.539084,2.002601
rebel-wine-beetle,1.300000,1.542876,2.003598
rebel-wine-beetle,1.310000,1.546563,2.004559
rebel-wine-beetle,1.320000,1.550148,2.005482
rebel-wine-beetle,1.330000,1.553633,2.006370
rebel-wine-beetle,1.340000,1.557021,2.007223
rebel-wine-beetle,1.350000,1.560314,2.008042
rebel-wine-beetle,1.360000,1.563515,2.008828
rebel-wine-beetle,1.370000,1.566624,2.009581
rebel-wine-beetle,1.380000,1.569646,2.010302
rebel-wine-beetle,1.390000,1.572580,2.010992
rebel-wine-beetle,1.400000,1.575431,2.011652
rebel-wine-beetle,1.410000,1.578199,2.012282
rebel-wine-beetle,1.420000,1.580888,2.012884
rebel-wine-beetle,1.430000,1.583499,2.013457
rebel-wine-beetle,1.440000,1.586034,2.014003
rebel-wine-beetle,1.450000,1.588496,2.014522
rebel-wine-beetle,1.460000,1.590885,2.015015
rebel-wine-beetle,1.470000,1.593203,2.015483
rebel-wine-beetle,1.480000,1.595453,2.015926
rebel-wine-beetle,1.490000,1.597635,2.016344
rebel-wine-beetle,1.500000,1.599752,2.016739
rebel-wine-beetle,1.510000,1.601804,2.017111
rebel-wine-beetle,1.520000,1.603795,2.017460
rebel-wine-beetle,1.530000,1.605724,2.017788
rebel-wine-beetle,1.540000,1.607594,2.018094
rebel-wine-beetle,1.550000,1.609406,2.018380
rebel-wine-beetle,1.560000,1.611161,2.018645
rebel-wine-beetle,1.570000,1.612861,2.018891
rebel-wine-beetle,1.580000,1.614508,2.019117
rebel-wine-beetle,1.590000,1.616101,2.019326
rebel-wine-beetle,1.600000,1.617644,2.019516
rebel-wine-beetle,1.610000,1.619137,2.019688
rebel-wine-beetle,1.620000,1.620582,2.019844
rebel-wine-beetle,1.630000,1.621979,2.019983
rebel-wine-beetle,1.640000,1.623330,2.020105
rebel-wine-beetle,1.650000,1.624636,2.020213
rebel-wine-beetle,1.660000,1.625899,2.020305
rebel-wine-beetle,1.670000,1.627119,2.020383
rebel-wine-beetle,1.680000,1.628297,2.020447
rebel-wine-beetle,1.690000,1.629435,2.020497
rebel-wine-beetle,1.700000,1.630534,2.020534
rebel-wine-beetle,1.710000,1.631595,2.020558
rebel-wine-beetle,1.720000,1.632619,2.020570
rebel-wine-beetle,1.730000,1.633607,2.020570
rebel-wine-beetle,1.740000,1.634559,2.020559
rebel-wine-beetle,1.750000,1.635478,2.020537
rebel-wine-beetle,1.760000,1.636363,2.020504
rebel-wine-beetle,1.770000,1.637216,2.020461
rebel-wine-beetle,1.780000,1.638038,2.020408
rebel-wine-beetle,1.790000,1.638829,2.020346
rebel-wine-beetle,1.800000,1.639591,2.020274
rebel-wine-beetle,1.810000,1.640325,2.020195
rebel-wine-beetle,1.820000,1.641030,2.020106
rebel-wine-beetle,1.830000,1.641709,2.020010
rebel-wine-beetle,1.840000,1.642361,2.019907
