System,t,target X,target Y
great-devious-beetle,0.000000,-0.510178,0.275020
great-devious-beetle,0.010000,-0.560256,0.291597
great-devious-beetle,0.020000,-0.609327,0.306899
great-devious-beetle,0.030000,-0.657400,0.320943
great-devious-beetle,0.040000,-0.704481,0.333744
great-devious-beetle,0.050000,-0.750582,0.345319
great-devious-beetle,0.060000,-0.795709,0.355685
great-devious-beetle,0.070000,-0.839873,0.364859
great-devious-beetle,0.080000,-0.883081,0.372855
great-devious-beetle,0.090000,-0.925343,0.379692
great-devious-beetle,0.100000,-0.966666,0.385384
great-devious-beetle,0.110000,-1.007061,0.389950
great-devious-beetle,0.120000,-1.046535,0.393404
great-devious-beetle,0.130000,-1.085097,0.395765
great-devious-beetle,0.140000,-1.122756,0.397047
great-devious-beetle,0.150000,-1.159521,0.397267
great-devious-beetle,0.160000,-1.195400,0.396443
great-devious-beetle,0.170000,-1.230402,0.394589
great-devious-beetle,0.180000,-1.264536,0.391723
great-devious-beetle,0.190000,-1.297811,0.387862
great-devious-beetle,0.200000,-1.330235,0.383020
great-devious-beetle,0.210000,-1.361816,0.377216
great-devious-beetle,0.220000,-1.392565,0.370465
great-devious-beetle,0.230000,-1.422488,0.362783
great-devious-beetle,0.240000,-1.451596,0.354188
great-devious-beetle,0.250000,-1.479897,0.344695
great-devious-beetle,0.260000,-1.507399,0.334321
great-devious-beetle,0.270000,-1.534112,0.323083
great-devious-beetle,0.280000,-1.560043,0.310996
great-devious-beetle,0.290000,-1.585202,0.298077
great-devious-beetle,0.300000,-1.609598,0.284343
great-devious-beetle,0.310000,-1.633238,0.269811
great-devious-beetle,0.320000,-1.656133,0.254495
great-devious-beetle,0.330000,-1.678290,0.238414
great-devious-beetle,0.340000,-1.699718,0.221582
great-devious-beetle,0.350000,-1.720426,0.204018
great-devious-beetle,0.360000,-1.740423,0.185736
great-devious-beetle,0.370000,-1.759717,0.166754
great-devious-beetle,0.380000,-1.778318,0.147088
great-devious-beetle,0.390000,-1.796233,0.126754
great-devious-beetle,0.400000,-1.813472,0.105769
great-devious-beetle,0.410000,-1.830043,0.084150
great-devious-beetle,0.420000,-1.845955,0.061912
great-devious-beetle,0.430000,-1.861216,0.039071
great-devious-beetle,0.440000,-1.875836,0.015646
great-devious-beetle,0.450000,-1.889823,-0.008349
great-devious-beetle,0.460000,-1.903187,-0.032897
great-devious-beetle,0.470000,-1.915934,-0.057981
great-devious-beetle,0.480000,-1.928075,-0.083584
great-devious-beetle,0.490000,-1.939618,-0.109692
great-devious-beetle,0.500000,-1.950571,-0.136286
great-devious-beetle,0.510000,-1.960944,-0.163351
great-devious-beetle,0.520000,-1.970745,-0.190871
great-devious-beetle,0.530000,-1.979983,-0.218828
great-devious-beetle,0.540000,-1.988667,-0.247206
great-devious-beetle,0.550000,-1.996804,-0.275990
great-devious-beetle,0.560000,-2.004405,-0.305162
great-devious-beetle,0.570000,-2.011478,-0.334706
great-devious-beetle,0.580000,-2.018030,-0.364606
great-devious-beetle,0.590000,-2.024072,-0.394846
great-devious-beetle,0.600000,-2.029612,-0.425408
great-devious-beetle,0.610000,-2.034659,-0.456277
great-devious-beetle,0.620000,-2.039220,-0.487436
great-devious-beetle,0.630000,-2.043306,-0.518868
great-devious-beetle,0.640000,-2.046925,-0.550558
great-devious-beetle,0.650000,-2.050084,-0.582489
great-devious-beetle,0.660000,-2.052794,-0.614644
great-devious-beetle,0.670000,-2.055063,-0.647007
great-devious-beetle,0.680000,-2.056900,-0.679562
great-devious-beetle,0.690000,-2.058312,-0.712292
great-devious-beetle,0.700000,-2.059310,-0.745181
great-devious-beetle,0.710000,-2.059902,-0.778212
great-devious-beetle,0.720000,-2.060096,-0.811369
great-devious-beetle,0.730000,-2.059901,-0.844635
great-devious-beetle,0.740000,-2.059326,-0.877995
great-devious-beetle,0.750000,-2.058379,-0.911431
great-devious-beetle,0.760000,-2.057070,-0.944928
great-devious-beetle,0.770000,-2.055407,-0.978468
great-devious-beetle,0.780000,-2.053398,-1.012036
great-devious-beetle,0.790000,-2.051053,-1.045615
great-devious-beetle,0.800000,-2.048380,-1.079189
great-devious-beetle,0.810000,-2.045388,-1.112740
great-devious-beetle,0.820000,-2.042086,-1.146254
great-devious-beetle,0.830000,-2.038482,-1.179713
great-devious-beetle,0.840000,-2.034585,-1.213101
great-devious-beetle,0.850000,-2.030403,-1.246401
great-devious-beetle,0.860000,-2.025947,-1.279598
great-devious-beetle,0.870000,-2.021223,-1.312674
great-devious-beetle,0.880000,-2.016241,-1.345613
great-devious-beetle,0.890000,-2.011010,-1.378400
great-devious-beetle,0.900000,-2.005538,-1.411017
great-devious-beetle,0.910000,-1.999834,-1.443447
great-devious-beetle,0.920000,-1.993907,-1.475676
great-devious-beetle,0.930000,-1.987765,-1.507686
great-devious-beetle,0.940000,-1.981418,-1.539460
great-devious-beetle,0.950000,-1.974873,-1.570983
great-devious-beetle,0.960000,-1.968140,-1.602238
great-devious-beetle,0.970000,-1.961228,-1.633208
great-devious-beetle,0.980000,-1.954144,-1.663878
great-devious-beetle,0.990000,-1.946898,-1.694230
great-devious-beetle,1.000000,-1.939499,-1.724249
great-devious-beetle,1.010000,-1.931955,-1.753917
great-devious-beetle,1.020000,-1.924274,-1.783219
great-devious-beetle,1.030000,-1.916467,-1.812138
