System,t,target X,target Y
thoughtful-zippy-butterfly,0.000000,2.163555,-0.532709
thoughtful-zippy-butterfly,0.010000,2.081401,-0.555542
thoughtful-zippy-butterfly,0.020000,2.001474,-0.577936
thoughtful-zippy-butterfly,0.030000,1.923752,-0.599893
thoughtful-zippy-butterfly,0.040000,1.848215,-0.621417
thoughtful-zippy-butterfly,0.050000,1.774841,-0.642510
thoughtful-zippy-butterfly,0.060000,1.703609,-0.663175
thoughtful-zippy-butterfly,0.070000,1.634496,-0.683415
thoughtful-zippy-butterfly,0.080000,1.567483,-0.703233
thoughtful-zippy-butterfly,0.090000,1.502548,-0.722632
thoughtful-zippy-butterfly,0.100000,1.439669,-0.741614
thoughtful-zippy-butterfly,0.110000,1.378824,-0.760183
thoughtful-zippy-butterfly,0.120000,1.319994,-0.778341
thoughtful-zippy-butterfly,0.130000,1.263156,-0.796091
thoughtful-zippy-butterfly,0.140000,1.208288,-0.813436
thoughtful-zippy-butterfly,0.150000,1.155370,-0.830379
thoughtful-zippy-butterfly,0.160000,1.104381,-0.846923
thoughtful-zippy-butterfly,0.170000,1.055298,-0.863071
thoughtful-zippy-butterfly,0.180000,1.008101,-0.878824
thoughtful-zippy-butterfly,0.190000,0.962769,-0.894187
thoughtful-zippy-butterfly,0.200000,0.919279,-0.909163
thoughtful-zippy-butterfly,0.210000,0.877610,-0.923753
thoughtful-zippy-butterfly,0.220000,0.837742,-0.937961
thoughtful-zippy-butterfly,0.230000,0.799653,-0.951790
thoughtful-zippy-butterfly,0.240000,0.763321,-0.965242
thoughtful-zippy-butterfly,0.250000,0.728726,-0.978321
thoughtful-zippy-butterfly,0.260000,0.695845,-0.991029
thoughtful-zippy-butterfly,0.270000,0.664658,-1.003369
thoughtful-zippy-butterfly,0.280000,0.635143,-1.015345
thoughtful-zippy-butterfly,0.290000,0.607279,-1.026958
thoughtful-zippy-butterfly,0.300000,0.581044,-1.038212
thoughtful-zippy-butterfly,0.310000,0.556417,-1.049109
thoughtful-zippy-butterfly,0.320000,0.533377,-1.059653
thoughtful-zippy-butterfly,0.330000,0.511903,-1.069846
thoughtful-zippy-butterfly,0.340000,0.491973,-1.079692
thoughtful-zippy-butterfly,0.350000,0.473565,-1.089192
thoughtful-zippy-butterfly,0.360000,0.456659,-1.098351
thoughtful-zippy-butterfly,0.370000,0.441234,-1.107170
thoughtful-zippy-butterfly,0.380000,0.427266,-1.115652
thoughtful-zippy-butterfly,0.390000,0.414737,-1.123801
thoughtful-zippy-butterfly,0.400000,0.403623,-1.131620
thoughtful-zippy-butterfly,0.410000,0.393904,-1.139110
