System,t,target X,target Y
lush-impartial-bumblebee,0.000000,-1.033447,-1.856910
lush-impartial-bumblebee,0.010000,-1.062559,-1.840407
lush-impartial-bumblebee,0.020000,-1.091408,-1.823447
lush-impartial-bumblebee,0.030000,-1.119986,-1.806034
lush-impartial-bumblebee,0.040000,-1.148286,-1.788174
lush-impartial-bumblebee,0.050000,-1.176301,-1.769871
lush-impartial-bumblebee,0.060000,-1.204025,-1.751129
lush-impartial-bumblebee,0.070000,-1.231450,-1.731952
lush-impartial-bumblebee,0.080000,-1.258570,-1.712346
lush-impartial-bumblebee,0.090000,-1.285378,-1.692316
lush-impartial-bumblebee,0.100000,-1.311867,-1.671865
lush-impartial-bumblebee,0.110000,-1.338030,-1.651001
lush-impartial-bumblebee,0.120000,-1.363862,-1.629726
lush-impartial-bumblebee,0.130000,-1.389356,-1.608048
lush-impartial-bumblebee,0.140000,-1.414505,-1.585971
lush-impartial-bumblebee,0.150000,-1.439304,-1.563500
lush-impartial-bumblebee,0.160000,-1.463745,-1.540642
lush-impartial-bumblebee,0.170000,-1.487824,-1.517402
lush-impartial-bumblebee,0.180000,-1.511533,-1.493786
lush-impartial-bumblebee,0.190000,-1.534868,-1.469799
lush-impartial-bumblebee,0.200000,-1.557822,-1.445448
lush-impartial-bumblebee,0.210000,-1.580390,-1.420738
lush-impartial-bumblebee,0.220000,-1.602566,-1.395676
lush-impartial-bumblebee,0.230000,-1.624344,-1.370268
lush-impartial-bumblebee,0.240000,-1.645720,-1.344520
lush-impartial-bumblebee,0.250000,-1.666688,-1.318438
lush-impartial-bumblebee,0.260000,-1.687242,-1.292030
lush-impartial-bumblebee,0.270000,-1.707378,-1.265302
lush-impartial-bumblebee,0.280000,-1.727091,-1.238259
lush-impartial-bumblebee,0.290000,-1.746375,-1.210910
lush-impartial-bumblebee,0.300000,-1.765226,-1.183260
lush-impartial-bumblebee,0.310000,-1.783640,-1.155317
lush-impartial-bumblebee,0.320000,-1.801611,-1.127087
lush-impartial-bumblebee,0.330000,-1.819136,-1.098578
lush-impartial-bumblebee,0.340000,-1.836209,-1.069796
lush-impartial-bumblebee,0.350000,-1.852827,-1.040750
lush-impartial-bumblebee,0.360000,-1.868986,-1.011445
lush-impartial-bumblebee,0.370000,-1.884681,-0.981889
lush-impartial-bumblebee,0.380000,-1.899909,-0.952090
lush-impartial-bumblebee,0.390000,-1.914666,-0.922054
lush-impartial-bumblebee,0.400000,-1.928947,-0.891790
lush-impartial-bumblebee,0.410000,-1.942751,-0.861305
lush-impartial-bumblebee,0.420000,-1.956073,-0.830607
lush-impartial-bumblebee,0.430000,-1.968910,-0.799702
lush-impartial-bumblebee,0.440000,-1.981258,-0.768599
lush-impartial-bumblebee,0.450000,-1.993115,-0.737306
lush-impartial-bumblebee,0.460000,-2.004478,-0.705829
lush-impartial-bumblebee,0.470000,-2.015344,-0.674178
lush-impartial-bumblebee,0.480000,-2.025711,-0.642359
lush-impartial-bumblebee,0.490000,-2.035574,-0.610381
lush-impartial-bumblebee,0.500000,-2.044933,-0.578252
lush-impartial-bumblebee,0.510000,-2.053786,-0.545979
lush-impartial-bumblebee,0.520000,-2.062128,-0.513571
lush-impartial-bumblebee,0.530000,-2.069960,-0.481036
lush-impartial-bumblebee,0.540000,-2.077278,-0.448382
lush-impartial-bumblebee,0.550000,-2.084081,-0.415616
lush-impartial-bumblebee,0.560000,-2.090367,-0.382747
lush-impartial-bumblebee,0.570000,-2.096135,-0.349783
lush-impartial-bumblebee,0.580000,-2.101383,-0.316732
lush-impartial-bumblebee,0.590000,-2.106110,-0.283603
lush-impartial-bumblebee,0.600000,-2.110314,-0.250404
lush-impartial-bumblebee,0.610000,-2.113996,-0.217143
lush-impartial-bumblebee,0.620000,-2.117153,-0.183827
lush-impartial-bumblebee,0.630000,-2.119785,-0.150466
lush-impartial-bumblebee,0.640000,-2.121892,-0.117068
lush-impartial-bumblebee,0.650000,-2.123472,-0.083641
lush-impartial-bumblebee,0.660000,-2.124526,-0.050193
lush-impartial-bumblebee,0.670000,-2.125053,-0.016732
lush-impartial-bumblebee,0.680000,-2.125053,0.016732
lush-impartial-bumblebee,0.690000,-2.124526,0.050193
lush-impartial-bumblebee,0.700000,-2.123472,0.083641
lush-impartial-bumblebee,0.710000,-2.121892,0.117068
lush-impartial-bumblebee,0.720000,-2.119785,0.150466
lush-impartial-bumblebee,0.730000,-2.117153,0.183827
lush-impartial-bumblebee,0.740000,-2.113996,0.217143
lush-impartial-bumblebee,0.750000,-2.110314,0.250404
lush-impartial-bumblebee,0.760000,-2.106110,0.283603
lush-impartial-bumblebee,0.770000,-2.101383,0.316732
lush-impartial-bumblebee,0.780000,-2.096135,0.349783
lush-impartial-bumblebee,0.790000,-2.090367,0.382747
lush-impartial-bumblebee,0.800000,-2.084081,0.415616
lush-impartial-bumblebee,0.810000,-2.077278,0.448382
lush-impartial-bumblebee,0.820000,-2.069960,0.481036
lush-impartial-bumblebee,0.830000,-2.062128,0.513571
lush-impartial-bumblebee,0.840000,-2.053786,0.545979
lush-impartial-bumblebee,0.850000,-2.044933,0.578252
lush-impartial-bumblebee,0.860000,-2.035574,0.610381
lush-impartial-bumblebee,0.870000,-2.025711,0.642359
lush-impartial-bumblebee,0.880000,-2.015344,0.674178
lush-impartial-bumblebee,0.890000,-2.004478,0.705829
