System,t,target X,target Y
great-mauve-beetle,0.000000,1.314582,-0.919894
great-mauve-beetle,0.010000,1.307740,-0.924130
great-mauve-beetle,0.020000,1.288466,-0.934385
great-mauve-beetle,0.030000,1.258941,-0.946850
great-mauve-beetle,0.040000,1.220884,-0.959414
great-mauve-beetle,0.050000,1.175748,-0.970964
great-mauve-beetle,0.060000,1.124789,-0.980939
great-mauve-beetle,0.070000,1.069116,-0.989095
great-mauve-beetle,0.080000,1.009733,-0.995370
great-mauve-beetle,0.090000,0.947527,-0.999810
great-mauve-beetle,0.100000,0.883284,-1.002531
great-mauve-beetle,0.110000,0.817692,-1.003692
great-mauve-beetle,0.120000,0.751341,-1.003477
great-mauve-beetle,0.130000,0.684735,-1.002063
great-mauve-beetle,0.140000,0.618297,-0.999577
great-mauve-beetle,0.150000,0.552330,-0.996177
great-mauve-beetle,0.160000,0.487049,-0.992025
great-mauve-beetle,0.170000,0.422584,-0.987277
great-mauve-beetle,0.180000,0.358994,-0.982079
great-mauve-beetle,0.190000,0.296267,-0.976551
great-mauve-beetle,0.200000,0.234340,-0.970781
great-mauve-beetle,0.210000,0.173104,-0.964820
great-mauve-beetle,0.220000,0.112420,-0.958671
great-mauve-beetle,0.230000,0.052139,-0.952294
great-mauve-beetle,0.240000,-0.007886,-0.945600
great-mauve-beetle,0.250000,-0.067776,-0.938460
great-mauve-beetle,0.260000,-0.127611,-0.930714
great-mauve-beetle,0.270000,-0.187420,-0.922190
great-mauve-beetle,0.280000,-0.247153,-0.912706
great-mauve-beetle,0.290000,-0.306697,-0.902116
great-mauve-beetle,0.300000,-0.365865,-0.890313
great-mauve-beetle,0.310000,-0.424405,-0.877258
great-mauve-beetle,0.320000,-0.482014,-0.862992
great-mauve-beetle,0.330000,-0.538355,-0.847652
great-mauve-beetle,0.340000,-0.593082,-0.831474
great-mauve-beetle,0.350000,-0.645966,-0.814627
great-mauve-beetle,0.360000,-0.696725,-0.797519
great-mauve-beetle,0.370000,-0.745278,-0.780398
great-mauve-beetle,0.380000,-0.791516,-0.763662
great-mauve-beetle,0.390000,-0.835396,-0.747700
great-mauve-beetle,0.400000,-0.876938,-0.732867
great-mauve-beetle,0.410000,-0.916215,-0.719472
great-mauve-beetle,0.420000,-0.953346,-0.707766
great-mauve-beetle,0.430000,-0.988481,-0.697934
great-mauve-beetle,0.440000,-1.021790,-0.690096
great-mauve-beetle,0.450000,-1.053452,-0.684310
great-mauve-beetle,0.460000,-1.083647,-0.680575
great-mauve-beetle,0.470000,-1.112548,-0.678841
great-mauve-beetle,0.480000,-1.140314,-0.679018
great-mauve-beetle,0.490000,-1.167091,-0.680984
great-mauve-beetle,0.500000,-1.193007,-0.684596
great-mauve-beetle,0.510000,-1.218173,-0.689698
great-mauve-beetle,0.520000,-1.242681,-0.696125
great-mauve-beetle,0.530000,-1.266608,-0.703714
great-mauve-beetle,0.540000,-1.290015,-0.712305
great-mauve-beetle,0.550000,-1.312947,-0.721748
great-mauve-beetle,0.560000,-1.335436,-0.731909
great-mauve-beetle,0.570000,-1.357521,-0.742615
great-mauve-beetle,0.580000,-1.379221,-0.753733
great-mauve-beetle,0.590000,-1.400527,-0.765177
great-mauve-beetle,0.600000,-1.421485,-0.776784
great-mauve-beetle,0.610000,-1.442097,-0.788479
great-mauve-beetle,0.620000,-1.462359,-0.800199
great-mauve-beetle,0.630000,-1.482269,-0.811891
great-mauve-beetle,0.640000,-1.501822,-0.823510
great-mauve-beetle,0.650000,-1.521015,-0.835022
great-mauve-beetle,0.660000,-1.539843,-0.846396
great-mauve-beetle,0.670000,-1.558303,-0.857609
great-mauve-beetle,0.680000,-1.576393,-0.868642
great-mauve-beetle,0.690000,-1.594112,-0.879481
great-mauve-beetle,0.700000,-1.611458,-0.890115
great-mauve-beetle,0.710000,-1.628433,-0.900535
great-mauve-beetle,0.720000,-1.645037,-0.910735
great-mauve-beetle,0.730000,-1.661272,-0.920712
great-mauve-beetle,0.740000,-1.677142,-0.930464
great-mauve-beetle,0.750000,-1.692650,-0.939989
great-mauve-beetle,0.760000,-1.707800,-0.949288
great-mauve-beetle,0.770000,-1.722596,-0.958363
great-mauve-beetle,0.780000,-1.737043,-0.967214
great-mauve-beetle,0.790000,-1.751147,-0.975846
great-mauve-beetle,0.800000,-1.764913,-0.984259
great-mauve-beetle,0.810000,-1.778347,-0.992459
great-mauve-beetle,0.820000,-1.791455,-1.000448
great-mauve-beetle,0.830000,-1.804243,-1.008230
great-mauve-beetle,0.840000,-1.816716,-1.015809
great-mauve-beetle,0.850000,-1.828882,-1.023190
great-mauve-beetle,0.860000,-1.840747,-1.030376
great-mauve-beetle,0.870000,-1.852316,-1.037373
great-mauve-beetle,0.880000,-1.863597,-1.044183
great-mauve-beetle,0.890000,-1.874595,-1.050811
great-mauve-beetle,0.900000,-1.885316,-1.057262
great-mauve-beetle,0.910000,-1.895767,-1.063540
great-mauve-beetle,0.920000,-1.905954,-1.069648
