System,t,target X,target Y
great-wine-beetle,0.000000,2.427914,-1.693189
great-wine-beetle,0.010000,2.442549,-1.669845
great-wine-beetle,0.020000,2.465196,-1.631816
great-wine-beetle,0.030000,2.483557,-1.598274
great-wine-beetle,0.040000,2.502319,-1.561448
great-wine-beetle,0.050000,2.519528,-1.524375
great-wine-beetle,0.060000,2.535761,-1.485787
great-wine-beetle,0.070000,2.550592,-1.446111
great-wine-beetle,0.080000,2.563944,-1.405094
great-wine-beetle,0.090000,2.575565,-1.362750
great-wine-beetle,0.100000,2.585227,-1.318983
great-wine-beetle,0.110000,2.592651,-1.273749
great-wine-beetle,0.120000,2.597532,-1.226988
great-wine-beetle,0.130000,2.599533,-1.178663
great-wine-beetle,0.140000,2.598291,-1.128747
great-wine-beetle,0.150000,2.593419,-1.077239
great-wine-beetle,0.160000,2.584521,-1.024165
great-wine-beetle,0.170000,2.571196,-0.969586
great-wine-beetle,0.180000,2.553061,-0.913604
great-wine-beetle,0.190000,2.529762,-0.856369
great-wine-beetle,0.200000,2.501006,-0.798078
great-wine-beetle,0.210000,2.466576,-0.738982
great-wine-beetle,0.220000,2.426407,-0.679409
great-wine-beetle,0.230000,2.380560,-0.619732
great-wine-beetle,0.240000,2.329217,-0.560336
great-wine-beetle,0.250000,2.272713,-0.501627
great-wine-beetle,0.260000,2.211536,-0.444005
great-wine-beetle,0.270000,2.146310,-0.387854
great-wine-beetle,0.280000,2.077752,-0.333527
great-wine-beetle,0.290000,2.006580,-0.281329
great-wine-beetle,0.300000,1.933506,-0.231493
great-wine-beetle,0.310000,1.859367,-0.184162
great-wine-beetle,0.320000,1.784975,-0.139415
great-wine-beetle,0.330000,1.711076,-0.097264
great-wine-beetle,0.340000,1.638328,-0.057664
great-wine-beetle,0.350000,1.567283,-0.020519
great-wine-beetle,0.360000,1.498381,0.014301
great-wine-beetle,0.370000,1.431955,0.046954
great-wine-beetle,0.380000,1.368241,0.077610
great-wine-beetle,0.390000,1.307378,0.106448
great-wine-beetle,0.400000,1.249444,0.133647
great-wine-beetle,0.410000,1.194452,0.159382
great-wine-beetle,0.420000,1.142369,0.183820
great-wine-beetle,0.430000,1.093132,0.207122
