System,t,target X,target Y
great-piquant-bumblebee,0.000000,0.249027,0.714156
great-piquant-bumblebee,0.010000,0.263610,0.647853
great-piquant-bumblebee,0.020000,0.277007,0.582822
great-piquant-bumblebee,0.030000,0.289231,0.519052
great-piquant-bumblebee,0.040000,0.300297,0.456531
great-piquant-bumblebee,0.050000,0.310221,0.395247
great-piquant-bumblebee,0.060000,0.319017,0.335190
great-piquant-bumblebee,0.070000,0.326700,0.276347
great-piquant-bumblebee,0.080000,0.333286,0.218708
great-piquant-bumblebee,0.090000,0.338788,0.162261
great-piquant-bumblebee,0.100000,0.343222,0.106994
great-piquant-bumblebee,0.110000,0.346603,0.052896
great-piquant-bumblebee,0.120000,0.348945,-0.000045
great-piquant-bumblebee,0.130000,0.350264,-0.051840
great-piquant-bumblebee,0.140000,0.350574,-0.102500
great-piquant-bumblebee,0.150000,0.349891,-0.152038
great-piquant-bumblebee,0.160000,0.348228,-0.200464
great-piquant-bumblebee,0.170000,0.345602,-0.247790
great-piquant-bumblebee,0.180000,0.342026,-0.294027
great-piquant-bumblebee,0.190000,0.337517,-0.339187
great-piquant-bumblebee,0.200000,0.332087,-0.383282
great-piquant-bumblebee,0.210000,0.325754,-0.426322
great-piquant-bumblebee,0.220000,0.318531,-0.468320
great-piquant-bumblebee,0.230000,0.310433,-0.509287
great-piquant-bumblebee,0.240000,0.301476,-0.549234
great-piquant-bumblebee,0.250000,0.291673,-0.588173
great-piquant-bumblebee,0.260000,0.281041,-0.626115
great-piquant-bumblebee,0.270000,0.269593,-0.663072
great-piquant-bumblebee,0.280000,0.257346,-0.699055
great-piquant-bumblebee,0.290000,0.244312,-0.734076
great-piquant-bumblebee,0.300000,0.230509,-0.768146
great-piquant-bumblebee,0.310000,0.215950,-0.801276
great-piquant-bumblebee,0.320000,0.200650,-0.833479
great-piquant-bumblebee,0.330000,0.184624,-0.864765
great-piquant-bumblebee,0.340000,0.167887,-0.895146
great-piquant-bumblebee,0.350000,0.150455,-0.924634
great-piquant-bumblebee,0.360000,0.132341,-0.953240
great-piquant-bumblebee,0.370000,0.113561,-0.980975
great-piquant-bumblebee,0.380000,0.094129,-1.007852
great-piquant-bumblebee,0.390000,0.074061,-1.033880
great-piquant-bumblebee,0.400000,0.053371,-1.059073
great-piquant-bumblebee,0.410000,0.032075,-1.083441
great-piquant-bumblebee,0.420000,0.010187,-1.106996
great-piquant-bumblebee,0.430000,-0.012278,-1.129749
great-piquant-bumblebee,0.440000,-0.035306,-1.151712
great-piquant-bumblebee,0.450000,-0.058880,-1.172896
great-piquant-bumblebee,0.460000,-0.082987,-1.193313
great-piquant-bumblebee,0.470000,-0.107611,-1.212974
great-piquant-bumblebee,0.480000,-0.132738,-1.231891
great-piquant-bumblebee,0.490000,-0.158352,-1.250076
great-piquant-bumblebee,0.500000,-0.184440,-1.267538
great-piquant-bumblebee,0.510000,-0.210985,-1.284291
great-piquant-bumblebee,0.520000,-0.237973,-1.300346
great-piquant-bumblebee,0.530000,-0.265389,-1.315714
great-piquant-bumblebee,0.540000,-0.293218,-1.330406
great-piquant-bumblebee,0.550000,-0.321446,-1.344434
great-piquant-bumblebee,0.560000,-0.350057,-1.357810
great-piquant-bumblebee,0.570000,-0.379037,-1.370545
great-piquant-bumblebee,0.580000,-0.408370,-1.382650
great-piquant-bumblebee,0.590000,-0.438042,-1.394137
great-piquant-bumblebee,0.600000,-0.468038,-1.405018
great-piquant-bumblebee,0.610000,-0.498344,-1.415303
great-piquant-bumblebee,0.620000,-0.528943,-1.425005
great-piquant-bumblebee,0.630000,-0.559821,-1.434135
great-piquant-bumblebee,0.640000,-0.590964,-1.442704
