System,t,target X,target Y
thoughtful-ruddy-butterfly,0.000000,2.281022,0.512077
thoughtful-ruddy-butterfly,0.010000,2.283561,0.502779
thoughtful-ruddy-butterfly,0.020000,2.289073,0.479628
thoughtful-ruddy-butterfly,0.030000,2.294520,0.449504
thoughtful-ruddy-butterfly,0.040000,2.298508,0.415548
thoughtful-ruddy-butterfly,0.050000,2.300406,0.379240
thoughtful-ruddy-butterfly,0.060000,2.299925,0.341313
thoughtful-ruddy-butterfly,0.070000,2.296934,0.302159
thoughtful-ruddy-butterfly,0.080000,2.291376,0.262017
thoughtful-ruddy-butterfly,0.090000,2.283228,0.221056
thoughtful-ruddy-butterfly,0.100000,2.272483,0.179414
thoughtful-ruddy-butterfly,0.110000,2.259147,0.137212
thoughtful-ruddy-butterfly,0.120000,2.243234,0.094569
thoughtful-ruddy-butterfly,0.130000,2.224764,0.051598
thoughtful-ruddy-butterfly,0.140000,2.203765,0.008415
thoughtful-ruddy-butterfly,0.150000,2.180275,-0.034863
thoughtful-ruddy-butterfly,0.160000,2.154340,-0.078118
thoughtful-ruddy-butterfly,0.170000,2.126017,-0.121227
thoughtful-ruddy-butterfly,0.180000,2.095378,-0.164066
thoughtful-ruddy-butterfly,0.190000,2.062508,-0.206506
thoughtful-ruddy-butterfly,0.200000,2.027517,-0.248412
thoughtful-ruddy-butterfly,0.210000,1.990552,-0.289635
thoughtful-ruddy-butterfly,0.220000,1.951752,-0.330046
thoughtful-ruddy-butterfly,0.230000,1.911272,-0.369525
thoughtful-ruddy-butterfly,0.240000,1.869282,-0.407956
thoughtful-ruddy-butterfly,0.250000,1.825968,-0.445234
thoughtful-ruddy-butterfly,0.260000,1.781526,-0.481266
thoughtful-ruddy-butterfly,0.270000,1.736160,-0.515973
thoughtful-ruddy-butterfly,0.280000,1.690078,-0.549289
thoughtful-ruddy-butterfly,0.290000,1.643489,-0.581169
thoughtful-ruddy-butterfly,0.300000,1.596598,-0.611580
thoughtful-ruddy-butterfly,0.310000,1.549600,-0.640506
thoughtful-ruddy-butterfly,0.320000,1.502682,-0.667949
thoughtful-ruddy-butterfly,0.330000,1.456015,-0.693923
thoughtful-ruddy-butterfly,0.340000,1.409753,-0.718453
thoughtful-ruddy-butterfly,0.350000,1.364033,-0.741577
thoughtful-ruddy-butterfly,0.360000,1.318970,-0.763341
thoughtful-ruddy-butterfly,0.370000,1.274640,-0.783802
thoughtful-ruddy-butterfly,0.380000,1.231133,-0.803012
thoughtful-ruddy-butterfly,0.390000,1.188525,-0.821027
thoughtful-ruddy-butterfly,0.400000,1.146877,-0.837903
thoughtful-ruddy-butterfly,0.410000,1.106237,-0.853696
thoughtful-ruddy-butterfly,0.420000,1.066645,-0.868463
thoughtful-ruddy-butterfly,0.430000,1.028128,-0.882261
thoughtful-ruddy-butterfly,0.440000,0.990704,-0.895143
thoughtful-ruddy-butterfly,0.450000,0.954388,-0.907161
thoughtful-ruddy-butterfly,0.460000,0.919184,-0.918368
thoughtful-ruddy-butterfly,0.470000,0.885095,-0.928810
thoughtful-ruddy-butterfly,0.480000,0.852118,-0.938536
thoughtful-ruddy-butterfly,0.490000,0.820248,-0.947589
thoughtful-ruddy-butterfly,0.500000,0.789475,-0.956014
thoughtful-ruddy-butterfly,0.510000,0.759790,-0.963851
thoughtful-ruddy-butterfly,0.520000,0.731181,-0.971140
thoughtful-ruddy-butterfly,0.530000,0.703634,-0.977922
thoughtful-ruddy-butterfly,0.540000,0.677134,-0.984233
thoughtful-ruddy-butterfly,0.550000,0.651666,-0.990110
thoughtful-ruddy-butterfly,0.560000,0.627214,-0.995590
