System,t,target X,target Y
great-piquant-bumblebee,0.000000,1.564155,-1.808835
great-piquant-bumblebee,0.010000,1.560408,-1.771719
great-piquant-bumblebee,0.020000,1.556897,-1.734966
great-piquant-bumblebee,0.030000,1.553617,-1.698572
great-piquant-bumblebee,0.040000,1.550563,-1.662535
great-piquant-bumblebee,0.050000,1.547731,-1.626852
great-piquant-bumblebee,0.060000,1.545116,-1.591521
great-piquant-bumblebee,0.070000,1.542714,-1.556538
great-piquant-bumblebee,0.080000,1.540519,-1.521901
great-piquant-bumblebee,0.090000,1.538528,-1.487608
great-piquant-bumblebee,0.100000,1.536736,-1.453655
great-piquant-bumblebee,0.110000,1.535138,-1.420039
great-piquant-bumblebee,0.120000,1.533730,-1.386759
great-piquant-bumblebee,0.130000,1.532506,-1.353811
great-piquant-bumblebee,0.140000,1.531463,-1.321193
great-piquant-bumblebee,0.150000,1.530595,-1.288901
great-piquant-bumblebee,0.160000,1.529899,-1.256933
great-piquant-bumblebee,0.170000,1.529369,-1.225287
great-piquant-bumblebee,0.180000,1.529001,-1.193959
great-piquant-bumblebee,0.190000,1.528791,-1.162947
great-piquant-bumblebee,0.200000,1.528733,-1.132248
great-piquant-bumblebee,0.210000,1.528823,-1.101860
great-piquant-bumblebee,0.220000,1.529057,-1.071779
great-piquant-bumblebee,0.230000,1.529430,-1.042003
great-piquant-bumblebee,0.240000,1.529937,-1.012529
great-piquant-bumblebee,0.250000,1.530574,-0.983354
great-piquant-bumblebee,0.260000,1.531336,-0.954476
great-piquant-bumblebee,0.270000,1.532219,-0.925892
great-piquant-bumblebee,0.280000,1.533217,-0.897600
great-piquant-bumblebee,0.290000,1.534327,-0.869595
great-piquant-bumblebee,0.300000,1.535544,-0.841877
great-piquant-bumblebee,0.310000,1.536862,-0.814441
great-piquant-bumblebee,0.320000,1.538279,-0.787286
great-piquant-bumblebee,0.330000,1.539788,-0.760408
great-piquant-bumblebee,0.340000,1.541385,-0.733804
great-piquant-bumblebee,0.350000,1.543066,-0.707473
great-piquant-bumblebee,0.360000,1.544827,-0.681411
great-piquant-bumblebee,0.370000,1.546661,-0.655616
great-piquant-bumblebee,0.380000,1.548566,-0.630084
great-piquant-bumblebee,0.390000,1.550536,-0.604813
great-piquant-bumblebee,0.400000,1.552567,-0.579801
great-piquant-bumblebee,0.410000,1.554654,-0.555044
great-piquant-bumblebee,0.420000,1.556792,-0.530540
great-piquant-bumblebee,0.430000,1.558977,-0.506286
great-piquant-bumblebee,0.440000,1.561205,-0.482280
great-piquant-bumblebee,0.450000,1.563470,-0.458518
great-piquant-bumblebee,0.460000,1.565769,-0.434998
great-piquant-bumblebee,0.470000,1.568095,-0.411717
great-piquant-bumblebee,0.480000,1.570446,-0.388673
great-piquant-bumblebee,0.490000,1.572816,-0.365862
great-piquant-bumblebee,0.500000,1.575201,-0.343282
great-piquant-bumblebee,0.510000,1.577596,-0.320930
great-piquant-bumblebee,0.520000,1.579996,-0.298804
great-piquant-bumblebee,0.530000,1.582397,-0.276900
great-piquant-bumblebee,0.540000,1.584795,-0.255216
great-piquant-bumblebee,0.550000,1.587184,-0.233750
great-piquant-bumblebee,0.560000,1.589560,-0.212498
great-piquant-bumblebee,0.570000,1.591919,-0.191458
great-piquant-bumblebee,0.580000,1.594256,-0.170627
great-piquant-bumblebee,0.590000,1.596566,-0.150002
great-piquant-bumblebee,0.600000,1.598844,-0.129580
great-piquant-bumblebee,0.610000,1.601087,-0.109359
great-piquant-bumblebee,0.620000,1.603289,-0.089337
great-piquant-bumblebee,0.630000,1.605446,-0.069509
great-piquant-bumblebee,0.640000,1.607553,-0.049875
great-piquant-bumblebee,0.650000,1.609606,-0.030430
great-piquant-bumblebee,0.660000,1.611601,-0.011172
great-piquant-bumblebee,0.670000,1.613531,0.007902
great-piquant-bumblebee,0.680000,1.615393,0.026794
great-piquant-bumblebee,0.690000,1.617183,0.045507
great-piquant-bumblebee,0.700000,1.618895,0.064044
great-piquant-bumblebee,0.710000,1.620526,0.082407
great-piquant-bumblebee,0.720000,1.622070,0.100600
great-piquant-bumblebee,0.730000,1.623522,0.118625
great-piquant-bumblebee,0.740000,1.624879,0.136485
great-piquant-bumblebee,0.750000,1.626136,0.154182
great-piquant-bumblebee,0.760000,1.627287,0.171720
great-piquant-bumblebee,0.770000,1.628330,0.189100
great-piquant-bumblebee,0.780000,1.629258,0.206327
great-piquant-bumblebee,0.790000,1.630067,0.223402
great-piquant-bumblebee,0.800000,1.630753,0.240328
great-piquant-bumblebee,0.810000,1.631311,0.257109
great-piquant-bumblebee,0.820000,1.631736,0.273746
