System,t,target X,target Y
thoughtful-antique-butterfly,0.000000,0.236957,-1.848710
thoughtful-antique-butterfly,0.010000,0.306079,-1.816713
thoughtful-antique-butterfly,0.020000,0.373496,-1.785543
thoughtful-antique-butterfly,0.030000,0.439223,-1.755191
thoughtful-antique-butterfly,0.040000,0.503279,-1.725648
thoughtful-antique-butterfly,0.050000,0.565681,-1.696905
thoughtful-antique-butterfly,0.060000,0.626446,-1.668953
thoughtful-antique-butterfly,0.070000,0.685591,-1.641782
thoughtful-antique-butterfly,0.080000,0.743132,-1.615384
thoughtful-antique-butterfly,0.090000,0.799088,-1.589750
thoughtful-antique-butterfly,0.100000,0.853475,-1.564871
thoughtful-antique-butterfly,0.110000,0.906311,-1.540737
thoughtful-antique-butterfly,0.120000,0.957612,-1.517340
thoughtful-antique-butterfly,0.130000,1.007396,-1.494671
thoughtful-antique-butterfly,0.140000,1.055679,-1.472721
thoughtful-antique-butterfly,0.150000,1.102480,-1.451480
thoughtful-antique-butterfly,0.160000,1.147814,-1.430940
thoughtful-antique-butterfly,0.170000,1.191700,-1.411091
thoughtful-antique-butterfly,0.180000,1.234153,-1.391925
thoughtful-antique-butterfly,0.190000,1.275193,-1.373432
thoughtful-antique-butterfly,0.200000,1.314834,-1.355604
thoughtful-antique-butterfly,0.210000,1.353096,-1.338432
thoughtful-antique-butterfly,0.220000,1.389994,-1.321906
thoughtful-antique-butterfly,0.230000,1.425546,-1.306017
thoughtful-antique-butterfly,0.240000,1.459769,-1.290757
thoughtful-antique-butterfly,0.250000,1.492681,-1.276116
thoughtful-antique-butterfly,0.260000,1.524297,-1.262086
thoughtful-antique-butterfly,0.270000,1.554636,-1.248657
thoughtful-antique-butterfly,0.280000,1.583714,-1.235820
thoughtful-antique-butterfly,0.290000,1.611549,-1.223567
thoughtful-antique-butterfly,0.300000,1.638158,-1.211888
thoughtful-antique-butterfly,0.310000,1.663558,-1.200774
thoughtful-antique-butterfly,0.320000,1.687765,-1.190217
thoughtful-antique-butterfly,0.330000,1.710798,-1.180206
thoughtful-antique-butterfly,0.340000,1.732673,-1.170734
thoughtful-antique-butterfly,0.350000,1.753408,-1.161791
thoughtful-antique-butterfly,0.360000,1.773019,-1.153369
thoughtful-antique-butterfly,0.370000,1.791523,-1.145457
thoughtful-antique-butterfly,0.380000,1.808938,-1.138048
thoughtful-antique-butterfly,0.390000,1.825282,-1.131131
thoughtful-antique-butterfly,0.400000,1.840570,-1.124699
thoughtful-antique-butterfly,0.410000,1.854820,-1.118742
thoughtful-antique-butterfly,0.420000,1.868049,-1.113251
thoughtful-antique-butterfly,0.430000,1.880275,-1.108217
