System,t,target X,target Y
lush-piquant-bumblebee,0.000000,-2.237885,-2.512184
lush-piquant-bumblebee,0.010000,-2.233029,-2.503532
lush-piquant-bumblebee,0.020000,-2.219082,-2.478679
lush-piquant-bumblebee,0.030000,-2.197223,-2.439729
lush-piquant-bumblebee,0.040000,-2.168512,-2.388569
lush-piquant-bumblebee,0.050000,-2.133899,-2.326890
lush-piquant-bumblebee,0.060000,-2.094232,-2.256207
lush-piquant-bumblebee,0.070000,-2.050272,-2.177875
lush-piquant-bumblebee,0.080000,-2.002701,-2.093108
lush-piquant-bumblebee,0.090000,-1.952127,-2.002990
lush-piquant-bumblebee,0.100000,-1.899095,-1.908491
lush-piquant-bumblebee,0.110000,-1.844089,-1.810475
lush-piquant-bumblebee,0.120000,-1.787549,-1.709726
lush-piquant-bumblebee,0.130000,-1.729862,-1.606933
lush-piquant-bumblebee,0.140000,-1.671364,-1.502696
lush-piquant-bumblebee,0.150000,-1.612352,-1.397541
lush-piquant-bumblebee,0.160000,-1.553083,-1.291930
lush-piquant-bumblebee,0.170000,-1.493784,-1.186265
lush-piquant-bumblebee,0.180000,-1.434651,-1.080895
lush-piquant-bumblebee,0.190000,-1.375854,-0.976123
lush-piquant-bumblebee,0.200000,-1.317537,-0.872208
lush-piquant-bumblebee,0.210000,-1.259826,-0.769373
lush-piquant-bumblebee,0.220000,-1.202828,-0.667806
lush-piquant-bumblebee,0.230000,-1.146629,-0.567665
lush-piquant-bumblebee,0.240000,-1.091306,-0.469084
lush-piquant-bumblebee,0.250000,-1.036922,-0.372177
lush-piquant-bumblebee,0.260000,-0.983530,-0.277038
lush-piquant-bumblebee,0.270000,-0.931169,-0.183736
lush-piquant-bumblebee,0.280000,-0.879873,-0.092330
lush-piquant-bumblebee,0.290000,-0.829664,-0.002863
lush-piquant-bumblebee,0.300000,-0.780562,0.084632
lush-piquant-bumblebee,0.310000,-0.732579,0.170133
lush-piquant-bumblebee,0.320000,-0.685723,0.253627
