System,t,target X,target Y
great-wine-beetle,0.000000,-0.014263,1.131395
great-wine-beetle,0.010000,-0.010892,1.192660
great-wine-beetle,0.020000,-0.006978,1.251964
great-wine-beetle,0.030000,-0.002531,1.309329
great-wine-beetle,0.040000,0.002443,1.364775
great-wine-beetle,0.050000,0.007935,1.418323
great-wine-beetle,0.060000,0.013937,1.469993
great-wine-beetle,0.070000,0.020442,1.519808
great-wine-beetle,0.080000,0.027442,1.567787
great-wine-beetle,0.090000,0.034928,1.613951
great-wine-beetle,0.100000,0.042894,1.658321
great-wine-beetle,0.110000,0.051331,1.700918
great-wine-beetle,0.120000,0.060231,1.741764
great-wine-beetle,0.130000,0.069587,1.780877
great-wine-beetle,0.140000,0.079391,1.818281
great-wine-beetle,0.150000,0.089634,1.853994
great-wine-beetle,0.160000,0.100309,1.888039
great-wine-beetle,0.170000,0.111408,1.920435
great-wine-beetle,0.180000,0.122923,1.951205
great-wine-beetle,0.190000,0.134847,1.980368
great-wine-beetle,0.200000,0.147171,2.007945
great-wine-beetle,0.210000,0.159888,2.033958
great-wine-beetle,0.220000,0.172989,2.058427
great-wine-beetle,0.230000,0.186468,2.081373
great-wine-beetle,0.240000,0.200315,2.102816
great-wine-beetle,0.250000,0.214524,2.122779
great-wine-beetle,0.260000,0.229086,2.141280
great-wine-beetle,0.270000,0.243993,2.158342
great-wine-beetle,0.280000,0.259239,2.173985
great-wine-beetle,0.290000,0.274813,2.188230
great-wine-beetle,0.300000,0.290710,2.201098
great-wine-beetle,0.310000,0.306921,2.212610
great-wine-beetle,0.320000,0.323438,2.222785
great-wine-beetle,0.330000,0.340253,2.231646
great-wine-beetle,0.340000,0.357359,2.239214
great-wine-beetle,0.350000,0.374747,2.245508
great-wine-beetle,0.360000,0.392410,2.250549
great-wine-beetle,0.370000,0.410340,2.254360
great-wine-beetle,0.380000,0.428529,2.256960
great-wine-beetle,0.390000,0.446970,2.258370
great-wine-beetle,0.400000,0.465653,2.258611
great-wine-beetle,0.410000,0.484572,2.257704
great-wine-beetle,0.420000,0.503719,2.255670
great-wine-beetle,0.430000,0.523085,2.252529
great-wine-beetle,0.440000,0.542663,2.248303
great-wine-beetle,0.450000,0.562446,2.243012
great-wine-beetle,0.460000,0.582424,2.236677
great-wine-beetle,0.470000,0.602591,2.229319
great-wine-beetle,0.480000,0.622938,2.220958
great-wine-beetle,0.490000,0.643458,2.211617
great-wine-beetle,0.500000,0.664142,2.201314
great-wine-beetle,0.510000,0.684984,2.190072
great-wine-beetle,0.520000,0.705974,2.177911
great-wine-beetle,0.530000,0.727106,2.164852
great-wine-beetle,0.540000,0.748371,2.150915
great-wine-beetle,0.550000,0.769761,2.136122
great-wine-beetle,0.560000,0.791269,2.120493
great-wine-beetle,0.570000,0.812887,2.104050
great-wine-beetle,0.580000,0.834606,2.086813
great-wine-beetle,0.590000,0.856420,2.068802
great-wine-beetle,0.600000,0.878320,2.050039
great-wine-beetle,0.610000,0.900298,2.030545
great-wine-beetle,0.620000,0.922346,2.010340
great-wine-beetle,0.630000,0.944457,1.989445
great-wine-beetle,0.640000,0.966623,1.967881
great-wine-beetle,0.650000,0.988836,1.945669
great-wine-beetle,0.660000,1.011087,1.922830
great-wine-beetle,0.670000,1.033370,1.899384
great-wine-beetle,0.680000,1.055676,1.875353
great-wine-beetle,0.690000,1.077998,1.850757
great-wine-beetle,0.700000,1.100327,1.825617
great-wine-beetle,0.710000,1.122656,1.799953
great-wine-beetle,0.720000,1.144977,1.773787
great-wine-beetle,0.730000,1.167282,1.747140
great-wine-beetle,0.740000,1.189563,1.720032
great-wine-beetle,0.750000,1.211812,1.692485
great-wine-beetle,0.760000,1.234021,1.664518
great-wine-beetle,0.770000,1.256184,1.636153
great-wine-beetle,0.780000,1.278291,1.607411
great-wine-beetle,0.790000,1.300334,1.578312
great-wine-beetle,0.800000,1.322307,1.548877
great-wine-beetle,0.810000,1.344201,1.519128
great-wine-beetle,0.820000,1.366008,1.489085
great-wine-beetle,0.830000,1.387721,1.458768
great-wine-beetle,0.840000,1.409331,1.428199
great-wine-beetle,0.850000,1.430831,1.397399
great-wine-beetle,0.860000,1.452213,1.366388
great-wine-beetle,0.870000,1.473469,1.335187
great-wine-beetle,0.880000,1.494591,1.303817
great-wine-beetle,0.890000,1.515571,1.272298
great-wine-beetle,0.900000,1.536402,1.240653
great-wine-beetle,0.910000,1.557075,1.208900
great-wine-beetle,0.920000,1.577583,1.177063
great-wine-beetle,0.930000,1.597918,1.145160
great-wine-beetle,0.940000,1.618071,1.113213
great-wine-beetle,0.950000,1.638036,1.081243
great-wine-beetle,0.960000,1.657805,1.049270
great-wine-beetle,0.970000,1.677368,1.017316
great-wine-beetle,0.980000,1.696719,0.985402
great-wine-beetle,0.990000,1.715850,0.953547
great-wine-beetle,1.000000,1.734753,0.921773
great-wine-beetle,1.010000,1.753420,0.890101
great-wine-beetle,1.020000,1.771842,0.858552
great-wine-beetle,1.030000,1.790013,0.827146
great-wine-beetle,1.040000,1.807925,0.795904
great-wine-beetle,1.050000,1.825569,0.764848
great-wine-beetle,1.060000,1.842938,0.733997
great-wine-beetle,1.070000,1.860023,0.703373
great-wine-beetle,1.080000,1.876818,0.672997
great-wine-beetle,1.090000,1.893314,0.642889
