System,t,target X,target Y
rebel-wine-beetle,0.000000,0.198986,-1.589151
rebel-wine-beetle,0.010000,0.204818,-1.583349
rebel-wine-beetle,0.020000,0.220041,-1.566719
rebel-wine-beetle,0.030000,0.240666,-1.540724
rebel-wine-beetle,0.040000,0.263736,-1.506778
rebel-wine-beetle,0.050000,0.287189,-1.466301
rebel-wine-beetle,0.060000,0.309656,-1.420708
rebel-wine-beetle,0.070000,0.330288,-1.371416
rebel-wine-beetle,0.080000,0.348639,-1.319805
rebel-wine-beetle,0.090000,0.364582,-1.267186
rebel-wine-beetle,0.100000,0.378248,-1.214787
rebel-wine-beetle,0.110000,0.389989,-1.163719
rebel-wine-beetle,0.120000,0.400343,-1.114943
rebel-wine-beetle,0.130000,0.410009,-1.069235
rebel-wine-beetle,0.140000,0.419815,-1.027154
rebel-wine-beetle,0.150000,0.430675,-0.989005
rebel-wine-beetle,0.160000,0.443544,-0.954815
rebel-wine-beetle,0.170000,0.459361,-0.924316
rebel-wine-beetle,0.180000,0.478907,-0.896979
rebel-wine-beetle,0.190000,0.502757,-0.872048
rebel-wine-beetle,0.200000,0.531390,-0.848515
rebel-wine-beetle,0.210000,0.565030,-0.825210
rebel-wine-beetle,0.220000,0.603608,-0.800890
rebel-wine-beetle,0.230000,0.646750,-0.774322
rebel-wine-beetle,0.240000,0.693792,-0.744384
rebel-wine-beetle,0.250000,0.743825,-0.710145
rebel-wine-beetle,0.260000,0.795762,-0.670930
rebel-wine-beetle,0.270000,0.848426,-0.626359
rebel-wine-beetle,0.280000,0.900632,-0.576356
rebel-wine-beetle,0.290000,0.951276,-0.521128
rebel-wine-beetle,0.300000,0.999400,-0.461125
rebel-wine-beetle,0.310000,1.044239,-0.396980
rebel-wine-beetle,0.320000,1.085245,-0.329445
rebel-wine-beetle,0.330000,1.122094,-0.259329
rebel-wine-beetle,0.340000,1.154667,-0.187443
rebel-wine-beetle,0.350000,1.183026,-0.114555
rebel-wine-beetle,0.360000,1.207374,-0.041355
rebel-wine-beetle,0.370000,1.228018,0.031555
rebel-wine-beetle,0.380000,1.245332,0.103672
rebel-wine-beetle,0.390000,1.259722,0.174580
rebel-wine-beetle,0.400000,1.271603,0.243944
rebel-wine-beetle,0.410000,1.281380,0.311491
rebel-wine-beetle,0.420000,1.289434,0.376999
rebel-wine-beetle,0.430000,1.296117,0.440282
rebel-wine-beetle,0.440000,1.301672,0.501378
rebel-wine-beetle,0.450000,1.306314,0.560299
rebel-wine-beetle,0.460000,1.310276,0.616955
rebel-wine-beetle,0.470000,1.313762,0.671283
rebel-wine-beetle,0.480000,1.316946,0.723247
rebel-wine-beetle,0.490000,1.319975,0.772838
rebel-wine-beetle,0.500000,1.322967,0.820075
rebel-wine-beetle,0.510000,1.326013,0.865004
rebel-wine-beetle,0.520000,1.329179,0.907698
rebel-wine-beetle,0.530000,1.332505,0.948247
rebel-wine-beetle,0.540000,1.336012,0.986761
rebel-wine-beetle,0.550000,1.339705,1.023360
rebel-wine-beetle,0.560000,1.343574,1.058169
rebel-wine-beetle,0.570000,1.347601,1.091318
rebel-wine-beetle,0.580000,1.351762,1.122930
rebel-wine-beetle,0.590000,1.356031,1.153127
rebel-wine-beetle,0.600000,1.360379,1.182018
rebel-wine-beetle,0.610000,1.364781,1.209709
rebel-wine-beetle,0.620000,1.369211,1.236291
rebel-wine-beetle,0.630000,1.373649,1.261850
rebel-wine-beetle,0.640000,1.378077,1.286458
rebel-wine-beetle,0.650000,1.382478,1.310182
rebel-wine-beetle,0.660000,1.386840,1.333081
rebel-wine-beetle,0.670000,1.391154,1.355206
rebel-wine-beetle,0.680000,1.395411,1.376604
rebel-wine-beetle,0.690000,1.399605,1.397314
rebel-wine-beetle,0.700000,1.403731,1.417373
rebel-wine-beetle,0.710000,1.407786,1.436815
rebel-wine-beetle,0.720000,1.411768,1.455668
rebel-wine-beetle,0.730000,1.415674,1.473960
rebel-wine-beetle,0.740000,1.419504,1.491715
rebel-wine-beetle,0.750000,1.423256,1.508955
rebel-wine-beetle,0.760000,1.426932,1.525701
rebel-wine-beetle,0.770000,1.430530,1.541972
rebel-wine-beetle,0.780000,1.434050,1.557787
rebel-wine-beetle,0.790000,1.437494,1.573161
rebel-wine-beetle,0.800000,1.440862,1.588109
rebel-wine-beetle,0.810000,1.444155,1.602648
rebel-wine-beetle,0.820000,1.447373,1.616790
rebel-wine-beetle,0.830000,1.450517,1.630547
rebel-wine-beetle,0.840000,1.453588,1.643933
rebel-wine-beetle,0.850000,1.456588,1.656959
rebel-wine-beetle,0.860000,1.459517,1.669636
rebel-wine-beetle,0.870000,1.462377,1.681974
rebel-wine-beetle,0.880000,1.465167,1.693982
rebel-wine-beetle,0.890000,1.467891,1.705671
rebel-wine-beetle,0.900000,1.470548,1.717048
rebel-wine-beetle,0.910000,1.473140,1.728123
rebel-wine-beetle,0.920000,1.475668,1.738903
rebel-wine-beetle,0.930000,1.478133,1.749395
rebel-wine-beetle,0.940000,1.480537,1.759606
rebel-wine-beetle,0.950000,1.482880,1.769543
rebel-wine-beetle,0.960000,1.485163,1.779211
rebel-wine-beetle,0.970000,1.487389,1.788616
rebel-wine-beetle,0.980000,1.489557,1.797762
rebel-wine-beetle,0.990000,1.491670,1.806654
rebel-wine-beetle,1.000000,1.493727,1.815299
rebel-wine-beetle,1.010000,1.495729,1.823715
rebel-wine-beetle,1.020000,1.497676,1.831902
rebel-wine-beetle,1.030000,1.499570,1.839859
rebel-wine-beetle,1.040000,1.501414,1.847583
rebel-wine-beetle,1.050000,1.503204,1.855106
rebel-wine-beetle,1.060000,1.504944,1.862432
rebel-wine-beetle,1.070000,1.506633,1.869568
rebel-wine-beetle,1.080000,1.508273,1.876517
rebel-wine-beetle,1.090000,1.509865,1.883285
rebel-wine-beetle,1.100000,1.511409,1.889875
rebel-wine-beetle,1.110000,1.512908,1.896293
rebel-wine-beetle,1.120000,1.514361,1.902543
rebel-wine-beetle,1.130000,1.515770,1.908628
rebel-wine-beetle,1.140000,1.517135,1.914553
rebel-wine-beetle,1.150000,1.518459,1.920321
