System,t,target X,target Y
talented-zippy-butterfly,0.000000,2.280714,-1.880095
talented-zippy-butterfly,0.010000,2.267304,-1.893940
talented-zippy-butterfly,0.020000,2.253576,-1.907282
talented-zippy-butterfly,0.030000,2.239533,-1.920124
talented-zippy-butterfly,0.040000,2.225179,-1.932474
talented-zippy-butterfly,0.050000,2.210517,-1.944336
talented-zippy-butterfly,0.060000,2.195550,-1.955715
talented-zippy-butterfly,0.070000,2.180281,-1.966617
talented-zippy-butterfly,0.080000,2.164715,-1.977047
talented-zippy-butterfly,0.090000,2.148854,-1.987010
talented-zippy-butterfly,0.100000,2.132701,-1.996512
talented-zippy-butterfly,0.110000,2.116260,-2.005558
talented-zippy-butterfly,0.120000,2.099534,-2.014153
talented-zippy-butterfly,0.130000,2.082527,-2.022304
talented-zippy-butterfly,0.140000,2.065241,-2.030014
talented-zippy-butterfly,0.150000,2.047680,-2.037289
talented-zippy-butterfly,0.160000,2.029847,-2.044135
talented-zippy-butterfly,0.170000,2.011746,-2.050558
talented-zippy-butterfly,0.180000,1.993380,-2.056561
talented-zippy-butterfly,0.190000,1.974751,-2.062151
talented-zippy-butterfly,0.200000,1.955865,-2.067333
talented-zippy-butterfly,0.210000,1.936722,-2.072112
talented-zippy-butterfly,0.220000,1.917328,-2.076494
talented-zippy-butterfly,0.230000,1.897686,-2.080484
talented-zippy-butterfly,0.240000,1.877797,-2.084087
talented-zippy-butterfly,0.250000,1.857667,-2.087309
talented-zippy-butterfly,0.260000,1.837298,-2.090155
talented-zippy-butterfly,0.270000,1.816694,-2.092630
talented-zippy-butterfly,0.280000,1.795857,-2.094739
talented-zippy-butterfly,0.290000,1.774791,-2.096488
talented-zippy-butterfly,0.300000,1.753500,-2.097883
talented-zippy-butterfly,0.310000,1.731986,-2.098927
talented-zippy-butterfly,0.320000,1.710253,-2.099628
talented-zippy-butterfly,0.330000,1.688305,-2.099990
talented-zippy-butterfly,0.340000,1.666144,-2.100019
talented-zippy-butterfly,0.350000,1.643774,-2.099719
talented-zippy-butterfly,0.360000,1.621198,-2.099096
talented-zippy-butterfly,0.370000,1.598420,-2.098156
talented-zippy-butterfly,0.380000,1.575442,-2.096904
talented-zippy-butterfly,0.390000,1.552268,-2.095344
talented-zippy-butterfly,0.400000,1.528902,-2.093484
talented-zippy-butterfly,0.410000,1.505346,-2.091327
talented-zippy-butterfly,0.420000,1.481604,-2.088878
talented-zippy-butterfly,0.430000,1.457680,-2.086145
talented-zippy-butterfly,0.440000,1.433576,-2.083131
talented-zippy-butterfly,0.450000,1.409296,-2.079842
talented-zippy-butterfly,0.460000,1.384842,-2.076284
talented-zippy-butterfly,0.470000,1.360220,-2.072461
talented-zippy-butterfly,0.480000,1.335430,-2.068379
talented-zippy-butterfly,0.490000,1.310478,-2.064044
talented-zippy-butterfly,0.500000,1.285367,-2.059460
talented-zippy-butterfly,0.510000,1.260098,-2.054633
talented-zippy-butterfly,0.520000,1.234677,-2.049569
talented-zippy-butterfly,0.530000,1.209106,-2.044272
talented-zippy-butterfly,0.540000,1.183388,-2.038748
talented-zippy-butterfly,0.550000,1.157527,-2.033002
talented-zippy-butterfly,0.560000,1.131526,-2.027040
talented-zippy-butterfly,0.570000,1.105389,-2.020867
talented-zippy-butterfly,0.580000,1.079118,-2.014489
talented-zippy-butterfly,0.590000,1.052717,-2.007909
talented-zippy-butterfly,0.600000,1.026189,-2.001135
talented-zippy-butterfly,0.610000,0.999538,-1.994171
talented-zippy-butterfly,0.620000,0.972766,-1.987023
