System,t,target X,target Y
great-vivacious-beetle,0.000000,-1.445589,2.452822
great-vivacious-beetle,0.010000,-1.405497,2.391360
great-vivacious-beetle,0.020000,-1.366209,2.331562
great-vivacious-beetle,0.030000,-1.327720,2.273409
great-vivacious-beetle,0.040000,-1.290024,2.216884
great-vivacious-beetle,0.050000,-1.253113,2.161971
great-vivacious-beetle,0.060000,-1.216980,2.108652
great-vivacious-beetle,0.070000,-1.181619,2.056910
great-vivacious-beetle,0.080000,-1.147024,2.006728
great-vivacious-beetle,0.090000,-1.113187,1.958089
great-vivacious-beetle,0.100000,-1.080102,1.910976
great-vivacious-beetle,0.110000,-1.047763,1.865372
great-vivacious-beetle,0.120000,-1.016161,1.821260
great-vivacious-beetle,0.130000,-0.985292,1.778622
great-vivacious-beetle,0.140000,-0.955147,1.737442
great-vivacious-beetle,0.150000,-0.925721,1.697702
great-vivacious-beetle,0.160000,-0.897007,1.659385
great-vivacious-beetle,0.170000,-0.868997,1.622475
great-vivacious-beetle,0.180000,-0.841686,1.586954
great-vivacious-beetle,0.190000,-0.815067,1.552805
great-vivacious-beetle,0.200000,-0.789132,1.520011
great-vivacious-beetle,0.210000,-0.763875,1.488555
great-vivacious-beetle,0.220000,-0.739290,1.458420
great-vivacious-beetle,0.230000,-0.715370,1.429589
great-vivacious-beetle,0.240000,-0.692108,1.402044
great-vivacious-beetle,0.250000,-0.669497,1.375769
great-vivacious-beetle,0.260000,-0.647531,1.350746
great-vivacious-beetle,0.270000,-0.626203,1.326959
great-vivacious-beetle,0.280000,-0.605506,1.304390
great-vivacious-beetle,0.290000,-0.585434,1.283022
great-vivacious-beetle,0.300000,-0.565980,1.262838
great-vivacious-beetle,0.310000,-0.547136,1.243822
great-vivacious-beetle,0.320000,-0.528898,1.225955
great-vivacious-beetle,0.330000,-0.511257,1.209221
great-vivacious-beetle,0.340000,-0.494207,1.193603
great-vivacious-beetle,0.350000,-0.477742,1.179084
great-vivacious-beetle,0.360000,-0.461854,1.165646
great-vivacious-beetle,0.370000,-0.446538,1.153272
great-vivacious-beetle,0.380000,-0.431785,1.141947
great-vivacious-beetle,0.390000,-0.417591,1.131651
great-vivacious-beetle,0.400000,-0.403947,1.122369
great-vivacious-beetle,0.410000,-0.390847,1.114082
great-vivacious-beetle,0.420000,-0.378285,1.106775
great-vivacious-beetle,0.430000,-0.366254,1.100430
great-vivacious-beetle,0.440000,-0.354747,1.095030
great-vivacious-beetle,0.450000,-0.343757,1.090557
great-vivacious-beetle,0.460000,-0.333278,1.086995
great-vivacious-beetle,0.470000,-0.323303,1.084327
great-vivacious-beetle,0.480000,-0.313825,1.082535
great-vivacious-beetle,0.490000,-0.304838,1.081603
great-vivacious-beetle,0.500000,-0.296335,1.081513
great-vivacious-beetle,0.510000,-0.288309,1.082249
great-vivacious-beetle,0.520000,-0.280754,1.083792
great-vivacious-beetle,0.530000,-0.273662,1.086127
great-vivacious-beetle,0.540000,-0.267027,1.089235
great-vivacious-beetle,0.550000,-0.260843,1.093101
great-vivacious-beetle,0.560000,-0.255103,1.097706
great-vivacious-beetle,0.570000,-0.249800,1.103034
great-vivacious-beetle,0.580000,-0.244927,1.109068
great-vivacious-beetle,0.590000,-0.240478,1.115790
great-vivacious-beetle,0.600000,-0.236445,1.123184
great-vivacious-beetle,0.610000,-0.232823,1.131232
great-vivacious-beetle,0.620000,-0.229605,1.139917
great-vivacious-beetle,0.630000,-0.226783,1.149223
great-vivacious-beetle,0.640000,-0.224351,1.159131
great-vivacious-beetle,0.650000,-0.222303,1.169626
great-vivacious-beetle,0.660000,-0.220632,1.180689
great-vivacious-beetle,0.670000,-0.219330,1.192305
great-vivacious-beetle,0.680000,-0.218392,1.204455
great-vivacious-beetle,0.690000,-0.217811,1.217123
great-vivacious-beetle,0.700000,-0.217580,1.230291
great-vivacious-beetle,0.710000,-0.217691,1.243943
great-vivacious-beetle,0.720000,-0.218140,1.258061
great-vivacious-beetle,0.730000,-0.218918,1.272629
great-vivacious-beetle,0.740000,-0.220019,1.287629
great-vivacious-beetle,0.750000,-0.221437,1.303044
great-vivacious-beetle,0.760000,-0.223165,1.318857
great-vivacious-beetle,0.770000,-0.225196,1.335051
great-vivacious-beetle,0.780000,-0.227523,1.351608
great-vivacious-beetle,0.790000,-0.230139,1.368513
great-vivacious-beetle,0.800000,-0.233039,1.385747
great-vivacious-beetle,0.810000,-0.236215,1.403294
great-vivacious-beetle,0.820000,-0.239660,1.421136
great-vivacious-beetle,0.830000,-0.243369,1.439257
great-vivacious-beetle,0.840000,-0.247333,1.457639
great-vivacious-beetle,0.850000,-0.251547,1.476266
great-vivacious-beetle,0.860000,-0.256004,1.495119
great-vivacious-beetle,0.870000,-0.260697,1.514183
great-vivacious-beetle,0.880000,-0.265619,1.533439
great-vivacious-beetle,0.890000,-0.270764,1.552872
great-vivacious-beetle,0.900000,-0.276125,1.572463
great-vivacious-beetle,0.910000,-0.281695,1.592196
great-vivacious-beetle,0.920000,-0.287468,1.612053
great-vivacious-beetle,0.930000,-0.293437,1.632018
great-vivacious-beetle,0.940000,-0.299594,1.652074
great-vivacious-beetle,0.950000,-0.305935,1.672203
great-vivacious-beetle,0.960000,-0.312451,1.692388
great-vivacious-beetle,0.970000,-0.319136,1.712612
great-vivacious-beetle,0.980000,-0.325984,1.732859
great-vivacious-beetle,0.990000,-0.332987,1.753110
great-vivacious-beetle,1.000000,-0.340139,1.773350
great-vivacious-beetle,1.010000,-0.347434,1.793560
great-vivacious-beetle,1.020000,-0.354864,1.813724
great-vivacious-beetle,1.030000,-0.362423,1.833824
great-vivacious-beetle,1.040000,-0.370104,1.853844
great-vivacious-beetle,1.050000,-0.377901,1.873767
great-vivacious-beetle,1.060000,-0.385807,1.893575
great-vivacious-beetle,1.070000,-0.393814,1.913251
great-vivacious-beetle,1.080000,-0.401917,1.932779
great-vivacious-beetle,1.090000,-0.410109,1.952140
great-vivacious-beetle,1.100000,-0.418383,1.971319
great-vivacious-beetle,1.110000,-0.426732,1.990297
great-vivacious-beetle,1.120000,-0.435150,2.009059
great-vivacious-beetle,1.130000,-0.443629,2.027586
great-vivacious-beetle,1.140000,-0.452164,2.045862
great-vivacious-beetle,1.150000,-0.460747,2.063869
great-vivacious-beetle,1.160000,-0.469373,2.081591
great-vivacious-beetle,1.170000,-0.478033,2.099010
great-vivacious-beetle,1.180000,-0.486721,2.116110
great-vivacious-beetle,1.190000,-0.495432,2.132873
great-vivacious-beetle,1.200000,-0.504157,2.149282
great-vivacious-beetle,1.210000,-0.512891,2.165320
great-vivacious-beetle,1.220000,-0.521626,2.180970
great-vivacious-beetle,1.230000,-0.530357,2.196215
great-vivacious-beetle,1.240000,-0.539075,2.211037
great-vivacious-beetle,1.250000,-0.547775,2.225421
great-vivacious-beetle,1.260000,-0.556450,2.239348
great-vivacious-beetle,1.270000,-0.565093,2.252801
great-vivacious-beetle,1.280000,-0.573698,2.265764
great-vivacious-beetle,1.290000,-0.582257,2.278219
great-vivacious-beetle,1.300000,-0.590764,2.290150
great-vivacious-beetle,1.310000,-0.599213,2.301538
great-vivacious-beetle,1.320000,-0.607596,2.312368
great-vivacious-beetle,1.330000,-0.615907,2.322622
great-vivacious-beetle,1.340000,-0.624140,2.332283
great-vivacious-beetle,1.350000,-0.632286,2.341333
great-vivacious-beetle,1.360000,-0.640341,2.349756
great-vivacious-beetle,1.370000,-0.648297,2.357535
great-vivacious-beetle,1.380000,-0.656148,2.364652
great-vivacious-beetle,1.390000,-0.663886,2.371091
great-vivacious-beetle,1.400000,-0.671505,2.376834
great-vivacious-beetle,1.410000,-0.678998,2.381865
great-vivacious-beetle,1.420000,-0.686360,2.386165
great-vivacious-beetle,1.430000,-0.693582,2.389719
great-vivacious-beetle,1.440000,-0.700658,2.392509
great-vivacious-beetle,1.450000,-0.707582,2.394517
great-vivacious-beetle,1.460000,-0.714347,2.395728
great-vivacious-beetle,1.470000,-0.720946,2.396123
great-vivacious-beetle,1.480000,-0.727372,2.395686
great-vivacious-beetle,1.490000,-0.733619,2.394399
great-vivacious-beetle,1.500000,-0.739681,2.392246
