System,t,target X,target Y
great-piquant-bumblebee,0.000000,-1.319116,1.623653
great-piquant-bumblebee,0.010000,-1.320583,1.618623
great-piquant-bumblebee,0.020000,-1.324796,1.604174
great-piquant-bumblebee,0.030000,-1.331400,1.581529
great-piquant-bumblebee,0.040000,-1.340073,1.551786
great-piquant-bumblebee,0.050000,-1.350530,1.515927
great-piquant-bumblebee,0.060000,-1.362501,1.474876
great-piquant-bumblebee,0.070000,-1.375752,1.429437
great-piquant-bumblebee,0.080000,-1.390080,1.380303
great-piquant-bumblebee,0.090000,-1.405307,1.328088
great-piquant-bumblebee,0.100000,-1.421272,1.273339
great-piquant-bumblebee,0.110000,-1.437835,1.216543
great-piquant-bumblebee,0.120000,-1.454866,1.158138
great-piquant-bumblebee,0.130000,-1.472255,1.098510
great-piquant-bumblebee,0.140000,-1.489899,1.038004
great-piquant-bumblebee,0.150000,-1.507711,0.976923
great-piquant-bumblebee,0.160000,-1.525612,0.915538
great-piquant-bumblebee,0.170000,-1.543533,0.854083
great-piquant-bumblebee,0.180000,-1.561414,0.792766
great-piquant-bumblebee,0.190000,-1.579202,0.731768
great-piquant-bumblebee,0.200000,-1.596850,0.671247
great-piquant-bumblebee,0.210000,-1.614320,0.611339
great-piquant-bumblebee,0.220000,-1.631577,0.552163
great-piquant-bumblebee,0.230000,-1.648591,0.493820
great-piquant-bumblebee,0.240000,-1.665337,0.436394
great-piquant-bumblebee,0.250000,-1.681794,0.379960
great-piquant-bumblebee,0.260000,-1.697944,0.324577
great-piquant-bumblebee,0.270000,-1.713773,0.270296
great-piquant-bumblebee,0.280000,-1.729273,0.217146
great-piquant-bumblebee,0.290000,-1.744440,0.165133
great-piquant-bumblebee,0.300000,-1.759269,0.114281
great-piquant-bumblebee,0.310000,-1.773755,0.064605
great-piquant-bumblebee,0.320000,-1.787895,0.016117
great-piquant-bumblebee,0.330000,-1.801687,-0.031178
great-piquant-bumblebee,0.340000,-1.815130,-0.077277
great-piquant-bumblebee,0.350000,-1.828225,-0.122181
great-piquant-bumblebee,0.360000,-1.840973,-0.165898
great-piquant-bumblebee,0.370000,-1.853377,-0.208433
great-piquant-bumblebee,0.380000,-1.865440,-0.249799
great-piquant-bumblebee,0.390000,-1.877170,-0.290024
great-piquant-bumblebee,0.400000,-1.888575,-0.329133
great-piquant-bumblebee,0.410000,-1.899659,-0.367143
great-piquant-bumblebee,0.420000,-1.910429,-0.404075
great-piquant-bumblebee,0.430000,-1.920890,-0.439948
great-piquant-bumblebee,0.440000,-1.931049,-0.474784
great-piquant-bumblebee,0.450000,-1.940911,-0.508606
great-piquant-bumblebee,0.460000,-1.950485,-0.541434
great-piquant-bumblebee,0.470000,-1.959775,-0.573292
great-piquant-bumblebee,0.480000,-1.968789,-0.604203
great-piquant-bumblebee,0.490000,-1.977533,-0.634189
great-piquant-bumblebee,0.500000,-1.986014,-0.663273
great-piquant-bumblebee,0.510000,-1.994240,-0.691478
great-piquant-bumblebee,0.520000,-2.002215,-0.718827
great-piquant-bumblebee,0.530000,-2.009947,-0.745343
great-piquant-bumblebee,0.540000,-2.017443,-0.771047
great-piquant-bumblebee,0.550000,-2.024709,-0.795963
great-piquant-bumblebee,0.560000,-2.031750,-0.820110
great-piquant-bumblebee,0.570000,-2.038574,-0.843512
great-piquant-bumblebee,0.580000,-2.045187,-0.866188
great-piquant-bumblebee,0.590000,-2.051595,-0.888160
great-piquant-bumblebee,0.600000,-2.057802,-0.909448
great-piquant-bumblebee,0.610000,-2.063816,-0.930071
great-piquant-bumblebee,0.620000,-2.069643,-0.950050
great-piquant-bumblebee,0.630000,-2.075286,-0.969403
great-piquant-bumblebee,0.640000,-2.080752,-0.988148
great-piquant-bumblebee,0.650000,-2.086047,-1.006304
great-piquant-bumblebee,0.660000,-2.091175,-1.023889
great-piquant-bumblebee,0.670000,-2.096141,-1.040919
great-piquant-bumblebee,0.680000,-2.100951,-1.057411
great-piquant-bumblebee,0.690000,-2.105608,-1.073383
great-piquant-bumblebee,0.700000,-2.110118,-1.088849
great-piquant-bumblebee,0.710000,-2.114485,-1.103825
great-piquant-bumblebee,0.720000,-2.118714,-1.118327
great-piquant-bumblebee,0.730000,-2.122809,-1.132368
great-piquant-bumblebee,0.740000,-2.126774,-1.145964
great-piquant-bumblebee,0.750000,-2.130612,-1.159127
great-piquant-bumblebee,0.760000,-2.134329,-1.171872
great-piquant-bumblebee,0.770000,-2.137927,-1.184212
great-piquant-bumblebee,0.780000,-2.141411,-1.196159
great-piquant-bumblebee,0.790000,-2.144784,-1.207725
great-piquant-bumblebee,0.800000,-2.148049,-1.218922
great-piquant-bumblebee,0.810000,-2.151211,-1.229763
great-piquant-bumblebee,0.820000,-2.154271,-1.240258
great-piquant-bumblebee,0.830000,-2.157234,-1.250418
great-piquant-bumblebee,0.840000,-2.160102,-1.260254
great-piquant-bumblebee,0.850000,-2.162879,-1.269775
great-piquant-bumblebee,0.860000,-2.165567,-1.278993
great-piquant-bumblebee,0.870000,-2.168169,-1.287916
great-piquant-bumblebee,0.880000,-2.170688,-1.296554
great-piquant-bumblebee,0.890000,-2.173126,-1.304915
great-piquant-bumblebee,0.900000,-2.175487,-1.313010
great-piquant-bumblebee,0.910000,-2.177772,-1.320845
great-piquant-bumblebee,0.920000,-2.179983,-1.328430
great-piquant-bumblebee,0.930000,-2.182125,-1.335773
great-piquant-bumblebee,0.940000,-2.184197,-1.342880
great-piquant-bumblebee,0.950000,-2.186204,-1.349760
great-piquant-bumblebee,0.960000,-2.188146,-1.356420
great-piquant-bumblebee,0.970000,-2.190026,-1.362867
great-piquant-bumblebee,0.980000,-2.191845,-1.369108
great-piquant-bumblebee,0.990000,-2.193607,-1.375148
great-piquant-bumblebee,1.000000,-2.195312,-1.380996
great-piquant-bumblebee,1.010000,-2.196963,-1.386656
great-piquant-bumblebee,1.020000,-2.198560,-1.392135
great-piquant-bumblebee,1.030000,-2.200107,-1.397438
great-piquant-bumblebee,1.040000,-2.201604,-1.402572
great-piquant-bumblebee,1.050000,-2.203053,-1.407541
