System,t,target X,target Y
great-wine-beetle,0.000000,-0.717718,0.001832
great-wine-beetle,0.010000,-0.712308,-0.033270
great-wine-beetle,0.020000,-0.706846,-0.067664
great-wine-beetle,0.030000,-0.701332,-0.101353
great-wine-beetle,0.040000,-0.695767,-0.134342
great-wine-beetle,0.050000,-0.690150,-0.166634
great-wine-beetle,0.060000,-0.684483,-0.198235
great-wine-beetle,0.070000,-0.678766,-0.229147
great-wine-beetle,0.080000,-0.672998,-0.259374
great-wine-beetle,0.090000,-0.667181,-0.288922
great-wine-beetle,0.100000,-0.661314,-0.317793
great-wine-beetle,0.110000,-0.655398,-0.345991
great-wine-beetle,0.120000,-0.649432,-0.373522
great-wine-beetle,0.130000,-0.643419,-0.400387
great-wine-beetle,0.140000,-0.637356,-0.426593
great-wine-beetle,0.150000,-0.631246,-0.452142
great-wine-beetle,0.160000,-0.625088,-0.477038
great-wine-beetle,0.170000,-0.618883,-0.501286
great-wine-beetle,0.180000,-0.612631,-0.524890
great-wine-beetle,0.190000,-0.606331,-0.547853
great-wine-beetle,0.200000,-0.599985,-0.570180
great-wine-beetle,0.210000,-0.593593,-0.591874
great-wine-beetle,0.220000,-0.587155,-0.612939
great-wine-beetle,0.230000,-0.580671,-0.633381
great-wine-beetle,0.240000,-0.574142,-0.653201
great-wine-beetle,0.250000,-0.567568,-0.672405
great-wine-beetle,0.260000,-0.560949,-0.690996
great-wine-beetle,0.270000,-0.554286,-0.708979
great-wine-beetle,0.280000,-0.547578,-0.726357
great-wine-beetle,0.290000,-0.540827,-0.743135
great-wine-beetle,0.300000,-0.534032,-0.759315
great-wine-beetle,0.310000,-0.527194,-0.774904
great-wine-beetle,0.320000,-0.520313,-0.789903
great-wine-beetle,0.330000,-0.513389,-0.804318
great-wine-beetle,0.340000,-0.506423,-0.818152
great-wine-beetle,0.350000,-0.499415,-0.831410
great-wine-beetle,0.360000,-0.492365,-0.844094
great-wine-beetle,0.370000,-0.485273,-0.856210
great-wine-beetle,0.380000,-0.478141,-0.867762
great-wine-beetle,0.390000,-0.470967,-0.878752
great-wine-beetle,0.400000,-0.463753,-0.889186
great-wine-beetle,0.410000,-0.456499,-0.899067
great-wine-beetle,0.420000,-0.449205,-0.908399
great-wine-beetle,0.430000,-0.441871,-0.917186
great-wine-beetle,0.440000,-0.434497,-0.925432
great-wine-beetle,0.450000,-0.427085,-0.933142
great-wine-beetle,0.460000,-0.419634,-0.940319
great-wine-beetle,0.470000,-0.412144,-0.946967
great-wine-beetle,0.480000,-0.404616,-0.953090
great-wine-beetle,0.490000,-0.397050,-0.958692
great-wine-beetle,0.500000,-0.389447,-0.963777
great-wine-beetle,0.510000,-0.381806,-0.968349
great-wine-beetle,0.520000,-0.374129,-0.972412
great-wine-beetle,0.530000,-0.366415,-0.975970
great-wine-beetle,0.540000,-0.358664,-0.979028
great-wine-beetle,0.550000,-0.350877,-0.981588
great-wine-beetle,0.560000,-0.343055,-0.983655
great-wine-beetle,0.570000,-0.335197,-0.985234
great-wine-beetle,0.580000,-0.327304,-0.986327
great-wine-beetle,0.590000,-0.319376,-0.986939
great-wine-beetle,0.600000,-0.311413,-0.987074
great-wine-beetle,0.610000,-0.303416,-0.986736
great-wine-beetle,0.620000,-0.295385,-0.985929
great-wine-beetle,0.630000,-0.287320,-0.984657
great-wine-beetle,0.640000,-0.279222,-0.982924
great-wine-beetle,0.650000,-0.271091,-0.980734
great-wine-beetle,0.660000,-0.262927,-0.978090
great-wine-beetle,0.670000,-0.254731,-0.974998
great-wine-beetle,0.680000,-0.246502,-0.971460
great-wine-beetle,0.690000,-0.238241,-0.967481
great-wine-beetle,0.700000,-0.229949,-0.963065
great-wine-beetle,0.710000,-0.221626,-0.958215
great-wine-beetle,0.720000,-0.213271,-0.952936
great-wine-beetle,0.730000,-0.204886,-0.947233
great-wine-beetle,0.740000,-0.196471,-0.941107
great-wine-beetle,0.750000,-0.188025,-0.934565
great-wine-beetle,0.760000,-0.179549,-0.927609
great-wine-beetle,0.770000,-0.171044,-0.920244
great-wine-beetle,0.780000,-0.162510,-0.912474
great-wine-beetle,0.790000,-0.153947,-0.904302
great-wine-beetle,0.800000,-0.145355,-0.895733
great-wine-beetle,0.810000,-0.136735,-0.886771
great-wine-beetle,0.820000,-0.128087,-0.877419
great-wine-beetle,0.830000,-0.119411,-0.867682
great-wine-beetle,0.840000,-0.110708,-0.857564
great-wine-beetle,0.850000,-0.101978,-0.847068
great-wine-beetle,0.860000,-0.093221,-0.836199
great-wine-beetle,0.870000,-0.084437,-0.824960
great-wine-beetle,0.880000,-0.075627,-0.813356
great-wine-beetle,0.890000,-0.066791,-0.801390
great-wine-beetle,0.900000,-0.057930,-0.789067
great-wine-beetle,0.910000,-0.049043,-0.776390
great-wine-beetle,0.920000,-0.040131,-0.763364
great-wine-beetle,0.930000,-0.031194,-0.749992
great-wine-beetle,0.940000,-0.022234,-0.736279
great-wine-beetle,0.950000,-0.013248,-0.722229
great-wine-beetle,0.960000,-0.004239,-0.707844
great-wine-beetle,0.970000,0.004793,-0.693130
great-wine-beetle,0.980000,0.013849,-0.678091
great-wine-beetle,0.990000,0.022927,-0.662730
great-wine-beetle,1.000000,0.032029,-0.647051
great-wine-beetle,1.010000,0.041152,-0.631059
great-wine-beetle,1.020000,0.050298,-0.614757
great-wine-beetle,1.030000,0.059465,-0.598149
great-wine-beetle,1.040000,0.068654,-0.581240
great-wine-beetle,1.050000,0.077864,-0.564033
great-wine-beetle,1.060000,0.087095,-0.546532
great-wine-beetle,1.070000,0.096346,-0.528742
great-wine-beetle,1.080000,0.105618,-0.510665
great-wine-beetle,1.090000,0.114910,-0.492307
great-wine-beetle,1.100000,0.124221,-0.473672
great-wine-beetle,1.110000,0.133551,-0.454762
great-wine-beetle,1.120000,0.142901,-0.435583
great-wine-beetle,1.130000,0.152269,-0.416138
great-wine-beetle,1.140000,0.161656,-0.396431
great-wine-beetle,1.150000,0.171061,-0.376467
great-wine-beetle,1.160000,0.180484,-0.356248
great-wine-beetle,1.170000,0.189925,-0.335780
great-wine-beetle,1.180000,0.199382,-0.315065
great-wine-beetle,1.190000,0.208857,-0.294109
great-wine-beetle,1.200000,0.218348,-0.272915
great-wine-beetle,1.210000,0.227856,-0.251487
great-wine-beetle,1.220000,0.237379,-0.229829
great-wine-beetle,1.230000,0.246919,-0.207946
great-wine-beetle,1.240000,0.256474,-0.185840
great-wine-beetle,1.250000,0.266044,-0.163516
great-wine-beetle,1.260000,0.275629,-0.140978
great-wine-beetle,1.270000,0.285228,-0.118231
great-wine-beetle,1.280000,0.294842,-0.095277
great-wine-beetle,1.290000,0.304470,-0.072121
great-wine-beetle,1.300000,0.314111,-0.048767
great-wine-beetle,1.310000,0.323766,-0.025219
great-wine-beetle,1.320000,0.333434,-0.001481
great-wine-beetle,1.330000,0.343115,0.022443
great-wine-beetle,1.340000,0.352808,0.046549
great-wine-beetle,1.350000,0.362513,0.070833
great-wine-beetle,1.360000,0.372230,0.095291
great-wine-beetle,1.370000,0.381959,0.119920
great-wine-beetle,1.380000,0.391699,0.144714
great-wine-beetle,1.390000,0.401450,0.169671
great-wine-beetle,1.400000,0.411212,0.194786
great-wine-beetle,1.410000,0.420984,0.220055
great-wine-beetle,1.420000,0.430766,0.245475
great-wine-beetle,1.430000,0.440558,0.271040
great-wine-beetle,1.440000,0.450360,0.296748
great-wine-beetle,1.450000,0.460170,0.322594
great-wine-beetle,1.460000,0.469990,0.348574
great-wine-beetle,1.470000,0.479818,0.374685
great-wine-beetle,1.480000,0.489655,0.400922
great-wine-beetle,1.490000,0.499499,0.427281
great-wine-beetle,1.500000,0.509351,0.453759
great-wine-beetle,1.510000,0.519211,0.480351
great-wine-beetle,1.520000,0.529077,0.507053
great-wine-beetle,1.530000,0.538951,0.533861
great-wine-beetle,1.540000,0.548830,0.560772
great-wine-beetle,1.550000,0.558717,0.587782
great-wine-beetle,1.560000,0.568609,0.614885
great-wine-beetle,1.570000,0.578506,0.642080
great-wine-beetle,1.580000,0.588409,0.669360
great-wine-beetle,1.590000,0.598317,0.696723
great-wine-beetle,1.600000,0.608230,0.724165
great-wine-beetle,1.610000,0.618147,0.751681
great-wine-beetle,1.620000,0.628068,0.779267
great-wine-beetle,1.630000,0.637993,0.806920
great-wine-beetle,1.640000,0.647921,0.834636
great-wine-beetle,1.650000,0.657853,0.862410
great-wine-beetle,1.660000,0.667787,0.890238
great-wine-beetle,1.670000,0.677725,0.918117
great-wine-beetle,1.680000,0.687664,0.946043
great-wine-beetle,1.690000,0.697606,0.974011
great-wine-beetle,1.700000,0.707549,1.002018
great-wine-beetle,1.710000,0.717494,1.030060
great-wine-beetle,1.720000,0.727439,1.058132
great-wine-beetle,1.730000,0.737386,1.086231
great-wine-beetle,1.740000,0.747333,1.114352
great-wine-beetle,1.750000,0.757280,1.142492
great-wine-beetle,1.760000,0.767228,1.170647
great-wine-beetle,1.770000,0.777175,1.198812
great-wine-beetle,1.780000,0.787121,1.226984
great-wine-beetle,1.790000,0.797066,1.255159
great-wine-beetle,1.800000,0.807010,1.283333
great-wine-beetle,1.810000,0.816952,1.311501
great-wine-beetle,1.820000,0.826893,1.339661
great-wine-beetle,1.830000,0.836831,1.367806
great-wine-beetle,1.840000,0.846767,1.395935
great-wine-beetle,1.850000,0.856700,1.424043
great-wine-beetle,1.860000,0.866630,1.452125
great-wine-beetle,1.870000,0.876557,1.480178
great-wine-beetle,1.880000,0.886480,1.508198
great-wine-beetle,1.890000,0.896399,1.536181
great-wine-beetle,1.900000,0.906314,1.564123
great-wine-beetle,1.910000,0.916224,1.592020
great-wine-beetle,1.920000,0.926130,1.619867
great-wine-beetle,1.930000,0.936030,1.647662
great-wine-beetle,1.940000,0.945925,1.675399
great-wine-beetle,1.950000,0.955814,1.703076
great-wine-beetle,1.960000,0.965697,1.730687
great-wine-beetle,1.970000,0.975573,1.758230
great-wine-beetle,1.980000,0.985443,1.785699
great-wine-beetle,1.990000,0.995306,1.813091
great-wine-beetle,2.000000,1.005162,1.840403
