System,t,target X,target Y
great-bipedal-bumblebee,0.000000,2.554427,0.887602
great-bipedal-bumblebee,0.010000,2.542745,0.948230
great-bipedal-bumblebee,0.020000,2.530980,1.007611
great-bipedal-bumblebee,0.030000,2.519130,1.065754
great-bipedal-bumblebee,0.040000,2.507197,1.122670
great-bipedal-bumblebee,0.050000,2.495181,1.178366
great-bipedal-bumblebee,0.060000,2.483082,1.232854
great-bipedal-bumblebee,0.070000,2.470900,1.286141
great-bipedal-bumblebee,0.080000,2.458637,1.338238
great-bipedal-bumblebee,0.090000,2.446291,1.389154
great-bipedal-bumblebee,0.100000,2.433863,1.438898
great-bipedal-bumblebee,0.110000,2.421354,1.487480
great-bipedal-bumblebee,0.120000,2.408763,1.534908
great-bipedal-bumblebee,0.130000,2.396092,1.581193
great-bipedal-bumblebee,0.140000,2.383340,1.626344
great-bipedal-bumblebee,0.150000,2.370507,1.670370
great-bipedal-bumblebee,0.160000,2.357594,1.713280
great-bipedal-bumblebee,0.170000,2.344602,1.755085
great-bipedal-bumblebee,0.180000,2.331529,1.795792
great-bipedal-bumblebee,0.190000,2.318377,1.835413
great-bipedal-bumblebee,0.200000,2.305146,1.873955
great-bipedal-bumblebee,0.210000,2.291837,1.911429
great-bipedal-bumblebee,0.220000,2.278448,1.947843
great-bipedal-bumblebee,0.230000,2.264982,1.983208
great-bipedal-bumblebee,0.240000,2.251437,2.017533
great-bipedal-bumblebee,0.250000,2.237814,2.050826
great-bipedal-bumblebee,0.260000,2.224114,2.083098
great-bipedal-bumblebee,0.270000,2.210337,2.114357
great-bipedal-bumblebee,0.280000,2.196482,2.144614
great-bipedal-bumblebee,0.290000,2.182551,2.173877
great-bipedal-bumblebee,0.300000,2.168544,2.202156
great-bipedal-bumblebee,0.310000,2.154460,2.229460
great-bipedal-bumblebee,0.320000,2.140300,2.255799
great-bipedal-bumblebee,0.330000,2.126065,2.281181
great-bipedal-bumblebee,0.340000,2.111754,2.305618
great-bipedal-bumblebee,0.350000,2.097369,2.329117
great-bipedal-bumblebee,0.360000,2.082908,2.351688
great-bipedal-bumblebee,0.370000,2.068372,2.373341
great-bipedal-bumblebee,0.380000,2.053763,2.394084
great-bipedal-bumblebee,0.390000,2.039079,2.413928
great-bipedal-bumblebee,0.400000,2.024322,2.432882
great-bipedal-bumblebee,0.410000,2.009491,2.450955
great-bipedal-bumblebee,0.420000,1.994586,2.468156
great-bipedal-bumblebee,0.430000,1.979609,2.484495
great-bipedal-bumblebee,0.440000,1.964559,2.499981
great-bipedal-bumblebee,0.450000,1.949436,2.514624
great-bipedal-bumblebee,0.460000,1.934241,2.528433
great-bipedal-bumblebee,0.470000,1.918975,2.541417
great-bipedal-bumblebee,0.480000,1.903636,2.553586
great-bipedal-bumblebee,0.490000,1.888227,2.564949
great-bipedal-bumblebee,0.500000,1.872746,2.575516
great-bipedal-bumblebee,0.510000,1.857194,2.585296
great-bipedal-bumblebee,0.520000,1.841572,2.594297
great-bipedal-bumblebee,0.530000,1.825879,2.602531
great-bipedal-bumblebee,0.540000,1.810116,2.610005
great-bipedal-bumblebee,0.550000,1.794284,2.616730
great-bipedal-bumblebee,0.560000,1.778381,2.622715
great-bipedal-bumblebee,0.570000,1.762410,2.627969
great-bipedal-bumblebee,0.580000,1.746370,2.632502
great-bipedal-bumblebee,0.590000,1.730260,2.636322
great-bipedal-bumblebee,0.600000,1.714083,2.639440
great-bipedal-bumblebee,0.610000,1.697837,2.641865
great-bipedal-bumblebee,0.620000,1.681523,2.643605
great-bipedal-bumblebee,0.630000,1.665142,2.644671
great-bipedal-bumblebee,0.640000,1.648693,2.645072
great-bipedal-bumblebee,0.650000,1.632177,2.644818
great-bipedal-bumblebee,0.660000,1.615594,2.643917
great-bipedal-bumblebee,0.670000,1.598944,2.642378
great-bipedal-bumblebee,0.680000,1.582228,2.640213
great-bipedal-bumblebee,0.690000,1.565447,2.637429
great-bipedal-bumblebee,0.700000,1.548599,2.634036
great-bipedal-bumblebee,0.710000,1.531685,2.630044
great-bipedal-bumblebee,0.720000,1.514707,2.625462
great-bipedal-bumblebee,0.730000,1.497663,2.620299
great-bipedal-bumblebee,0.740000,1.480555,2.614564
great-bipedal-bumblebee,0.750000,1.463382,2.608268
great-bipedal-bumblebee,0.760000,1.446145,2.601419
great-bipedal-bumblebee,0.770000,1.428844,2.594027
great-bipedal-bumblebee,0.780000,1.411479,2.586102
great-bipedal-bumblebee,0.790000,1.394051,2.577652
great-bipedal-bumblebee,0.800000,1.376560,2.568687
great-bipedal-bumblebee,0.810000,1.359006,2.559216
great-bipedal-bumblebee,0.820000,1.341389,2.549249
great-bipedal-bumblebee,0.830000,1.323710,2.538795
great-bipedal-bumblebee,0.840000,1.305969,2.527863
great-bipedal-bumblebee,0.850000,1.288166,2.516464
great-bipedal-bumblebee,0.860000,1.270301,2.504606
great-bipedal-bumblebee,0.870000,1.252375,2.492298
great-bipedal-bumblebee,0.880000,1.234388,2.479551
great-bipedal-bumblebee,0.890000,1.216341,2.466373
great-bipedal-bumblebee,0.900000,1.198233,2.452773
great-bipedal-bumblebee,0.910000,1.180064,2.438762
great-bipedal-bumblebee,0.920000,1.161836,2.424349
great-bipedal-bumblebee,0.930000,1.143548,2.409542
great-bipedal-bumblebee,0.940000,1.125200,2.394352
great-bipedal-bumblebee,0.950000,1.106794,2.378787
great-bipedal-bumblebee,0.960000,1.088328,2.362858
great-bipedal-bumblebee,0.970000,1.069804,2.346573
great-bipedal-bumblebee,0.980000,1.051222,2.329942
great-bipedal-bumblebee,0.990000,1.032581,2.312974
great-bipedal-bumblebee,1.000000,1.013883,2.295679
great-bipedal-bumblebee,1.010000,0.995127,2.278065
great-bipedal-bumblebee,1.020000,0.976314,2.260144
great-bipedal-bumblebee,1.030000,0.957443,2.241922
great-bipedal-bumblebee,1.040000,0.938516,2.223412
great-bipedal-bumblebee,1.050000,0.919533,2.204620
great-bipedal-bumblebee,1.060000,0.900493,2.185558
great-bipedal-bumblebee,1.070000,0.881397,2.166233
great-bipedal-bumblebee,1.080000,0.862246,2.146657
great-bipedal-bumblebee,1.090000,0.843039,2.126838
great-bipedal-bumblebee,1.100000,0.823777,2.106785
great-bipedal-bumblebee,1.110000,0.804460,2.086507
great-bipedal-bumblebee,1.120000,0.785089,2.066016
great-bipedal-bumblebee,1.130000,0.765663,2.045318
great-bipedal-bumblebee,1.140000,0.746183,2.024425
great-bipedal-bumblebee,1.150000,0.726649,2.003345
great-bipedal-bumblebee,1.160000,0.707061,1.982087
great-bipedal-bumblebee,1.170000,0.687421,1.960662
great-bipedal-bumblebee,1.180000,0.667727,1.939079
great-bipedal-bumblebee,1.190000,0.647980,1.917346
great-bipedal-bumblebee,1.200000,0.628181,1.895473
great-bipedal-bumblebee,1.210000,0.608330,1.873471
great-bipedal-bumblebee,1.220000,0.588427,1.851347
great-bipedal-bumblebee,1.230000,0.568472,1.829111
great-bipedal-bumblebee,1.240000,0.548466,1.806774
great-bipedal-bumblebee,1.250000,0.528408,1.784343
great-bipedal-bumblebee,1.260000,0.508300,1.761829
great-bipedal-bumblebee,1.270000,0.488141,1.739241
great-bipedal-bumblebee,1.280000,0.467931,1.716589
great-bipedal-bumblebee,1.290000,0.447672,1.693881
