System,t,target X,target Y
great-piquant-bumblebee,0.000000,2.202908,1.502715
great-piquant-bumblebee,0.010000,2.196198,1.503704
great-piquant-bumblebee,0.020000,2.176926,1.506547
great-piquant-bumblebee,0.030000,2.146721,1.511002
great-piquant-bumblebee,0.040000,2.107047,1.516853
great-piquant-bumblebee,0.050000,2.059217,1.523908
great-piquant-bumblebee,0.060000,2.004404,1.531993
great-piquant-bumblebee,0.070000,1.943659,1.540952
great-piquant-bumblebee,0.080000,1.877969,1.550641
great-piquant-bumblebee,0.090000,1.808192,1.560932
great-piquant-bumblebee,0.100000,1.735072,1.571717
great-piquant-bumblebee,0.110000,1.659264,1.582898
great-piquant-bumblebee,0.120000,1.581341,1.594391
great-piquant-bumblebee,0.130000,1.501810,1.606122
great-piquant-bumblebee,0.140000,1.421120,1.618023
great-piquant-bumblebee,0.150000,1.339668,1.630036
great-piquant-bumblebee,0.160000,1.257805,1.642111
great-piquant-bumblebee,0.170000,1.175842,1.654200
great-piquant-bumblebee,0.180000,1.094050,1.666263
great-piquant-bumblebee,0.190000,1.012670,1.678266
great-piquant-bumblebee,0.200000,0.931911,1.690178
great-piquant-bumblebee,0.210000,0.851953,1.701971
great-piquant-bumblebee,0.220000,0.772954,1.713623
great-piquant-bumblebee,0.230000,0.695048,1.725113
great-piquant-bumblebee,0.240000,0.618351,1.736426
great-piquant-bumblebee,0.250000,0.542960,1.747545
great-piquant-bumblebee,0.260000,0.468956,1.758460
great-piquant-bumblebee,0.270000,0.396406,1.769161
great-piquant-bumblebee,0.280000,0.325365,1.779639
great-piquant-bumblebee,0.290000,0.255876,1.789888
great-piquant-bumblebee,0.300000,0.187971,1.799904
great-piquant-bumblebee,0.310000,0.121676,1.809682
great-piquant-bumblebee,0.320000,0.057000,1.819221
great-piquant-bumblebee,0.330000,-0.006095,1.828527
great-piquant-bumblebee,0.340000,-0.067606,1.837599
great-piquant-bumblebee,0.350000,-0.127535,1.846439
great-piquant-bumblebee,0.360000,-0.185890,1.855046
great-piquant-bumblebee,0.370000,-0.242679,1.863422
great-piquant-bumblebee,0.380000,-0.297917,1.871569
great-piquant-bumblebee,0.390000,-0.351619,1.879489
great-piquant-bumblebee,0.400000,-0.403805,1.887187
great-piquant-bumblebee,0.410000,-0.454496,1.894663
great-piquant-bumblebee,0.420000,-0.503717,1.901923
great-piquant-bumblebee,0.430000,-0.551525,1.908974
great-piquant-bumblebee,0.440000,-0.597949,1.915821
great-piquant-bumblebee,0.450000,-0.643019,1.922469
great-piquant-bumblebee,0.460000,-0.686764,1.928921
great-piquant-bumblebee,0.470000,-0.729215,1.935182
great-piquant-bumblebee,0.480000,-0.770403,1.941257
great-piquant-bumblebee,0.490000,-0.810357,1.947150
great-piquant-bumblebee,0.500000,-0.849109,1.952866
great-piquant-bumblebee,0.510000,-0.886688,1.958408
great-piquant-bumblebee,0.520000,-0.923127,1.963783
great-piquant-bumblebee,0.530000,-0.958454,1.968993
great-piquant-bumblebee,0.540000,-0.992699,1.974044
great-piquant-bumblebee,0.550000,-1.025893,1.978940
great-piquant-bumblebee,0.560000,-1.058063,1.983685
great-piquant-bumblebee,0.570000,-1.089239,1.988283
great-piquant-bumblebee,0.580000,-1.119449,1.992739
great-piquant-bumblebee,0.590000,-1.148719,1.997056
great-piquant-bumblebee,0.600000,-1.177078,2.001239
great-piquant-bumblebee,0.610000,-1.204552,2.005291
great-piquant-bumblebee,0.620000,-1.231166,2.009217
great-piquant-bumblebee,0.630000,-1.256946,2.013019
great-piquant-bumblebee,0.640000,-1.281917,2.016702
great-piquant-bumblebee,0.650000,-1.306103,2.020269
great-piquant-bumblebee,0.660000,-1.329527,2.023724
great-piquant-bumblebee,0.670000,-1.352213,2.027070
great-piquant-bumblebee,0.680000,-1.374182,2.030310
great-piquant-bumblebee,0.690000,-1.395457,2.033448
great-piquant-bumblebee,0.700000,-1.416058,2.036487
great-piquant-bumblebee,0.710000,-1.436008,2.039429
great-piquant-bumblebee,0.720000,-1.455324,2.042278
great-piquant-bumblebee,0.730000,-1.474028,2.045037
great-piquant-bumblebee,0.740000,-1.492138,2.047708
great-piquant-bumblebee,0.750000,-1.509672,2.050294
great-piquant-bumblebee,0.760000,-1.526649,2.052798
great-piquant-bumblebee,0.770000,-1.543085,2.055222
great-piquant-bumblebee,0.780000,-1.558998,2.057569
great-piquant-bumblebee,0.790000,-1.574404,2.059842
great-piquant-bumblebee,0.800000,-1.589320,2.062042
great-piquant-bumblebee,0.810000,-1.603759,2.064171
great-piquant-bumblebee,0.820000,-1.617738,2.066233
great-piquant-bumblebee,0.830000,-1.631271,2.068229
great-piquant-bumblebee,0.840000,-1.644372,2.070162
great-piquant-bumblebee,0.850000,-1.657055,2.072032
