System,t,target X,target Y
rebel-vivacious-beetle,0.000000,0.423542,1.163299
rebel-vivacious-beetle,0.010000,0.520747,1.135900
rebel-vivacious-beetle,0.020000,0.615316,1.109302
rebel-vivacious-beetle,0.030000,0.707278,1.083496
rebel-vivacious-beetle,0.040000,0.796658,1.058475
rebel-vivacious-beetle,0.050000,0.883483,1.034231
rebel-vivacious-beetle,0.060000,0.967780,1.010757
rebel-vivacious-beetle,0.070000,1.049575,0.988046
rebel-vivacious-beetle,0.080000,1.128894,0.966088
rebel-vivacious-beetle,0.090000,1.205764,0.944877
rebel-vivacious-beetle,0.100000,1.280212,0.924405
rebel-vivacious-beetle,0.110000,1.352265,0.904664
rebel-vivacious-beetle,0.120000,1.421948,0.885647
rebel-vivacious-beetle,0.130000,1.489288,0.867346
rebel-vivacious-beetle,0.140000,1.554312,0.849753
rebel-vivacious-beetle,0.150000,1.617047,0.832861
rebel-vivacious-beetle,0.160000,1.677518,0.816661
rebel-vivacious-beetle,0.170000,1.735754,0.801147
rebel-vivacious-beetle,0.180000,1.791779,0.786310
rebel-vivacious-beetle,0.190000,1.845620,0.772143
rebel-vivacious-beetle,0.200000,1.897305,0.758638
rebel-vivacious-beetle,0.210000,1.946860,0.745788
rebel-vivacious-beetle,0.220000,1.994311,0.733584
rebel-vivacious-beetle,0.230000,2.039684,0.722020
rebel-vivacious-beetle,0.240000,2.083007,0.711087
rebel-vivacious-beetle,0.250000,2.124306,0.700777
rebel-vivacious-beetle,0.260000,2.163607,0.691084
rebel-vivacious-beetle,0.270000,2.200937,0.681999
rebel-vivacious-beetle,0.280000,2.236322,0.673515
rebel-vivacious-beetle,0.290000,2.269790,0.665624
rebel-vivacious-beetle,0.300000,2.301366,0.658319
rebel-vivacious-beetle,0.310000,2.331077,0.651591
rebel-vivacious-beetle,0.320000,2.358950,0.645433
rebel-vivacious-beetle,0.330000,2.385011,0.639837
rebel-vivacious-beetle,0.340000,2.409287,0.634796
rebel-vivacious-beetle,0.350000,2.431804,0.630302
rebel-vivacious-beetle,0.360000,2.452589,0.626347
rebel-vivacious-beetle,0.370000,2.471668,0.622924
rebel-vivacious-beetle,0.380000,2.489069,0.620024
rebel-vivacious-beetle,0.390000,2.504817,0.617641
rebel-vivacious-beetle,0.400000,2.518938,0.615767
rebel-vivacious-beetle,0.410000,2.531461,0.614393
rebel-vivacious-beetle,0.420000,2.542410,0.613513
rebel-vivacious-beetle,0.430000,2.551813,0.613118
rebel-vivacious-beetle,0.440000,2.559697,0.613201
rebel-vivacious-beetle,0.450000,2.566087,0.613754
rebel-vivacious-beetle,0.460000,2.571010,0.614770
rebel-vivacious-beetle,0.470000,2.574493,0.616240
rebel-vivacious-beetle,0.480000,2.576563,0.618158
rebel-vivacious-beetle,0.490000,2.577245,0.620515
rebel-vivacious-beetle,0.500000,2.576567,0.623303
rebel-vivacious-beetle,0.510000,2.574555,0.626516
rebel-vivacious-beetle,0.520000,2.571235,0.630145
rebel-vivacious-beetle,0.530000,2.566635,0.634183
rebel-vivacious-beetle,0.540000,2.560780,0.638622
rebel-vivacious-beetle,0.550000,2.553697,0.643455
rebel-vivacious-beetle,0.560000,2.545413,0.648673
rebel-vivacious-beetle,0.570000,2.535955,0.654269
rebel-vivacious-beetle,0.580000,2.525348,0.660235
rebel-vivacious-beetle,0.590000,2.513619,0.666564
rebel-vivacious-beetle,0.600000,2.500796,0.673249
rebel-vivacious-beetle,0.610000,2.486904,0.680280
rebel-vivacious-beetle,0.620000,2.471970,0.687651
rebel-vivacious-beetle,0.630000,2.456020,0.695354
rebel-vivacious-beetle,0.640000,2.439082,0.703381
rebel-vivacious-beetle,0.650000,2.421181,0.711724
rebel-vivacious-beetle,0.660000,2.402344,0.720377
rebel-vivacious-beetle,0.670000,2.382598,0.729331
rebel-vivacious-beetle,0.680000,2.361969,0.738578
rebel-vivacious-beetle,0.690000,2.340484,0.748111
rebel-vivacious-beetle,0.700000,2.318170,0.757923
rebel-vivacious-beetle,0.710000,2.295052,0.768004
rebel-vivacious-beetle,0.720000,2.271158,0.778349
rebel-vivacious-beetle,0.730000,2.246514,0.788949
rebel-vivacious-beetle,0.740000,2.221146,0.799796
rebel-vivacious-beetle,0.750000,2.195081,0.810883
rebel-vivacious-beetle,0.760000,2.168346,0.822202
rebel-vivacious-beetle,0.770000,2.140967,0.833746
rebel-vivacious-beetle,0.780000,2.112971,0.845506
rebel-vivacious-beetle,0.790000,2.084384,0.857475
rebel-vivacious-beetle,0.800000,2.055233,0.869646
rebel-vivacious-beetle,0.810000,2.025544,0.882010
rebel-vivacious-beetle,0.820000,1.995344,0.894561
rebel-vivacious-beetle,0.830000,1.964660,0.907290
rebel-vivacious-beetle,0.840000,1.933517,0.920189
rebel-vivacious-beetle,0.850000,1.901943,0.933251
rebel-vivacious-beetle,0.860000,1.869964,0.946469
rebel-vivacious-beetle,0.870000,1.837607,0.959834
rebel-vivacious-beetle,0.880000,1.804898,0.973340
rebel-vivacious-beetle,0.890000,1.771863,0.986977
rebel-vivacious-beetle,0.900000,1.738530,1.000739
rebel-vivacious-beetle,0.910000,1.704924,1.014618
rebel-vivacious-beetle,0.920000,1.671073,1.028606
rebel-vivacious-beetle,0.930000,1.637003,1.042696
rebel-vivacious-beetle,0.940000,1.602740,1.056880
rebel-vivacious-beetle,0.950000,1.568311,1.071149
rebel-vivacious-beetle,0.960000,1.533742,1.085498
rebel-vivacious-beetle,0.970000,1.499061,1.099917
rebel-vivacious-beetle,0.980000,1.464293,1.114399
rebel-vivacious-beetle,0.990000,1.429465,1.128937
rebel-vivacious-beetle,1.000000,1.394604,1.143522
rebel-vivacious-beetle,1.010000,1.359736,1.158148
rebel-vivacious-beetle,1.020000,1.324888,1.172806
rebel-vivacious-beetle,1.030000,1.290087,1.187489
rebel-vivacious-beetle,1.040000,1.255358,1.202189
rebel-vivacious-beetle,1.050000,1.220728,1.216898
rebel-vivacious-beetle,1.060000,1.186225,1.231609
rebel-vivacious-beetle,1.070000,1.151874,1.246314
rebel-vivacious-beetle,1.080000,1.117702,1.261005
rebel-vivacious-beetle,1.090000,1.083735,1.275675
rebel-vivacious-beetle,1.100000,1.050001,1.290316
rebel-vivacious-beetle,1.110000,1.016526,1.304920
rebel-vivacious-beetle,1.120000,0.983335,1.319480
rebel-vivacious-beetle,1.130000,0.950456,1.333988
rebel-vivacious-beetle,1.140000,0.917916,1.348436
rebel-vivacious-beetle,1.150000,0.885741,1.362817
rebel-vivacious-beetle,1.160000,0.853956,1.377122
rebel-vivacious-beetle,1.170000,0.822590,1.391345
rebel-vivacious-beetle,1.180000,0.791669,1.405478
rebel-vivacious-beetle,1.190000,0.761218,1.419512
rebel-vivacious-beetle,1.200000,0.731265,1.433440
rebel-vivacious-beetle,1.210000,0.701836,1.447255
rebel-vivacious-beetle,1.220000,0.672957,1.460949
rebel-vivacious-beetle,1.230000,0.644656,1.474514
rebel-vivacious-beetle,1.240000,0.616959,1.487942
rebel-vivacious-beetle,1.250000,0.589892,1.501227
rebel-vivacious-beetle,1.260000,0.563481,1.514359
rebel-vivacious-beetle,1.270000,0.537754,1.527332
rebel-vivacious-beetle,1.280000,0.512737,1.540137
rebel-vivacious-beetle,1.290000,0.488457,1.552768
rebel-vivacious-beetle,1.300000,0.464939,1.565216
rebel-vivacious-beetle,1.310000,0.442211,1.577474
rebel-vivacious-beetle,1.320000,0.420299,1.589533
rebel-vivacious-beetle,1.330000,0.399230,1.601387
rebel-vivacious-beetle,1.340000,0.379030,1.613028
rebel-vivacious-beetle,1.350000,0.359726,1.624448
rebel-vivacious-beetle,1.360000,0.341344,1.635639
rebel-vivacious-beetle,1.370000,0.323910,1.646594
rebel-vivacious-beetle,1.380000,0.307453,1.657305
rebel-vivacious-beetle,1.390000,0.291997,1.667764
rebel-vivacious-beetle,1.400000,0.277569,1.677963
rebel-vivacious-beetle,1.410000,0.264197,1.687896
rebel-vivacious-beetle,1.420000,0.251906,1.697553
rebel-vivacious-beetle,1.430000,0.240723,1.706929
rebel-vivacious-beetle,1.440000,0.230674,1.716014
rebel-vivacious-beetle,1.450000,0.221787,1.724801
rebel-vivacious-beetle,1.460000,0.214088,1.733283
rebel-vivacious-beetle,1.470000,0.207603,1.741452
rebel-vivacious-beetle,1.480000,0.202359,1.749300
rebel-vivacious-beetle,1.490000,0.198382,1.756819
rebel-vivacious-beetle,1.500000,0.195699,1.764002
rebel-vivacious-beetle,1.510000,0.194336,1.770841
rebel-vivacious-beetle,1.520000,0.194320,1.777329
rebel-vivacious-beetle,1.530000,0.195678,1.783458
rebel-vivacious-beetle,1.540000,0.198436,1.789219
rebel-vivacious-beetle,1.550000,0.202621,1.794606
rebel-vivacious-beetle,1.560000,0.208259,1.799611
rebel-vivacious-beetle,1.570000,0.215376,1.804226
rebel-vivacious-beetle,1.580000,0.224000,1.808443
rebel-vivacious-beetle,1.590000,0.234156,1.812255
rebel-vivacious-beetle,1.600000,0.245872,1.815653
rebel-vivacious-beetle,1.610000,0.259174,1.818632
rebel-vivacious-beetle,1.620000,0.274088,1.821181
rebel-vivacious-beetle,1.630000,0.290641,1.823295
rebel-vivacious-beetle,1.640000,0.308860,1.824965
rebel-vivacious-beetle,1.650000,0.328771,1.826184
rebel-vivacious-beetle,1.660000,0.350400,1.826943
rebel-vivacious-beetle,1.670000,0.373774,1.827236
rebel-vivacious-beetle,1.680000,0.398921,1.827055
rebel-vivacious-beetle,1.690000,0.425865,1.826391
rebel-vivacious-beetle,1.700000,0.454634,1.825237
rebel-vivacious-beetle,1.710000,0.485255,1.823587
rebel-vivacious-beetle,1.720000,0.517753,1.821430
rebel-vivacious-beetle,1.730000,0.552156,1.818761
rebel-vivacious-beetle,1.740000,0.588490,1.815572
rebel-vivacious-beetle,1.750000,0.626781,1.811854
rebel-vivacious-beetle,1.760000,0.667056,1.807601
rebel-vivacious-beetle,1.770000,0.709342,1.802804
rebel-vivacious-beetle,1.780000,0.753665,1.797455
rebel-vivacious-beetle,1.790000,0.800052,1.791548
rebel-vivacious-beetle,1.800000,0.848529,1.785075
rebel-vivacious-beetle,1.810000,0.899123,1.778026
rebel-vivacious-beetle,1.820000,0.951860,1.770396
rebel-vivacious-beetle,1.830000,1.006767,1.762177
rebel-vivacious-beetle,1.840000,1.063870,1.753360
rebel-vivacious-beetle,1.850000,1.123196,1.743938
rebel-vivacious-beetle,1.860000,1.184772,1.733903
rebel-vivacious-beetle,1.870000,1.248624,1.723249
rebel-vivacious-beetle,1.880000,1.314778,1.711966
rebel-vivacious-beetle,1.890000,1.383262,1.700047
rebel-vivacious-beetle,1.900000,1.454101,1.687485
rebel-vivacious-beetle,1.910000,1.527322,1.674272
rebel-vivacious-beetle,1.920000,1.602952,1.660400
rebel-vivacious-beetle,1.930000,1.681018,1.645862
rebel-vivacious-beetle,1.940000,1.761545,1.630649
rebel-vivacious-beetle,1.950000,1.844561,1.614755
rebel-vivacious-beetle,1.960000,1.930091,1.598172
rebel-vivacious-beetle,1.970000,2.018163,1.580891
rebel-vivacious-beetle,1.980000,2.108804,1.562905
rebel-vivacious-beetle,1.990000,2.202038,1.544207
rebel-vivacious-beetle,2.000000,2.297894,1.524789
