System,t,target X,target Y
lush-proficient-bumblebee,0.000000,-0.611092,-2.527611
lush-proficient-bumblebee,0.010000,-0.666271,-2.503829
lush-proficient-bumblebee,0.020000,-0.720101,-2.480346
lush-proficient-bumblebee,0.030000,-0.772597,-2.457160
lush-proficient-bumblebee,0.040000,-0.823771,-2.434271
lush-proficient-bumblebee,0.050000,-0.873635,-2.411676
lush-proficient-bumblebee,0.060000,-0.922204,-2.389374
lush-proficient-bumblebee,0.070000,-0.969489,-2.367363
lush-proficient-bumblebee,0.080000,-1.015504,-2.345641
lush-proficient-bumblebee,0.090000,-1.060262,-2.324207
lush-proficient-bumblebee,0.100000,-1.103776,-2.303059
lush-proficient-bumblebee,0.110000,-1.146059,-2.282195
lush-proficient-bumblebee,0.120000,-1.187123,-2.261613
lush-proficient-bumblebee,0.130000,-1.226982,-2.241313
lush-proficient-bumblebee,0.140000,-1.265649,-2.221292
lush-proficient-bumblebee,0.150000,-1.303136,-2.201548
lush-proficient-bumblebee,0.160000,-1.339457,-2.182080
lush-proficient-bumblebee,0.170000,-1.374625,-2.162886
lush-proficient-bumblebee,0.180000,-1.408652,-2.143965
lush-proficient-bumblebee,0.190000,-1.441552,-2.125314
lush-proficient-bumblebee,0.200000,-1.473337,-2.106932
lush-proficient-bumblebee,0.210000,-1.504021,-2.088818
lush-proficient-bumblebee,0.220000,-1.533616,-2.070969
lush-proficient-bumblebee,0.230000,-1.562136,-2.053385
lush-proficient-bumblebee,0.240000,-1.589593,-2.036062
lush-proficient-bumblebee,0.250000,-1.616000,-2.019001
lush-proficient-bumblebee,0.260000,-1.641371,-2.002198
lush-proficient-bumblebee,0.270000,-1.665718,-1.985652
lush-proficient-bumblebee,0.280000,-1.689055,-1.969362
lush-proficient-bumblebee,0.290000,-1.711394,-1.953326
lush-proficient-bumblebee,0.300000,-1.732748,-1.937542
lush-proficient-bumblebee,0.310000,-1.753130,-1.922008
lush-proficient-bumblebee,0.320000,-1.772553,-1.906723
lush-proficient-bumblebee,0.330000,-1.791031,-1.891685
lush-proficient-bumblebee,0.340000,-1.808576,-1.876893
lush-proficient-bumblebee,0.350000,-1.825201,-1.862344
lush-proficient-bumblebee,0.360000,-1.840919,-1.848037
lush-proficient-bumblebee,0.370000,-1.855743,-1.833971
lush-proficient-bumblebee,0.380000,-1.869686,-1.820143
lush-proficient-bumblebee,0.390000,-1.882761,-1.806552
lush-proficient-bumblebee,0.400000,-1.894981,-1.793197
lush-proficient-bumblebee,0.410000,-1.906359,-1.780075
lush-proficient-bumblebee,0.420000,-1.916908,-1.767184
lush-proficient-bumblebee,0.430000,-1.926641,-1.754524
lush-proficient-bumblebee,0.440000,-1.935571,-1.742093
lush-proficient-bumblebee,0.450000,-1.943710,-1.729888
lush-proficient-bumblebee,0.460000,-1.951073,-1.717908
lush-proficient-bumblebee,0.470000,-1.957671,-1.706152
lush-proficient-bumblebee,0.480000,-1.963518,-1.694617
lush-proficient-bumblebee,0.490000,-1.968627,-1.683303
lush-proficient-bumblebee,0.500000,-1.973010,-1.672207
lush-proficient-bumblebee,0.510000,-1.976681,-1.661327
lush-proficient-bumblebee,0.520000,-1.979653,-1.650662
lush-proficient-bumblebee,0.530000,-1.981938,-1.640211
lush-proficient-bumblebee,0.540000,-1.983550,-1.629971
lush-proficient-bumblebee,0.550000,-1.984502,-1.619941
lush-proficient-bumblebee,0.560000,-1.984806,-1.610120
lush-proficient-bumblebee,0.570000,-1.984475,-1.600504
lush-proficient-bumblebee,0.580000,-1.983524,-1.591094
lush-proficient-bumblebee,0.590000,-1.981963,-1.581887
lush-proficient-bumblebee,0.600000,-1.979807,-1.572881
lush-proficient-bumblebee,0.610000,-1.977069,-1.564075
lush-proficient-bumblebee,0.620000,-1.973760,-1.555467
lush-proficient-bumblebee,0.630000,-1.969896,-1.547055
lush-proficient-bumblebee,0.640000,-1.965487,-1.538838
lush-proficient-bumblebee,0.650000,-1.960548,-1.530814
lush-proficient-bumblebee,0.660000,-1.955091,-1.522981
lush-proficient-bumblebee,0.670000,-1.949129,-1.515338
lush-proficient-bumblebee,0.680000,-1.942676,-1.507883
lush-proficient-bumblebee,0.690000,-1.935743,-1.500614
lush-proficient-bumblebee,0.700000,-1.928345,-1.493529
lush-proficient-bumblebee,0.710000,-1.920494,-1.486628
lush-proficient-bumblebee,0.720000,-1.912204,-1.479907
lush-proficient-bumblebee,0.730000,-1.903486,-1.473366
lush-proficient-bumblebee,0.740000,-1.894354,-1.467003
lush-proficient-bumblebee,0.750000,-1.884821,-1.460815
lush-proficient-bumblebee,0.760000,-1.874901,-1.454803
lush-proficient-bumblebee,0.770000,-1.864605,-1.448962
lush-proficient-bumblebee,0.780000,-1.853947,-1.443293
lush-proficient-bumblebee,0.790000,-1.842940,-1.437793
lush-proficient-bumblebee,0.800000,-1.831597,-1.432461
lush-proficient-bumblebee,0.810000,-1.819931,-1.427295
lush-proficient-bumblebee,0.820000,-1.807955,-1.422293
lush-proficient-bumblebee,0.830000,-1.795682,-1.417453
lush-proficient-bumblebee,0.840000,-1.783124,-1.412775
lush-proficient-bumblebee,0.850000,-1.770295,-1.408255
lush-proficient-bumblebee,0.860000,-1.757208,-1.403893
lush-proficient-bumblebee,0.870000,-1.743876,-1.399687
lush-proficient-bumblebee,0.880000,-1.730311,-1.395635
lush-proficient-bumblebee,0.890000,-1.716527,-1.391735
lush-proficient-bumblebee,0.900000,-1.702536,-1.387986
lush-proficient-bumblebee,0.910000,-1.688352,-1.384386
lush-proficient-bumblebee,0.920000,-1.673988,-1.380934
lush-proficient-bumblebee,0.930000,-1.659456,-1.377627
lush-proficient-bumblebee,0.940000,-1.644770,-1.374463
lush-proficient-bumblebee,0.950000,-1.629942,-1.371443
lush-proficient-bumblebee,0.960000,-1.614986,-1.368563
lush-proficient-bumblebee,0.970000,-1.599914,-1.365821
lush-proficient-bumblebee,0.980000,-1.584739,-1.363217
lush-proficient-bumblebee,0.990000,-1.569475,-1.360748
lush-proficient-bumblebee,1.000000,-1.554134,-1.358414
lush-proficient-bumblebee,1.010000,-1.538730,-1.356211
lush-proficient-bumblebee,1.020000,-1.523275,-1.354139
lush-proficient-bumblebee,1.030000,-1.507782,-1.352195
lush-proficient-bumblebee,1.040000,-1.492264,-1.350379
lush-proficient-bumblebee,1.050000,-1.476735,-1.348688
lush-proficient-bumblebee,1.060000,-1.461206,-1.347120
lush-proficient-bumblebee,1.070000,-1.445692,-1.345675
lush-proficient-bumblebee,1.080000,-1.430205,-1.344350
lush-proficient-bumblebee,1.090000,-1.414758,-1.343143
lush-proficient-bumblebee,1.100000,-1.399365,-1.342053
lush-proficient-bumblebee,1.110000,-1.384037,-1.341079
lush-proficient-bumblebee,1.120000,-1.368788,-1.340218
lush-proficient-bumblebee,1.130000,-1.353632,-1.339469
lush-proficient-bumblebee,1.140000,-1.338580,-1.338830
lush-proficient-bumblebee,1.150000,-1.323646,-1.338300
lush-proficient-bumblebee,1.160000,-1.308843,-1.337876
lush-proficient-bumblebee,1.170000,-1.294184,-1.337557
lush-proficient-bumblebee,1.180000,-1.279682,-1.337342
lush-proficient-bumblebee,1.190000,-1.265350,-1.337228
lush-proficient-bumblebee,1.200000,-1.251200,-1.337215
lush-proficient-bumblebee,1.210000,-1.237246,-1.337300
lush-proficient-bumblebee,1.220000,-1.223501,-1.337481
lush-proficient-bumblebee,1.230000,-1.209978,-1.337757
lush-proficient-bumblebee,1.240000,-1.196690,-1.338127
lush-proficient-bumblebee,1.250000,-1.183649,-1.338588
lush-proficient-bumblebee,1.260000,-1.170869,-1.339139
lush-proficient-bumblebee,1.270000,-1.158362,-1.339778
lush-proficient-bumblebee,1.280000,-1.146142,-1.340504
lush-proficient-bumblebee,1.290000,-1.134221,-1.341314
lush-proficient-bumblebee,1.300000,-1.122614,-1.342208
lush-proficient-bumblebee,1.310000,-1.111331,-1.343182
lush-proficient-bumblebee,1.320000,-1.100387,-1.344237
lush-proficient-bumblebee,1.330000,-1.089795,-1.345370
lush-proficient-bumblebee,1.340000,-1.079567,-1.346579
lush-proficient-bumblebee,1.350000,-1.069716,-1.347862
lush-proficient-bumblebee,1.360000,-1.060256,-1.349219
lush-proficient-bumblebee,1.370000,-1.051199,-1.350647
lush-proficient-bumblebee,1.380000,-1.042558,-1.352144
lush-proficient-bumblebee,1.390000,-1.034347,-1.353709
lush-proficient-bumblebee,1.400000,-1.026577,-1.355341
lush-proficient-bumblebee,1.410000,-1.019264,-1.357037
lush-proficient-bumblebee,1.420000,-1.012418,-1.358796
lush-proficient-bumblebee,1.430000,-1.006053,-1.360616
lush-proficient-bumblebee,1.440000,-1.000183,-1.362495
lush-proficient-bumblebee,1.450000,-0.994820,-1.364432
lush-proficient-bumblebee,1.460000,-0.989977,-1.366425
lush-proficient-bumblebee,1.470000,-0.985667,-1.368473
lush-proficient-bumblebee,1.480000,-0.981903,-1.370573
lush-proficient-bumblebee,1.490000,-0.978698,-1.372724
lush-proficient-bumblebee,1.500000,-0.976065,-1.374925
lush-proficient-bumblebee,1.510000,-0.974017,-1.377173
lush-proficient-bumblebee,1.520000,-0.972567,-1.379467
lush-proficient-bumblebee,1.530000,-0.971728,-1.381805
lush-proficient-bumblebee,1.540000,-0.971512,-1.384186
lush-proficient-bumblebee,1.550000,-0.971934,-1.386607
lush-proficient-bumblebee,1.560000,-0.973005,-1.389068
lush-proficient-bumblebee,1.570000,-0.974739,-1.391566
lush-proficient-bumblebee,1.580000,-0.977149,-1.394100
lush-proficient-bumblebee,1.590000,-0.980248,-1.396668
lush-proficient-bumblebee,1.600000,-0.984049,-1.399268
lush-proficient-bumblebee,1.610000,-0.988564,-1.401899
lush-proficient-bumblebee,1.620000,-0.993806,-1.404559
lush-proficient-bumblebee,1.630000,-0.999790,-1.407247
