ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1907349096756464031!,system_06,0.000000,0.056586,,0.719096,0.131659,0.309545,0.021217,0.326477,0.260902,0.004434,0.933731,0.046095,0.009469,0.123218,0.712645,0.728331,0.452914,-0.434491,0.102928,-0.305288,-0.587573,1.628335,1.266753,1.345838,-0.807790
1907349096756464031!,system_06,0.260221,0.150358,,0.727371,-0.006909,0.307893,0.059617,0.246226,0.265195,0.090171,0.874586,0.063677,0.003307,0.102663,0.598292,0.652515,0.451076,-0.434491,0.102928,-0.305288,-0.587573,1.628335,1.266753,1.345838,-0.807790
1907349096756464031!,system_06,0.588156,0.217263,,0.641222,-0.000628,0.255506,0.078450,0.172641,0.186300,0.235431,0.958041,0.055300,0.117977,0.052847,0.581170,0.593999,0.475850,-0.434491,0.102928,-0.305288,-0.587573,1.628335,1.266753,1.345838,-0.807790
1907349096756464031!,system_06,1.001427,0.295228,,0.570753,0.015808,0.228601,0.113409,0.004637,0.111451,0.271203,0.911620,0.113454,0.171770,0.002489,0.443500,0.552648,0.490281,,,,,,,,
1907349096756464031!,system_06,1.522239,0.296044,,0.569355,0.017597,0.209014,0.097325,-0.000530,0.051022,0.324042,0.763422,0.109987,0.249340,0.007059,0.375326,0.635337,0.474971,,,,,,,,
1907349096756464031!,system_06,2.178578,0.224745,,0.514535,0.025131,0.197032,0.094630,0.045825,0.068848,0.216470,0.879923,0.182559,0.369526,-0.000089,0.246428,0.595334,0.480290,,,,,,,,
1907349096756464031!,system_06,3.005710,0.204892,,0.524846,0.004201,0.200521,0.140166,0.077419,0.071066,0.206079,0.773933,0.209620,0.316729,0.050135,0.120820,0.349334,0.494210,,,,,,,,
1907349096756464031!,system_06,4.048078,0.186655,,0.541308,0.046050,0.226072,0.109602,0.041729,0.014155,0.107529,0.788406,0.327304,0.491598,0.006184,0.017664,0.433768,0.543482,,,,,,,,
1907349096756464031!,system_06,5.361692,0.097244,,0.503108,0.042503,0.202477,0.105319,0.051635,0.009174,0.064963,0.696812,0.323656,0.544956,-0.026830,0.083476,0.424826,0.519337,,,,,,,,
1907349096756464031!,system_06,7.017135,0.034811,,0.328493,0.043338,0.203399,0.104944,-0.013720,-0.040344,0.059254,0.770566,0.287708,0.439603,-0.028513,0.132155,0.529828,0.544404,,,,,,,,
1907349096756464031!,system_06,9.103359,0.055922,,0.392791,0.073685,0.202777,0.096832,-0.004020,0.047072,0.145841,0.758572,0.223866,0.550205,0.020546,-0.056455,0.421600,0.535503,,,,,,,,
1907349096756464031!,system_06,11.732462,-0.076001,,0.398521,0.067093,0.168890,0.108219,0.081002,-0.047618,0.093516,0.850453,0.248469,0.520540,-0.003393,-0.078380,0.343736,0.532865,,,,,,,,
1907349096756464031!,system_06,15.045711,0.039271,,0.332229,0.059802,0.207143,0.104896,0.020380,-0.008569,0.061716,0.885247,0.199789,0.533850,0.006887,-0.011274,0.393886,0.564970,,,,,,,,
1907349096756464031!,system_06,19.221135,0.067611,,0.372998,0.037611,0.169286,0.071735,0.029600,-0.044629,0.038998,0.909915,0.187763,0.394715,0.038084,-0.177824,0.366352,0.516372,,,,,,,,
1907349096756464031!,system_06,24.483092,0.022927,,0.398891,0.040171,0.148985,0.057337,0.023630,0.026087,0.006945,0.860719,0.163374,0.322597,-0.028143,0.092016,0.329585,0.505525,,,,,,,,
1907349096756464031!,system_06,31.114318,-0.055380,,0.392884,0.025932,0.195095,0.067245,0.017287,0.076217,0.111584,1.022136,0.195804,0.349572,-0.002660,-0.070176,0.309368,0.519020,,,,,,,,
1907349096756464031!,system_06,39.471125,0.003561,,0.326199,0.018078,0.189305,0.075345,0.008312,-0.003048,0.076791,1.023562,0.078778,0.287895,-0.023086,-0.081727,0.279799,0.527473,,,,,,,,
1907349096756464031!,system_06,50.002546,0.069368,,0.429109,0.028554,0.180576,0.081188,0.025246,0.058219,0.054612,1.299022,0.105729,0.284943,-0.018595,0.062836,0.335051,0.504877,,,,,,,,
1907349096756464031!,system_06,63.274460,-0.040828,,0.246530,0.039712,0.216949,0.055146,0.023806,-0.005661,0.088646,1.268519,0.010569,-0.001653,-0.038098,0.032430,0.348551,0.492124,,,,,,,,
1907349096756464031!,system_06,80.000000,0.010609,,0.361482,-0.016155,0.185988,0.106746,0.006676,0.052094,0.014231,1.185656,0.069994,0.015392,0.000057,-0.022423,0.343950,0.480707,,,,,,,,
