ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1129922118566279575!,system_11,0.000000,0.000023,,0.105162,0.033088,0.432760,0.824044,0.085350,0.403796,0.482679,0.347917,0.144838,0.166645,0.000678,0.038064,0.762057,0.046038,0.955879,-0.107312,0.836924,-0.460409,0.125262,-2.232716,-0.156742,-3.507856
1129922118566279575!,system_11,0.260221,-0.010068,,0.101143,-0.004831,0.714991,1.172088,0.008588,0.357159,0.272828,0.384048,0.165719,0.153159,-0.007673,0.014806,0.982846,0.290751,0.955879,-0.107312,0.836924,-0.460409,0.125262,-2.232716,-0.156742,-3.507856
1129922118566279575!,system_11,0.588156,0.017978,,0.123782,-0.010852,1.092035,1.237788,-0.002085,0.433097,0.060489,0.452095,0.126059,0.086527,0.004087,0.024221,1.138657,0.535912,0.955879,-0.107312,0.836924,-0.460409,0.125262,-2.232716,-0.156742,-3.507856
1129922118566279575!,system_11,1.001427,0.091269,,0.081550,-0.007902,1.416714,1.633145,0.000549,0.321657,0.039284,0.420208,0.147005,0.184596,0.007810,0.058259,1.489209,0.742683,,,,,,,,
1129922118566279575!,system_11,1.522239,0.097229,,0.129559,0.022724,1.299799,1.620306,-0.003877,0.243187,-0.022770,0.406352,0.158548,0.168851,0.007107,0.041732,1.787269,0.843862,,,,,,,,
1129922118566279575!,system_11,2.178578,0.159556,,0.073376,-0.006384,1.311970,1.756881,0.016391,0.246920,-0.000772,0.387652,0.168825,0.235279,-0.004625,0.009691,1.754281,0.891406,,,,,,,,
1129922118566279575!,system_11,3.005710,0.204634,,0.085278,-0.007164,1.342532,1.720962,-0.009703,0.213786,-0.035956,0.381045,0.176510,0.184998,-0.004251,0.022925,1.750182,0.821075,,,,,,,,
1129922118566279575!,system_11,4.048078,0.244145,,0.079064,0.027789,1.339081,1.730463,0.001490,0.080608,0.037523,0.378139,0.077146,0.219064,-0.001706,0.025882,1.834680,0.786947,,,,,,,,
1129922118566279575!,system_11,5.361692,0.236328,,0.118139,0.006522,1.336896,1.848542,-0.004395,0.090537,-0.008376,0.377061,0.145233,0.277790,0.015028,0.031143,1.729686,0.876137,,,,,,,,
1129922118566279575!,system_11,7.017135,0.231709,,0.046336,0.038235,1.363140,1.756976,0.006487,0.041103,0.048007,0.300576,0.132219,0.171714,0.014129,0.000039,1.726202,0.981650,,,,,,,,
1129922118566279575!,system_11,9.103359,0.230418,,0.061943,0.040840,1.487508,1.595285,-0.001231,0.011799,-0.021159,0.241467,0.132713,0.251511,0.000423,0.027982,1.563518,0.908483,,,,,,,,
1129922118566279575!,system_11,11.732462,0.216909,,0.040743,0.044129,1.247221,1.694763,0.006640,0.007849,-0.023046,0.215982,0.104942,0.413105,-0.011185,0.014472,1.850369,0.912332,,,,,,,,
1129922118566279575!,system_11,15.045711,0.176300,,0.067112,0.044405,1.468289,1.561908,-0.000601,0.054785,0.048339,0.238590,0.097954,0.302464,-0.002625,0.035103,1.718462,0.892787,,,,,,,,
1129922118566279575!,system_11,19.221135,0.155700,,0.027491,0.062689,1.310846,1.774599,0.009812,-0.017067,-0.035879,0.161454,0.117237,0.360807,0.000396,0.019770,1.766410,0.849162,,,,,,,,
1129922118566279575!,system_11,24.483092,0.175981,,0.034147,0.030289,1.446795,1.615315,-0.008882,-0.026876,-0.012228,0.151991,0.069552,0.403554,0.000118,0.032877,1.624702,0.917608,,,,,,,,
1129922118566279575!,system_11,31.114318,0.185909,,0.016640,0.040652,1.125002,1.657481,0.011093,0.024050,-0.038949,0.181249,0.079381,0.342538,0.005868,0.022934,1.774809,0.900370,,,,,,,,
1129922118566279575!,system_11,39.471125,0.059158,,-0.003295,0.026530,1.326471,1.580251,-0.008793,0.024500,0.035334,0.127290,0.050483,0.376096,-0.005701,0.014707,1.740614,0.868361,,,,,,,,
1129922118566279575!,system_11,50.002546,0.092395,,0.002600,0.011105,1.496633,1.785144,0.001921,-0.044926,0.031038,0.166001,-0.005866,0.392510,-0.002803,0.009908,1.674320,0.827337,,,,,,,,
1129922118566279575!,system_11,63.274460,0.042227,,0.004896,-0.008954,1.373240,1.736132,-0.017793,0.017832,-0.011478,0.229204,-0.008028,0.403813,-0.002124,0.023439,1.757031,0.831828,,,,,,,,
1129922118566279575!,system_11,80.000000,0.027009,,0.044746,0.021925,1.414520,1.605263,-0.022495,0.023683,0.007809,0.221882,0.012062,0.345050,0.003187,0.023368,1.707841,0.981705,,,,,,,,
