ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1397105814903445629!,system_11,0.000000,0.042022,,0.396737,0.060107,0.058244,0.040436,0.078769,0.089513,0.789467,0.870561,0.406335,0.163220,0.045842,0.484517,0.248668,0.212465,0.005267,0.674473,-8.483928,-1.601215,-1.828505,0.132503,-0.272098,-2.483822
1397105814903445629!,system_11,0.260221,0.054737,,0.351906,-0.004603,0.050032,-0.013894,-0.007897,0.085700,0.975697,0.911069,0.426231,0.174817,0.046060,0.508337,0.097761,0.015782,0.005267,0.674473,-8.483928,-1.601215,-1.828505,0.132503,-0.272098,-2.483822
1397105814903445629!,system_11,0.588156,0.126412,,0.445558,0.056463,0.023189,0.003912,0.015996,0.104143,1.184620,0.864052,0.385305,0.142575,0.080204,0.453196,-0.031245,-0.004699,0.005267,0.674473,-8.483928,-1.601215,-1.828505,0.132503,-0.272098,-2.483822
1397105814903445629!,system_11,1.001427,0.158783,,0.425237,0.024640,0.011271,-0.006474,-0.003080,0.073163,1.552283,0.863913,0.455503,0.210414,0.106192,0.331947,-0.018491,-0.036807,,,,,,,,
1397105814903445629!,system_11,1.522239,0.162384,,0.359620,0.050758,0.020587,-0.016276,0.015609,0.065020,1.474753,0.878561,0.430728,0.137057,0.118344,0.325987,-0.023362,-0.038142,,,,,,,,
1397105814903445629!,system_11,2.178578,0.138599,,0.363272,-0.016539,-0.009190,-0.004235,-0.007821,0.060701,1.549778,0.797360,0.387279,0.150331,0.110888,0.265947,0.030203,0.017075,,,,,,,,
1397105814903445629!,system_11,3.005710,0.230399,,0.355543,-0.010275,0.025331,0.006164,0.001488,0.062084,1.483112,0.864091,0.441934,0.176581,0.108053,0.247109,0.002022,0.089646,,,,,,,,
1397105814903445629!,system_11,4.048078,0.182426,,0.379117,0.073049,-0.004779,0.001179,0.017039,0.008903,1.573834,0.805036,0.385182,0.273800,0.096008,0.231056,0.005012,0.064680,,,,,,,,
1397105814903445629!,system_11,5.361692,0.223776,,0.331233,0.064807,0.012141,-0.004453,0.010488,0.033328,1.383213,0.681100,0.365600,0.348152,0.078170,0.158598,0.017840,0.049768,,,,,,,,
1397105814903445629!,system_11,7.017135,0.177330,,0.295377,0.095791,0.008479,-0.006749,0.012628,0.058582,1.452273,0.668622,0.400758,0.386090,0.119038,0.151787,0.007598,0.100647,,,,,,,,
1397105814903445629!,system_11,9.103359,0.129694,,0.310194,0.160502,0.014975,0.000184,-0.003462,0.027309,1.519909,0.672088,0.388826,0.375430,0.108995,0.063193,-0.037590,0.210035,,,,,,,,
1397105814903445629!,system_11,11.732462,0.101473,,0.267774,0.208225,-0.045116,-0.008024,-0.001768,-0.016263,1.566795,0.491748,0.278336,0.387460,0.103078,0.034743,0.015433,0.172101,,,,,,,,
1397105814903445629!,system_11,15.045711,0.072956,,0.223865,0.232912,-0.002452,0.002295,0.011068,0.026449,1.608761,0.611977,0.349377,0.423078,0.088503,-0.024289,0.016674,0.213283,,,,,,,,
1397105814903445629!,system_11,19.221135,0.040734,,0.195854,0.204232,0.000973,-0.007025,-0.003734,0.037241,1.507133,0.617374,0.256182,0.443928,0.121326,0.107690,0.028936,0.251689,,,,,,,,
1397105814903445629!,system_11,24.483092,0.080483,,0.110527,0.250246,0.012214,-0.009653,0.002103,-0.025995,1.585819,0.533698,0.220139,0.352383,0.076875,-0.058811,-0.011916,0.189309,,,,,,,,
1397105814903445629!,system_11,31.114318,0.058810,,0.151242,0.273545,-0.037623,0.000214,-0.004763,-0.007470,1.465805,0.514138,0.264541,0.489277,0.095682,0.010773,0.029001,0.200145,,,,,,,,
1397105814903445629!,system_11,39.471125,0.057714,,0.136970,0.269648,0.001388,0.006433,-0.005685,0.031759,1.519186,0.468515,0.082133,0.486341,0.112492,0.093405,0.034277,0.205177,,,,,,,,
1397105814903445629!,system_11,50.002546,0.069952,,0.153600,0.195224,-0.017540,-0.006162,0.012085,-0.029592,1.467532,0.455349,0.112352,0.499582,0.086446,0.086660,0.009014,0.237974,,,,,,,,
1397105814903445629!,system_11,63.274460,0.041897,,0.104122,0.115422,-0.006921,-0.005520,0.023972,0.029193,1.510620,0.522464,0.066189,0.575696,0.109939,0.087173,0.001665,0.182786,,,,,,,,
1397105814903445629!,system_11,80.000000,0.027133,,0.086386,0.115394,0.018085,0.016120,0.009675,0.005345,1.550160,0.561027,-0.014423,0.489550,0.108050,-0.023198,0.052806,0.092662,,,,,,,,
