ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
232554628133092071!,system_05,0.000000,0.170551,,0.288394,0.563528,0.105685,0.205695,0.011801,0.004411,0.098005,0.329758,0.172564,0.825909,0.385731,0.090308,0.000244,0.067384,0.841735,-1.612357,0.345247,-0.527420,-1.619117,-2.138112,1.818579,0.896545
232554628133092071!,system_05,0.260221,0.219425,,0.220820,0.431038,0.527661,0.182910,-0.016366,-0.004264,0.057366,0.367763,0.213754,0.868582,0.021599,0.127888,0.082287,0.186075,0.841735,-1.612357,0.345247,-0.527420,-1.619117,-2.138112,1.818579,0.896545
232554628133092071!,system_05,0.588156,0.174541,,0.280186,0.376970,0.989374,0.168938,0.007849,0.002080,0.001817,0.229572,0.186523,0.831750,-0.019285,0.101767,0.195305,0.500308,0.841735,-1.612357,0.345247,-0.527420,-1.619117,-2.138112,1.818579,0.896545
232554628133092071!,system_05,1.001427,0.186200,,0.270233,0.286299,1.336676,0.143638,0.003190,0.027313,-0.037706,0.089042,0.162659,0.701588,-0.028109,0.116093,0.473850,0.816791,,,,,,,,
232554628133092071!,system_05,1.522239,0.200457,,0.275662,0.076205,1.443967,0.133734,0.002896,0.010087,0.023188,0.333446,0.200782,0.819649,-0.010082,0.074507,0.627024,0.749858,,,,,,,,
232554628133092071!,system_05,2.178578,0.211232,,0.286160,0.063917,1.491019,0.128606,-0.021489,0.000641,0.016462,0.219383,0.194161,0.681847,0.009225,0.121670,0.478184,0.793225,,,,,,,,
232554628133092071!,system_05,3.005710,0.235115,,0.188859,0.026450,1.310978,0.156898,-0.004261,0.001485,0.050001,0.341433,0.227645,0.833232,0.018251,0.060548,0.611892,0.606811,,,,,,,,
232554628133092071!,system_05,4.048078,0.183167,,0.142734,-0.014673,1.296480,0.133706,-0.008118,-0.008669,0.091480,0.251404,0.243058,0.630098,-0.019864,0.048588,0.665368,0.610691,,,,,,,,
232554628133092071!,system_05,5.361692,0.226294,,0.155869,0.049372,1.537607,0.161142,-0.000699,0.001683,0.087998,0.134585,0.262716,0.955583,-0.015356,0.065310,0.510818,0.795439,,,,,,,,
232554628133092071!,system_05,7.017135,0.182876,,0.091263,-0.072517,1.419657,0.145024,0.004814,0.000535,0.118315,0.249340,0.275902,0.710570,0.018578,0.028914,0.633130,0.646195,,,,,,,,
232554628133092071!,system_05,9.103359,0.093469,,0.161132,0.096290,1.292184,0.150307,0.011760,-0.011554,0.113313,0.296579,0.287277,0.772356,0.020886,0.011864,0.573037,0.709929,,,,,,,,
232554628133092071!,system_05,11.732462,0.151318,,0.110291,0.088622,1.401778,0.139662,0.013798,0.005946,0.094399,0.439583,0.195610,0.574030,0.002882,0.001337,0.649401,0.592910,,,,,,,,
232554628133092071!,system_05,15.045711,0.109475,,0.071734,0.000160,1.418198,0.130321,-0.022374,-0.008989,0.136855,0.270764,0.243219,0.607670,-0.006449,0.012263,0.509689,0.640485,,,,,,,,
232554628133092071!,system_05,19.221135,0.062452,,0.099166,0.153552,1.401258,0.152704,-0.001381,-0.004873,0.114886,0.569002,0.221774,0.565452,-0.022236,0.015868,0.569671,0.725207,,,,,,,,
232554628133092071!,system_05,24.483092,0.105585,,0.032044,0.091298,1.421231,0.143840,-0.000390,0.003096,0.106972,0.599542,0.113513,0.449397,0.013434,-0.015418,0.619848,0.627896,,,,,,,,
232554628133092071!,system_05,31.114318,0.022988,,0.021664,-0.067150,1.329110,0.149325,-0.015277,0.016791,0.053682,0.595409,0.123848,0.474018,-0.026804,-0.013878,0.539095,0.597104,,,,,,,,
232554628133092071!,system_05,39.471125,-0.008741,,0.033325,-0.032553,1.298906,0.145764,0.008286,-0.020896,0.027296,0.623850,0.077021,0.232895,0.001085,-0.000050,0.503201,0.577200,,,,,,,,
232554628133092071!,system_05,50.002546,0.013206,,0.019914,0.049971,1.563228,0.164094,-0.009370,0.006131,0.021173,0.933250,-0.010747,0.239441,-0.001368,-0.000131,0.578732,0.560750,,,,,,,,
232554628133092071!,system_05,63.274460,0.018613,,0.019199,0.017092,1.226328,0.140761,-0.002190,0.005838,0.043672,0.962989,0.084830,0.025691,0.007274,-0.022065,0.523739,0.706945,,,,,,,,
232554628133092071!,system_05,80.000000,-0.023687,,0.006049,-0.048277,1.431240,0.140903,0.003481,0.018008,0.001547,0.995830,0.014597,0.146126,0.008473,0.014494,0.433505,0.614472,,,,,,,,
