ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
2010511284492593505!,system_11,0.000000,0.965207,,0.144833,0.880912,0.019974,0.065547,0.120793,0.512126,0.888999,0.335683,0.235664,0.208517,0.322095,0.853638,0.042397,0.426638,-0.048116,0.003719,-0.967642,3.034487,-3.431296,-2.047045,-1.022539,1.501231
2010511284492593505!,system_11,0.260221,0.984257,,0.130918,1.884893,-0.010223,-0.004648,0.777610,0.458756,0.793674,0.323285,0.296385,0.248313,0.467028,0.870475,-0.009004,0.077991,-0.048116,0.003719,-0.967642,3.034487,-3.431296,-2.047045,-1.022539,1.501231
2010511284492593505!,system_11,0.588156,1.095963,,0.090143,2.875594,0.005422,0.008407,1.623832,0.394597,0.594753,0.336626,0.264255,0.266333,0.472402,0.576279,0.023651,0.014331,-0.048116,0.003719,-0.967642,3.034487,-3.431296,-2.047045,-1.022539,1.501231
2010511284492593505!,system_11,1.001427,1.258146,,0.105411,4.111101,0.018505,0.005554,2.443676,0.426183,0.342298,0.331348,0.194608,0.215395,0.769271,0.689691,0.002691,0.004208,,,,,,,,
2010511284492593505!,system_11,1.522239,1.165840,,0.098165,4.642671,0.012508,0.011641,2.828466,0.421560,0.312551,0.228648,0.268455,0.329764,0.715683,0.707020,-0.001376,0.027269,,,,,,,,
2010511284492593505!,system_11,2.178578,1.421160,,0.106827,4.563306,-0.006046,-0.017863,2.648178,0.342788,0.464762,0.205240,0.289028,0.392718,0.672880,0.465782,0.044207,0.022015,,,,,,,,
2010511284492593505!,system_11,3.005710,1.227098,,0.055785,4.287580,0.002366,-0.024188,2.711806,0.243943,0.338969,0.118734,0.355938,0.401851,0.695766,0.575087,0.001545,0.010982,,,,,,,,
2010511284492593505!,system_11,4.048078,1.640503,,0.059153,4.108914,0.005168,0.011827,2.569353,0.098797,0.452237,0.120986,0.327885,0.411164,0.677210,0.464697,0.008991,0.022915,,,,,,,,
2010511284492593505!,system_11,5.361692,1.755835,,0.019355,3.810042,-0.011493,-0.005053,2.113685,0.244577,0.323180,0.081455,0.272664,0.541683,0.738562,0.210063,0.015874,0.010587,,,,,,,,
2010511284492593505!,system_11,7.017135,1.885415,,0.024702,4.348898,-0.010858,-0.008378,2.760661,0.024014,0.386850,-0.055640,0.221735,0.473402,0.671560,0.108002,0.022327,-0.003859,,,,,,,,
2010511284492593505!,system_11,9.103359,1.723311,,-0.010099,4.052073,-0.007750,0.004231,2.248911,0.003090,0.471080,-0.047812,0.267374,0.548195,0.715989,0.267269,0.042534,0.001799,,,,,,,,
2010511284492593505!,system_11,11.732462,1.841725,,-0.011757,4.359581,-0.007836,-0.006294,2.755268,0.107353,0.452109,0.067767,0.221478,0.453707,0.651004,0.265274,0.034512,-0.008978,,,,,,,,
2010511284492593505!,system_11,15.045711,1.949328,,-0.027960,4.635858,-0.004145,-0.019690,2.658609,-0.094667,0.397470,0.050819,0.164601,0.465741,0.723287,-0.058120,0.052734,0.014772,,,,,,,,
2010511284492593505!,system_11,19.221135,1.941088,,-0.005162,4.264694,0.008472,0.014196,2.479844,-0.029950,0.410315,-0.033978,0.132359,0.558924,0.663895,-0.018537,0.050548,-0.003031,,,,,,,,
2010511284492593505!,system_11,24.483092,1.859462,,-0.044350,4.792625,0.002099,0.007515,2.373100,0.082953,0.387209,0.008161,0.060013,0.480243,0.711832,0.091933,0.033801,0.025022,,,,,,,,
2010511284492593505!,system_11,31.114318,2.156740,,-0.036208,4.404459,0.005997,-0.002762,2.500340,-0.076113,0.492904,0.009020,0.088966,0.526207,0.742085,0.004243,0.035540,0.023565,,,,,,,,
2010511284492593505!,system_11,39.471125,1.949204,,-0.037558,4.414106,0.010105,-0.004079,2.987730,-0.049869,0.374292,0.043655,0.055712,0.446885,0.720880,-0.057349,0.023187,-0.013983,,,,,,,,
2010511284492593505!,system_11,50.002546,1.938259,,-0.010722,4.236198,0.000198,-0.015392,2.525799,0.008704,0.481272,0.062525,0.029839,0.436607,0.689642,0.067548,0.038057,-0.006473,,,,,,,,
2010511284492593505!,system_11,63.274460,2.003326,,-0.005102,4.219011,-0.003605,0.019689,2.409409,0.051027,0.385842,0.024359,-0.011836,0.531756,0.642446,0.072612,0.046303,-0.010327,,,,,,,,
2010511284492593505!,system_11,80.000000,1.819729,,0.010201,4.337724,-0.003835,0.002454,2.706837,-0.023111,0.422816,-0.003486,-0.031512,0.430429,0.696241,0.078574,0.041770,-0.006011,,,,,,,,
