ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1246811861915802769!,system_03,0.000000,0.321886,,0.624201,0.712033,0.358788,1.684284,0.124988,0.000630,1.483416,0.354379,0.089113,1.432414,0.971425,1.312199,2.294085,1.717782,2.199737,2.675901,1.966825,-0.103173,1.542251,-1.350317,1.830907,0.655509
1246811861915802769!,system_03,0.260221,0.141778,,0.668579,0.759467,0.978255,2.150973,0.016828,0.262861,1.623958,0.222240,0.081106,1.175165,1.660471,1.499370,2.965355,2.236876,2.199737,2.675901,1.966825,-0.103173,1.542251,-1.350317,1.830907,0.655509
1246811861915802769!,system_03,0.588156,0.149821,,0.659074,0.591207,1.382415,3.227603,-0.005024,0.208817,2.873238,0.765024,0.103395,1.300444,2.038690,1.369022,3.615937,3.132023,2.199737,2.675901,1.966825,-0.103173,1.542251,-1.350317,1.830907,0.655509
1246811861915802769!,system_03,1.001427,0.310276,,0.573658,0.589138,2.885294,4.194176,-0.006630,0.385450,3.265623,1.073077,0.124405,1.420822,3.735713,1.248802,4.439113,4.106397,,,,,,,,
1246811861915802769!,system_03,1.522239,0.414020,,0.609093,0.615485,2.036131,4.279245,-0.011618,0.895104,2.504465,1.410149,0.098031,1.660110,3.118292,1.537050,4.185971,4.088878,,,,,,,,
1246811861915802769!,system_03,2.178578,0.547518,,0.548702,0.646948,1.360490,3.932910,0.000949,1.219112,1.722927,2.294682,0.092307,1.549062,2.440863,1.659263,3.299893,3.809733,,,,,,,,
1246811861915802769!,system_03,3.005710,0.461881,,0.534637,0.386211,1.561162,4.109668,0.004180,1.430862,1.590561,2.167895,0.104663,1.309974,1.881890,1.261933,2.608087,3.921046,,,,,,,,
1246811861915802769!,system_03,4.048078,0.447056,,0.623988,0.437185,0.853667,3.954497,-0.007985,1.422165,1.762079,2.581119,0.046558,1.396780,1.950425,1.500981,2.818333,3.869864,,,,,,,,
1246811861915802769!,system_03,5.361692,0.605675,,0.549034,0.275537,1.265919,3.962862,-0.013081,1.497683,0.979900,2.556018,0.151775,1.355142,1.891350,1.451988,2.176949,3.735604,,,,,,,,
1246811861915802769!,system_03,7.017135,0.719432,,0.511508,0.287067,0.738220,3.751140,0.000487,1.381492,1.281572,2.779779,0.159994,1.604051,1.724528,1.343747,1.413554,3.667828,,,,,,,,
1246811861915802769!,system_03,9.103359,0.611762,,0.474015,0.195807,0.486928,3.950589,0.003624,1.235469,1.000694,2.608419,0.135744,2.185099,1.238530,1.207555,1.827874,3.590020,,,,,,,,
1246811861915802769!,system_03,11.732462,0.634540,,0.371208,0.213771,0.808419,4.244892,0.019206,1.423787,0.771437,2.242640,0.242814,2.061558,1.072602,1.585467,1.108397,3.673293,,,,,,,,
1246811861915802769!,system_03,15.045711,0.515737,,0.357966,0.045544,0.532909,4.123942,0.009657,1.057682,0.743920,2.762772,0.188900,2.252682,0.844046,0.984719,1.595478,3.373859,,,,,,,,
1246811861915802769!,system_03,19.221135,0.527854,,0.396165,0.063380,0.097449,4.234159,-0.005687,0.595004,0.133296,1.618377,0.146267,2.234592,0.799142,1.077319,1.913456,3.560149,,,,,,,,
1246811861915802769!,system_03,24.483092,0.409407,,0.370395,0.040751,-0.076804,4.011694,0.000162,0.556745,0.737267,2.451309,0.161939,2.701842,1.782639,0.559105,1.946887,3.305779,,,,,,,,
1246811861915802769!,system_03,31.114318,0.265980,,0.145112,0.015000,0.048850,3.974029,0.002078,0.027604,1.033674,3.087081,0.136558,2.405331,0.946493,0.639841,2.147826,3.534856,,,,,,,,
1246811861915802769!,system_03,39.471125,0.117822,,0.208489,0.045680,0.053609,4.082608,-0.012292,-0.090755,0.663615,3.093078,0.085312,2.083063,0.533363,0.389260,1.555795,3.595709,,,,,,,,
1246811861915802769!,system_03,50.002546,0.051451,,0.268545,0.116406,-0.078324,4.014754,0.011495,-0.127631,1.010513,3.351681,0.110383,1.227327,0.418498,0.337100,1.691493,3.333541,,,,,,,,
1246811861915802769!,system_03,63.274460,0.065528,,0.154936,-0.016006,0.128471,3.984733,-0.009527,-0.137051,0.036293,4.761703,0.031516,0.615998,0.694799,0.526415,1.207796,3.381998,,,,,,,,
1246811861915802769!,system_03,80.000000,-0.094105,,0.274695,0.066840,0.058870,3.916589,-0.013302,0.009404,0.079527,5.269036,0.032563,0.494077,0.693470,0.153692,1.344487,3.222725,,,,,,,,
