ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
2087154410949009991!,system_11,0.000000,0.998045,,0.539005,0.211813,0.156249,0.255969,0.094474,0.762695,0.176149,0.282603,0.874459,0.471856,0.055011,0.133865,0.094621,0.177316,1.184935,2.807212,1.758731,-0.931209,0.277425,0.643288,1.458046,-3.344628
2087154410949009991!,system_11,0.260221,1.021421,,0.560689,0.018081,0.448987,0.622638,0.002695,0.666126,1.325669,0.261621,1.030626,0.390061,0.496902,0.171774,0.426456,0.868312,1.184935,2.807212,1.758731,-0.931209,0.277425,0.643288,1.458046,-3.344628
2087154410949009991!,system_11,0.588156,0.892398,,0.442435,-0.002787,0.738039,1.334393,0.001689,0.876190,2.323816,0.344721,0.905374,0.430598,0.729841,0.088595,0.653125,1.224215,1.184935,2.807212,1.758731,-0.931209,0.277425,0.643288,1.458046,-3.344628
2087154410949009991!,system_11,1.001427,1.032169,,0.436236,-0.010615,1.436990,2.170710,0.001299,1.011659,2.817557,0.869278,1.156717,0.550271,1.894861,0.100020,1.024999,2.762435,,,,,,,,
2087154410949009991!,system_11,1.522239,1.060965,,0.196951,-0.001616,0.878351,2.086925,0.009728,1.291877,2.321998,0.748874,1.036156,0.656723,1.109342,0.075291,0.654308,2.741590,,,,,,,,
2087154410949009991!,system_11,2.178578,1.055548,,0.294314,0.049064,0.700655,2.179263,-0.007466,1.175801,2.189203,1.033665,0.778453,0.872135,1.001314,0.037993,0.337099,2.515475,,,,,,,,
2087154410949009991!,system_11,3.005710,0.980087,,0.182339,0.064576,0.529845,2.094539,0.000904,1.173352,1.847709,0.801332,1.017728,0.880482,0.966343,0.122604,0.205554,2.488857,,,,,,,,
2087154410949009991!,system_11,4.048078,1.096736,,0.098502,0.068065,0.308467,1.880246,-0.000284,1.193702,2.145154,0.828472,1.078214,1.218001,0.671610,0.168348,0.153988,2.694409,,,,,,,,
2087154410949009991!,system_11,5.361692,1.189111,,0.150991,0.092560,0.165471,2.147171,-0.003312,0.754008,1.748761,0.515376,0.830519,1.300961,0.769509,0.162866,0.069203,2.472186,,,,,,,,
2087154410949009991!,system_11,7.017135,1.112431,,-0.005245,0.092535,0.132670,2.228719,0.005506,0.660609,2.089709,0.403111,1.080304,1.370922,0.387273,0.109486,0.194951,2.515038,,,,,,,,
2087154410949009991!,system_11,9.103359,1.062783,,0.069647,0.074119,0.272280,2.139869,-0.006381,0.426001,2.092923,0.333019,0.837318,1.635967,0.394045,0.182829,-0.004880,2.367406,,,,,,,,
2087154410949009991!,system_11,11.732462,1.454326,,-0.004658,0.065511,-0.021180,2.252410,-0.007613,0.319891,1.657834,0.283436,0.889774,1.930452,0.748310,0.196890,0.021969,2.555349,,,,,,,,
2087154410949009991!,system_11,15.045711,1.496251,,-0.029639,0.069127,0.114160,2.148170,-0.003691,0.120762,1.988734,0.046762,0.739347,2.153636,0.391398,0.198051,0.046497,2.437776,,,,,,,,
2087154410949009991!,system_11,19.221135,1.597485,,0.046125,0.087503,-0.078920,1.954104,0.001955,0.197966,1.761264,0.078126,0.299289,1.847742,0.062839,0.147777,0.119847,2.317181,,,,,,,,
2087154410949009991!,system_11,24.483092,1.774844,,-0.085054,0.050139,0.000613,2.026646,-0.004444,-0.026053,1.822652,0.068414,0.620322,1.831271,0.353135,0.166396,0.051782,2.207214,,,,,,,,
2087154410949009991!,system_11,31.114318,1.669790,,-0.040358,0.041802,-0.182466,1.835554,0.011886,-0.151988,2.080010,0.095504,0.452336,1.653450,0.306270,0.149403,0.126313,2.264986,,,,,,,,
2087154410949009991!,system_11,39.471125,1.794176,,0.071276,0.038784,0.163103,2.020156,-0.006371,-0.069886,1.705758,-0.043074,0.087230,2.134935,0.348153,0.081965,0.091235,2.343553,,,,,,,,
2087154410949009991!,system_11,50.002546,1.535126,,0.004853,-0.011786,0.068122,2.037616,-0.007781,0.174622,2.027881,0.151022,0.236147,2.272985,0.132747,0.036023,-0.103534,2.655905,,,,,,,,
2087154410949009991!,system_11,63.274460,1.146945,,0.011990,0.014401,0.153411,2.080061,-0.001033,0.175733,1.748084,0.046798,0.053148,1.864330,0.165560,0.033626,0.088105,2.278766,,,,,,,,
2087154410949009991!,system_11,80.000000,0.866554,,0.042428,-0.006438,0.017919,2.026329,0.003565,-0.065187,1.669318,0.073406,0.215278,1.932970,0.117599,0.032450,0.063801,2.046139,,,,,,,,
