ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1978133688662483360!,system_09,0.000000,0.319240,,0.234597,0.880490,4.240907,0.028517,0.488057,2.558895,0.220883,1.164142,1.139277,7.534360,0.671626,0.210512,1.553157,0.007148,1.172396,-0.115111,-0.007702,0.681237,1.477675,-1.100083,1.090573,0.049475
1978133688662483360!,system_09,0.260221,0.814918,,0.240804,1.086311,4.654284,0.070831,0.585159,2.614136,0.126617,0.675278,1.181816,7.664630,0.547950,0.204061,1.833687,0.046440,1.172396,-0.115111,-0.007702,0.681237,1.477675,-1.100083,1.090573,0.049475
1978133688662483360!,system_09,0.588156,0.771076,,0.236895,1.245655,4.898814,0.204339,0.794528,2.112189,0.003525,1.166514,1.322538,7.548352,0.427527,0.275530,2.288148,0.186817,1.172396,-0.115111,-0.007702,0.681237,1.477675,-1.100083,1.090573,0.049475
1978133688662483360!,system_09,1.001427,0.971034,,0.213589,1.504999,5.588460,0.346443,0.834725,1.396180,-0.007858,0.404505,1.061569,8.046235,0.360679,0.318352,3.126938,0.257518,,,,,,,,
1978133688662483360!,system_09,1.522239,1.189414,,0.240580,1.455599,5.362518,0.384117,0.907688,1.041185,0.014679,0.227371,1.116879,7.785839,0.488779,0.251291,2.879377,0.157597,,,,,,,,
1978133688662483360!,system_09,2.178578,1.521267,,0.210130,1.414745,5.384172,0.314390,0.877461,0.628415,0.083067,0.689413,1.028775,8.616114,0.272889,0.491375,3.131043,0.231572,,,,,,,,
1978133688662483360!,system_09,3.005710,1.644900,,0.147806,1.584096,5.455072,0.388423,0.784926,0.253691,0.076828,-0.168604,1.072475,8.460328,0.297239,0.427654,3.210974,0.087561,,,,,,,,
1978133688662483360!,system_09,4.048078,1.715531,,0.193202,1.348704,5.196738,0.361506,0.875912,0.091701,0.059866,-0.106153,1.066888,8.153305,0.099442,0.443372,2.945530,0.084623,,,,,,,,
1978133688662483360!,system_09,5.361692,1.647279,,0.217321,1.406038,5.207275,0.241622,0.788863,-0.142188,0.063406,0.286481,0.914649,8.380963,0.087895,0.531557,3.143249,0.077859,,,,,,,,
1978133688662483360!,system_09,7.017135,1.839146,,0.167554,1.411693,5.213865,0.308232,0.824154,-0.054272,0.070402,-0.043139,1.018641,8.230482,0.076645,0.518428,3.303756,0.040969,,,,,,,,
1978133688662483360!,system_09,9.103359,1.615251,,0.115720,1.249182,5.084348,0.284153,0.759376,-0.111199,0.040652,0.465834,0.879377,8.281651,0.096248,0.465930,3.126070,0.050719,,,,,,,,
1978133688662483360!,system_09,11.732462,1.338074,,0.114655,1.346299,5.020161,0.266207,0.820110,0.297058,0.046117,0.021133,0.682784,8.258692,0.071935,0.452410,3.132966,0.071512,,,,,,,,
1978133688662483360!,system_09,15.045711,1.103509,,0.052552,1.356481,4.880635,0.202216,0.757032,-0.262339,0.098984,0.288784,0.725812,8.917693,-0.135412,0.420372,3.116691,0.027667,,,,,,,,
1978133688662483360!,system_09,19.221135,0.935056,,0.044969,1.320857,5.242763,0.205274,0.731419,0.227056,0.121788,0.684875,0.648459,8.484110,0.006136,0.323737,3.165591,0.043512,,,,,,,,
1978133688662483360!,system_09,24.483092,0.787998,,0.101325,1.395586,5.083416,0.215279,0.667313,0.151271,0.053031,0.775430,0.434159,8.864383,-0.038437,0.378832,3.034778,0.013253,,,,,,,,
1978133688662483360!,system_09,31.114318,0.586835,,0.061503,1.293365,5.084947,0.111529,0.699130,-0.167272,0.044738,0.603671,0.549970,8.305640,0.018653,0.373082,3.087923,0.054059,,,,,,,,
1978133688662483360!,system_09,39.471125,0.098692,,0.080785,1.385871,5.030140,0.080238,0.639996,0.034894,0.067355,0.764578,0.275390,8.129089,0.054982,0.249183,3.081080,0.073113,,,,,,,,
1978133688662483360!,system_09,50.002546,0.003849,,0.118429,1.404279,5.206056,0.071263,0.558245,-0.140286,0.041650,1.779710,0.328480,7.129174,0.020973,0.172000,3.243711,0.011535,,,,,,,,
1978133688662483360!,system_09,63.274460,0.296856,,0.122377,1.304586,5.178070,0.118220,0.620492,0.052104,0.082542,2.508533,-0.019315,6.308466,0.048145,0.131990,3.208807,0.040507,,,,,,,,
1978133688662483360!,system_09,80.000000,0.146930,,0.131523,1.312626,5.139789,0.107809,0.523013,-0.175110,0.061622,3.194074,-0.010909,5.832067,-0.011028,0.005430,3.296368,0.020313,,,,,,,,
