ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
558019709472998942!,system_04,0.000000,1.495015,,1.088268,0.354294,0.014483,5.486710,7.896969,1.366993,0.117069,0.453260,0.167823,0.281457,1.810536,0.088918,4.108837,0.077650,-0.560947,-0.843972,1.780631,0.380335,-2.834112,-3.976335,-0.569327,-0.911495
558019709472998942!,system_04,0.260221,1.485725,,1.631906,0.394184,-0.005953,4.187821,7.554193,1.123505,-0.012575,0.375240,0.301805,0.318821,1.601131,0.060159,3.722049,0.597818,-0.560947,-0.843972,1.780631,0.380335,-2.834112,-3.976335,-0.569327,-0.911495
558019709472998942!,system_04,0.588156,1.303360,,3.142175,0.419689,-0.006476,4.496771,5.532266,1.478612,0.025522,0.444659,0.249473,0.304762,1.274652,0.093643,3.229423,0.917262,-0.560947,-0.843972,1.780631,0.380335,-2.834112,-3.976335,-0.569327,-0.911495
558019709472998942!,system_04,1.001427,1.387297,,4.076635,0.454246,-0.008486,4.357174,5.694325,0.976781,-0.006051,0.400142,0.566726,0.324242,0.684471,0.073213,2.986884,1.620813,,,,,,,,
558019709472998942!,system_04,1.522239,1.164132,,4.173440,0.441818,-0.002501,3.077235,3.429816,1.437544,0.029833,0.391281,0.550138,0.284900,0.623570,0.123900,2.843482,1.570487,,,,,,,,
558019709472998942!,system_04,2.178578,0.848385,,4.634309,0.446749,-0.005773,2.974771,2.631671,1.230614,0.018455,0.391432,0.931777,0.298970,0.675430,0.231378,2.948741,1.563103,,,,,,,,
558019709472998942!,system_04,3.005710,0.716189,,4.714893,0.428459,0.006391,2.228175,2.939799,1.217576,0.052950,0.378587,1.165307,0.317564,0.716664,0.119136,2.846610,1.401901,,,,,,,,
558019709472998942!,system_04,4.048078,0.269391,,5.563876,0.384276,0.005321,2.985845,1.885224,1.124538,0.046655,0.411688,1.233409,0.262858,0.801587,0.150686,2.726534,1.489635,,,,,,,,
558019709472998942!,system_04,5.361692,0.339185,,4.257568,0.416049,0.007010,1.441880,1.084983,0.986596,0.041882,0.394230,1.245960,0.286391,0.815541,0.310322,2.829061,1.602766,,,,,,,,
558019709472998942!,system_04,7.017135,0.559771,,4.543184,0.421162,0.002489,1.216527,1.456035,1.113719,0.049359,0.411456,1.878441,0.201553,0.857799,0.477700,3.060887,1.443646,,,,,,,,
558019709472998942!,system_04,9.103359,0.054732,,5.186051,0.476382,-0.001339,1.624103,1.013772,0.939178,0.052133,0.423911,1.561623,0.242333,0.571900,0.513359,2.907676,1.647007,,,,,,,,
558019709472998942!,system_04,11.732462,0.193956,,5.182985,0.462944,0.017876,0.759528,1.757533,0.764302,0.102832,0.368669,1.525742,0.186749,0.662962,0.533940,2.731548,1.789342,,,,,,,,
558019709472998942!,system_04,15.045711,0.023356,,5.022814,0.440886,-0.007586,0.644815,0.784693,0.638806,0.039117,0.454123,1.399576,0.191433,0.747251,0.613956,2.948470,1.801074,,,,,,,,
558019709472998942!,system_04,19.221135,-0.012413,,4.278023,0.468941,0.009731,-0.387151,1.112962,0.590102,0.061900,0.495703,1.814799,0.200345,0.700664,0.706685,2.832961,1.660408,,,,,,,,
558019709472998942!,system_04,24.483092,0.234024,,3.979288,0.462117,-0.004462,0.565064,1.380260,0.466071,0.077417,0.515442,1.397680,0.213029,0.783035,0.859083,3.007223,1.689268,,,,,,,,
558019709472998942!,system_04,31.114318,0.125076,,4.120144,0.509687,-0.011607,0.801214,0.915190,0.160296,0.076100,0.509670,1.644432,0.142025,0.807753,0.808853,2.914345,1.964338,,,,,,,,
558019709472998942!,system_04,39.471125,0.197413,,3.089713,0.500380,-0.001987,0.499548,0.672714,0.258653,0.018598,0.523257,1.852216,0.151779,0.723164,0.877935,2.769285,1.813268,,,,,,,,
558019709472998942!,system_04,50.002546,0.484410,,2.459023,0.465604,0.011287,-0.877441,0.641259,0.134912,0.045121,0.516542,1.448541,0.126985,0.741405,0.726666,2.776210,1.600972,,,,,,,,
558019709472998942!,system_04,63.274460,0.274404,,0.937982,0.489686,0.011154,0.764789,0.772318,-0.211174,0.066872,0.489361,1.575274,0.131446,0.747044,0.789637,2.794207,1.740102,,,,,,,,
558019709472998942!,system_04,80.000000,0.814331,,0.268589,0.387421,0.003930,-0.169144,1.080389,0.515306,0.070019,0.459760,1.277685,0.221445,0.886460,0.609448,2.822668,1.546994,,,,,,,,
