ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1819151823969564277!,system_02,0.000000,0.046983,,0.233033,0.930403,0.002419,0.296886,0.282629,0.838767,0.146868,0.155358,0.066376,0.293353,0.463371,0.183378,0.789626,0.231284,-0.769487,0.940375,0.826913,-0.763804,1.309816,1.123925,0.457227,-3.058580
1819151823969564277!,system_02,0.260221,0.125908,,0.261364,0.519028,0.005077,0.741920,0.135990,0.958309,0.438267,0.105799,0.063624,0.295436,0.475934,0.161686,0.703390,0.224362,-0.769487,0.940375,0.826913,-0.763804,1.309816,1.123925,0.457227,-3.058580
1819151823969564277!,system_02,0.588156,0.174999,,0.224110,0.050996,0.000906,0.895648,0.002083,0.835036,1.083272,0.121642,0.091399,0.304537,0.556216,0.207191,0.422847,0.728482,-0.769487,0.940375,0.826913,-0.763804,1.309816,1.123925,0.457227,-3.058580
1819151823969564277!,system_02,1.001427,0.022158,,0.229579,-0.131074,0.006717,1.366008,-0.041942,0.758930,1.331101,0.152023,0.076159,0.265200,0.605736,0.192747,0.244123,1.151464,,,,,,,,
1819151823969564277!,system_02,1.522239,0.131776,,0.192234,0.023905,-0.006088,1.484822,0.020995,0.769130,1.408175,0.200183,0.066162,0.291500,0.647306,0.185105,0.404665,1.183466,,,,,,,,
1819151823969564277!,system_02,2.178578,0.184944,,0.237623,0.021555,0.008368,1.445720,0.025988,0.748106,1.390099,0.098211,0.098139,0.272704,0.668057,0.144179,0.329973,1.254130,,,,,,,,
1819151823969564277!,system_02,3.005710,0.158652,,0.215765,-0.001349,-0.021595,1.478565,0.026073,0.773860,1.237734,0.250054,0.075228,0.259886,0.661344,0.147253,0.238650,1.258684,,,,,,,,
1819151823969564277!,system_02,4.048078,0.172165,,0.222276,0.024649,0.002832,1.408959,-0.025128,0.784141,1.411669,0.204473,0.061024,0.283307,0.608105,0.126342,0.209020,1.081280,,,,,,,,
1819151823969564277!,system_02,5.361692,0.352642,,0.224036,0.069181,0.002032,1.377438,0.015064,0.410831,1.143406,0.258029,0.052071,0.203110,0.621960,0.130103,0.368893,1.229129,,,,,,,,
1819151823969564277!,system_02,7.017135,0.384549,,0.185418,0.173584,-0.006910,1.710839,0.000090,0.478912,1.394301,0.238311,0.071066,0.227877,0.580597,0.100995,0.232716,1.207342,,,,,,,,
1819151823969564277!,system_02,9.103359,0.407707,,0.130258,0.057709,0.000169,1.470844,-0.023454,0.525649,1.291780,0.316422,0.063001,0.212036,0.608532,0.100553,0.239622,1.155324,,,,,,,,
1819151823969564277!,system_02,11.732462,0.373083,,0.154708,0.131558,-0.000928,1.441291,0.034304,0.506054,1.320534,0.374220,0.074866,0.180737,0.623082,0.099753,0.271980,1.310402,,,,,,,,
1819151823969564277!,system_02,15.045711,0.526415,,0.189763,0.194508,0.000590,1.508916,-0.001019,0.314246,1.062184,0.365463,0.121275,0.186741,0.635205,0.078220,0.217094,1.255826,,,,,,,,
1819151823969564277!,system_02,19.221135,0.480989,,0.139031,-0.016891,0.009820,1.290898,-0.025178,0.298170,1.141392,0.425204,0.111075,0.205857,0.620346,0.066841,0.307787,1.198640,,,,,,,,
1819151823969564277!,system_02,24.483092,0.686073,,0.126808,0.035258,-0.000563,1.387199,0.049253,0.121811,1.280587,0.390822,0.127718,0.222688,0.652727,0.041829,0.135784,1.240374,,,,,,,,
1819151823969564277!,system_02,31.114318,0.500951,,-0.008940,0.143012,-0.009721,1.557144,0.014025,0.205753,1.216782,0.439244,0.101084,0.212524,0.678069,0.067812,0.205399,1.369556,,,,,,,,
1819151823969564277!,system_02,39.471125,0.448943,,0.033383,-0.001539,0.010482,1.476633,0.000711,0.047615,1.291546,0.441223,0.054116,0.217682,0.680048,-0.010426,0.254810,1.168866,,,,,,,,
1819151823969564277!,system_02,50.002546,0.442095,,-0.027902,0.061574,0.023700,1.404017,0.028476,-0.118567,1.343400,0.425850,0.072368,0.244153,0.628496,-0.006283,0.280688,1.187576,,,,,,,,
1819151823969564277!,system_02,63.274460,0.517220,,0.035828,-0.041552,-0.008073,1.549946,-0.021735,0.066082,1.210092,0.470529,0.016780,0.168407,0.612566,0.013674,0.166832,1.206585,,,,,,,,
1819151823969564277!,system_02,80.000000,0.358053,,0.010602,-0.035073,0.011851,1.328455,-0.022679,0.066843,1.254982,0.420489,0.024415,0.178176,0.622092,-0.009573,0.217835,1.173493,,,,,,,,
