ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1724835995277427209!,system_02,0.000000,0.352441,,0.870953,0.244000,0.368849,0.509831,0.425374,0.486206,0.468137,0.126876,0.199655,0.042862,0.245828,0.003325,0.976638,0.133772,-0.323816,-1.273637,-4.175855,1.426604,2.201593,-0.822495,4.176989,1.336780
1724835995277427209!,system_02,0.260221,0.346396,,0.873189,0.808422,0.565756,-0.002821,0.814348,0.436787,0.070785,0.124418,0.186443,0.051138,-0.005351,-0.018718,0.985956,-0.012561,-0.323816,-1.273637,-4.175855,1.426604,2.201593,-0.822495,4.176989,1.336780
1724835995277427209!,system_02,0.588156,0.340116,,0.857865,1.182215,0.735588,-0.004381,1.351335,0.474976,-0.001782,0.115583,0.205917,0.028593,0.000323,-0.001231,1.122098,0.033454,-0.323816,-1.273637,-4.175855,1.426604,2.201593,-0.822495,4.176989,1.336780
1724835995277427209!,system_02,1.001427,0.320163,,0.874387,1.882438,1.111184,-0.016235,1.829854,0.582039,-0.028036,0.118304,0.212733,0.053446,0.011143,0.002244,1.222435,-0.014264,,,,,,,,
1724835995277427209!,system_02,1.522239,0.385476,,0.834192,2.139389,1.108160,-0.011592,1.632235,0.457538,0.016324,0.125005,0.228599,0.057539,-0.008208,-0.033265,1.186757,-0.008560,,,,,,,,
1724835995277427209!,system_02,2.178578,0.301480,,0.910954,1.941409,1.114802,-0.002865,1.571669,0.477577,0.018950,0.099849,0.298832,0.047009,0.004494,0.018039,1.207830,0.027798,,,,,,,,
1724835995277427209!,system_02,3.005710,0.317811,,0.710933,2.121131,1.196313,0.008685,1.622981,0.532134,0.005163,0.138998,0.294836,0.038475,0.007673,0.010466,1.218853,0.028618,,,,,,,,
1724835995277427209!,system_02,4.048078,0.347262,,0.647045,1.875392,0.991333,-0.006715,1.546483,0.355258,-0.000688,0.148212,0.290326,0.034344,-0.008464,0.012890,1.221749,0.029108,,,,,,,,
1724835995277427209!,system_02,5.361692,0.296847,,0.797928,1.623875,1.041302,0.001597,1.716550,0.415666,0.030275,0.109530,0.246037,0.058324,-0.001046,0.043895,1.196679,0.035449,,,,,,,,
1724835995277427209!,system_02,7.017135,0.323712,,0.680588,2.068075,1.074175,0.006987,1.472281,0.424468,0.007007,0.116279,0.298484,0.046949,-0.005303,0.057200,1.202183,0.027687,,,,,,,,
1724835995277427209!,system_02,9.103359,0.369353,,0.632096,2.083846,1.017955,0.010928,1.588592,0.269729,-0.005159,0.116189,0.225010,0.033754,0.007951,0.038969,1.234612,0.042452,,,,,,,,
1724835995277427209!,system_02,11.732462,0.365582,,0.627617,2.448036,1.162856,-0.007937,1.732280,0.363315,0.019533,0.109989,0.331557,0.033931,0.006506,0.039108,1.197561,0.049888,,,,,,,,
1724835995277427209!,system_02,15.045711,0.303444,,0.619854,2.191199,1.105457,0.003263,1.760979,0.242835,-0.016320,0.117882,0.357581,0.044656,0.012765,0.082665,1.209649,0.095026,,,,,,,,
1724835995277427209!,system_02,19.221135,0.352176,,0.667521,2.115237,1.171241,0.006017,1.793611,0.117513,0.023856,0.097452,0.306502,0.039296,0.002444,0.096884,1.245677,0.062799,,,,,,,,
1724835995277427209!,system_02,24.483092,0.360232,,0.267618,1.948987,1.072846,-0.010950,1.570402,0.223813,0.020787,0.135415,0.277747,0.042782,0.018512,0.104230,1.245516,0.080248,,,,,,,,
1724835995277427209!,system_02,31.114318,0.349728,,0.284184,1.943405,1.065768,-0.014129,1.474487,0.057514,0.018904,0.124373,0.257589,0.049353,-0.019420,0.165088,1.243958,0.060322,,,,,,,,
1724835995277427209!,system_02,39.471125,0.439704,,0.340548,2.008216,1.164488,0.007691,1.752054,-0.020443,0.016813,0.101121,0.253872,0.030087,0.014244,0.141518,1.208201,0.086040,,,,,,,,
1724835995277427209!,system_02,50.002546,0.439136,,0.248612,2.355892,1.084886,-0.011419,1.618912,0.046754,0.021041,0.128809,0.270847,0.040591,-0.004074,0.157488,1.221334,0.039576,,,,,,,,
1724835995277427209!,system_02,63.274460,0.597099,,0.181728,1.998197,1.133588,0.007155,1.689167,-0.025747,0.020466,0.074674,0.186516,0.037433,0.008374,0.099690,1.207422,0.031144,,,,,,,,
1724835995277427209!,system_02,80.000000,0.728053,,0.027512,1.938826,1.065140,0.003262,1.682194,0.026582,0.056301,0.077435,0.110292,0.049524,-0.011022,0.052561,1.247238,0.031112,,,,,,,,
