ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1917574204040868816!,system_01,0.000000,0.397104,,0.036194,0.689084,0.025380,0.225184,0.000003,0.134609,0.315293,0.486708,0.070454,0.000248,0.255299,0.772495,0.006602,0.169232,0.729189,0.415114,1.486212,-0.476435,3.863002,3.789539,1.525421,0.551322
1917574204040868816!,system_01,0.260221,0.383714,,0.063350,0.693642,0.160371,0.828271,0.092605,0.084160,1.014738,0.445617,0.072699,0.039191,0.530022,0.813325,0.446266,0.596418,0.729189,0.415114,1.486212,-0.476435,3.863002,3.789539,1.525421,0.551322
1917574204040868816!,system_01,0.588156,0.390013,,0.107200,0.466965,0.668610,1.816703,0.301180,0.106017,1.195241,0.417537,0.059858,-0.080973,0.479769,0.829833,1.072467,1.257208,0.729189,0.415114,1.486212,-0.476435,3.863002,3.789539,1.525421,0.551322
1917574204040868816!,system_01,1.001427,0.465458,,0.093162,0.362534,1.112924,2.698055,0.427587,0.141137,1.613313,0.705180,0.029760,0.029027,0.928056,0.839669,1.794748,1.922568,,,,,,,,
1917574204040868816!,system_01,1.522239,0.425389,,0.124366,0.281032,0.979253,2.356480,0.397190,0.202145,1.427791,0.512289,0.061366,0.110809,0.675901,0.679871,1.283616,1.941698,,,,,,,,
1917574204040868816!,system_01,2.178578,0.390719,,0.172837,0.398733,0.896631,2.725367,0.405354,0.223609,1.355105,0.647859,0.059205,0.186825,0.568892,0.617910,1.422211,1.958424,,,,,,,,
1917574204040868816!,system_01,3.005710,0.497834,,0.144832,0.285423,1.010430,2.579552,0.433921,0.296564,1.242544,0.968269,0.056536,0.101457,0.499455,0.597588,1.051498,1.667803,,,,,,,,
1917574204040868816!,system_01,4.048078,0.500182,,0.282331,0.289067,0.839337,2.284886,0.300402,0.224477,0.948439,0.983713,0.086493,0.182911,0.639648,0.630532,1.216427,1.990697,,,,,,,,
1917574204040868816!,system_01,5.361692,0.548156,,0.209313,0.246323,0.780733,2.570118,0.228864,0.289125,0.875702,1.053823,0.081725,0.058299,0.515430,0.720162,0.928310,2.060603,,,,,,,,
1917574204040868816!,system_01,7.017135,0.524219,,0.265410,0.074411,0.769376,2.260275,0.312140,0.328375,0.909260,1.066478,0.045144,0.178812,0.484621,0.774147,0.791034,1.821561,,,,,,,,
1917574204040868816!,system_01,9.103359,0.585393,,0.319709,0.168082,0.568887,2.240436,0.174018,0.293607,0.502692,1.082418,0.094040,0.340508,0.423738,0.600327,0.796426,1.837695,,,,,,,,
1917574204040868816!,system_01,11.732462,0.428452,,0.257923,0.189677,0.636036,2.269751,0.108663,0.246419,0.682247,1.179330,0.089115,0.426238,0.385996,0.643938,0.575379,1.869111,,,,,,,,
1917574204040868816!,system_01,15.045711,0.517231,,0.308136,0.200227,0.577204,2.321904,0.069276,0.290432,0.521895,1.076417,0.096608,0.365133,0.365512,0.569324,0.776215,1.616803,,,,,,,,
1917574204040868816!,system_01,19.221135,0.422139,,0.350697,0.345810,0.713822,2.208343,0.060966,0.192092,0.611837,0.848098,0.114366,0.613104,0.161152,0.484048,0.707007,1.830671,,,,,,,,
1917574204040868816!,system_01,24.483092,0.390616,,0.268092,0.055224,0.437843,2.102804,0.034390,0.119127,0.263498,0.752747,0.113252,0.745815,0.038429,0.209394,0.834244,1.802264,,,,,,,,
1917574204040868816!,system_01,31.114318,0.378015,,0.319371,0.142566,0.439480,2.040255,-0.060512,0.138972,0.700934,0.815914,0.136277,0.699296,-0.051828,0.433841,0.542931,1.842650,,,,,,,,
1917574204040868816!,system_01,39.471125,0.259472,,0.233776,0.081998,0.490994,2.242774,0.023856,0.007473,0.590319,1.127164,0.076225,0.725195,0.050924,0.259938,0.720539,1.517207,,,,,,,,
1917574204040868816!,system_01,50.002546,0.231899,,0.145632,0.134842,0.369037,2.113553,-0.047772,0.008340,0.452776,1.173008,0.061596,0.534574,0.110672,0.251243,0.751233,1.809782,,,,,,,,
1917574204040868816!,system_01,63.274460,0.102742,,0.202244,0.110023,0.354716,2.475884,0.023917,-0.030051,0.469318,1.489081,0.072622,0.450360,0.017786,0.105962,0.366222,1.464224,,,,,,,,
1917574204040868816!,system_01,80.000000,0.031501,,0.258172,0.056007,0.303541,1.805090,-0.033034,-0.015946,0.463320,1.486818,0.013913,0.325831,-0.013052,0.017597,0.298874,1.719089,,,,,,,,
