ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
2201409213844506400!,system_04,0.000000,0.041715,,0.721974,0.994701,0.726185,0.050376,0.384726,0.172768,0.047776,0.022738,0.506713,0.341914,0.025480,0.231649,0.110966,0.008858,1.919039,0.995882,0.831495,0.831862,-1.666892,-0.161829,0.972645,1.154941
2201409213844506400!,system_04,0.260221,0.068089,,0.748636,1.205619,1.114759,0.162348,0.639850,0.121736,0.306924,0.033861,0.524279,0.361555,0.299653,0.163898,0.597076,0.250768,1.919039,0.995882,0.831495,0.831862,-1.666892,-0.161829,0.972645,1.154941
2201409213844506400!,system_04,0.588156,-0.065174,,0.923608,1.677388,2.275717,0.231278,0.739312,0.097129,0.552507,-0.116681,0.393982,0.338539,0.736309,0.230810,0.851971,0.578728,1.919039,0.995882,0.831495,0.831862,-1.666892,-0.161829,0.972645,1.154941
2201409213844506400!,system_04,1.001427,-0.055992,,0.789196,2.068995,2.962243,0.397497,1.084375,0.151839,1.070036,0.064431,0.481190,0.315069,1.159552,0.344770,1.740571,0.993809,,,,,,,,
2201409213844506400!,system_04,1.522239,0.119124,,0.722013,1.755047,2.637300,0.405681,1.081157,0.196606,0.866787,0.175994,0.523730,0.356460,1.027980,0.357496,1.613998,1.072043,,,,,,,,
2201409213844506400!,system_04,2.178578,0.265590,,0.819378,1.849555,2.394975,0.378365,1.118455,0.425850,0.744307,0.067775,0.503916,0.305694,0.929788,0.550010,1.489945,0.804579,,,,,,,,
2201409213844506400!,system_04,3.005710,0.240224,,0.847982,1.616026,2.424336,0.404945,0.973700,0.574372,0.859346,0.264809,0.456905,0.245095,0.638377,0.512070,1.683497,0.661960,,,,,,,,
2201409213844506400!,system_04,4.048078,0.088384,,0.898744,1.639959,2.642434,0.315317,1.042176,0.461627,0.822792,0.253155,0.418233,0.322137,0.916010,0.585831,1.419959,0.626636,,,,,,,,
2201409213844506400!,system_04,5.361692,0.273119,,0.908017,1.667329,2.135842,0.264481,0.890428,0.666055,0.974773,0.436762,0.483006,0.355111,0.753359,0.636187,1.045402,0.547288,,,,,,,,
2201409213844506400!,system_04,7.017135,0.661271,,0.735229,1.484116,2.160059,0.226004,0.967010,0.684815,0.779570,0.322021,0.452262,0.263090,0.722952,0.657598,1.159074,0.357184,,,,,,,,
2201409213844506400!,system_04,9.103359,0.779584,,0.762346,1.431869,2.149094,0.156755,0.877257,0.707276,0.611424,0.519501,0.493206,0.246316,0.489737,0.794916,1.154848,0.445416,,,,,,,,
2201409213844506400!,system_04,11.732462,0.738233,,0.635744,1.559212,1.835899,0.176248,0.949347,0.771364,0.493627,0.651308,0.584810,0.201620,0.171652,0.590023,1.114809,0.322446,,,,,,,,
2201409213844506400!,system_04,15.045711,0.770503,,0.675140,1.439387,1.956317,0.090982,0.884136,0.780727,0.514441,0.698723,0.534242,0.330134,0.447421,0.653588,0.894987,0.303274,,,,,,,,
2201409213844506400!,system_04,19.221135,0.920760,,0.460202,1.231919,1.633034,0.092040,0.789399,0.710326,0.363999,0.551838,0.580051,0.330258,0.178256,0.505992,0.910904,0.262025,,,,,,,,
2201409213844506400!,system_04,24.483092,1.124905,,0.341989,1.291766,1.631423,0.094205,0.681660,0.588197,0.562818,0.603315,0.766777,0.363157,-0.114220,0.323834,0.826603,0.179025,,,,,,,,
2201409213844506400!,system_04,31.114318,1.056860,,0.287338,1.213126,1.646993,0.043367,0.674412,0.570491,0.433610,0.544990,0.487295,0.444844,0.027700,0.411842,0.998122,0.322253,,,,,,,,
2201409213844506400!,system_04,39.471125,1.004274,,0.004112,1.155681,1.700597,-0.001030,0.760861,0.342110,0.340998,0.460487,0.516085,0.481051,0.077735,0.310648,0.941934,0.356297,,,,,,,,
2201409213844506400!,system_04,50.002546,1.343408,,-0.073952,1.211540,1.515490,0.120177,0.747905,0.129388,0.389687,0.394088,0.344012,0.480486,0.300709,0.216607,1.163490,0.279524,,,,,,,,
2201409213844506400!,system_04,63.274460,1.240745,,0.154563,1.199249,1.610678,0.028166,0.673266,0.046521,0.489898,0.416361,0.118772,0.539145,-0.004477,0.240447,1.169464,0.250490,,,,,,,,
2201409213844506400!,system_04,80.000000,1.059181,,-0.121085,1.087534,1.816168,0.027626,0.708276,-0.075382,0.330189,0.433946,0.047627,0.544218,-0.011639,0.210281,1.069778,-0.019480,,,,,,,,
