ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
357733036705709691!,system_10,0.000000,0.394935,,1.214891,0.405250,0.021433,0.169594,0.434931,1.765106,2.836338,0.505590,0.616036,0.349200,0.538716,1.092147,0.212875,1.287157,2.599626,-0.030656,1.464374,-2.814986,-0.593178,-1.946806,-0.804530,0.652164
357733036705709691!,system_10,0.260221,0.648322,,1.251479,0.003350,0.807741,0.521015,-0.002005,1.538270,2.337595,0.646923,0.692334,0.421774,0.554163,1.172558,0.676162,1.643547,2.599626,-0.030656,1.464374,-2.814986,-0.593178,-1.946806,-0.804530,0.652164
357733036705709691!,system_10,0.588156,0.937716,,1.205227,-0.007778,1.244404,0.982266,0.002846,1.375020,1.794141,0.904280,0.702990,0.326907,0.594923,1.030098,0.997108,1.968969,2.599626,-0.030656,1.464374,-2.814986,-0.593178,-1.946806,-0.804530,0.652164
357733036705709691!,system_10,1.001427,0.915937,,1.067623,-0.009119,2.269514,1.412060,0.005888,0.933355,0.750017,1.368914,0.500175,0.377287,0.579473,0.610190,1.249258,2.532830,,,,,,,,
357733036705709691!,system_10,1.522239,0.798447,,1.140455,0.024787,2.316273,1.497954,0.017735,0.803088,0.598162,1.746745,0.665107,0.810192,0.467331,0.865877,1.065598,2.605702,,,,,,,,
357733036705709691!,system_10,2.178578,0.772268,,1.083937,0.029400,2.168669,1.610252,0.006226,0.782310,0.524756,1.436910,0.691458,1.350462,0.515257,1.034688,0.790976,2.515933,,,,,,,,
357733036705709691!,system_10,3.005710,0.615849,,1.094257,0.007837,2.233024,1.305275,-0.004585,0.481662,0.220574,0.842391,0.639000,1.648996,0.514971,1.072859,0.616035,2.636043,,,,,,,,
357733036705709691!,system_10,4.048078,0.312091,,1.074869,0.029335,2.244799,1.488254,0.001444,0.512219,0.413257,0.890012,0.668052,1.714225,0.456047,0.881325,0.683774,2.600380,,,,,,,,
357733036705709691!,system_10,5.361692,0.446714,,1.012805,0.015670,2.017479,1.639643,-0.002403,0.224850,0.462343,0.726833,0.556073,2.044128,0.354297,0.843751,0.668549,2.487672,,,,,,,,
357733036705709691!,system_10,7.017135,0.344834,,0.972228,0.021846,1.877889,1.562113,-0.010559,-0.045806,0.050980,0.481946,0.562926,2.446114,0.330381,0.577518,0.537829,2.624092,,,,,,,,
357733036705709691!,system_10,9.103359,0.399463,,0.859825,0.045538,1.939825,1.372002,0.010834,0.180246,0.581557,0.377653,0.590388,2.279776,0.273233,0.561655,0.466214,2.439923,,,,,,,,
357733036705709691!,system_10,11.732462,0.297671,,1.050078,0.016206,1.887521,1.583544,0.007151,-0.141031,0.115067,0.508958,0.657715,2.623096,0.055542,0.558835,0.474175,2.640600,,,,,,,,
357733036705709691!,system_10,15.045711,0.574527,,0.756061,0.025528,1.613022,1.524429,-0.023907,-0.081896,0.109384,0.191064,0.529173,2.966640,0.134806,0.597846,0.365743,2.659550,,,,,,,,
357733036705709691!,system_10,19.221135,0.321853,,0.706115,0.015154,1.765367,1.478968,-0.005111,-0.182250,0.429911,0.128687,0.552966,2.644963,0.175182,0.335993,0.518507,2.563209,,,,,,,,
357733036705709691!,system_10,24.483092,0.347267,,0.668464,0.002019,1.650997,1.493790,0.017725,0.145912,-0.213022,0.325113,0.455101,2.911195,-0.023286,0.290551,0.597970,2.461725,,,,,,,,
357733036705709691!,system_10,31.114318,0.346795,,0.514504,0.027887,2.084170,1.550708,-0.007417,-0.226288,-0.080325,0.145187,0.537239,2.977060,0.092313,0.344751,0.438612,2.729975,,,,,,,,
357733036705709691!,system_10,39.471125,0.290717,,0.667507,-0.004098,1.243857,1.416511,-0.010163,-0.383587,-0.074721,-0.182026,0.225938,2.652712,0.037247,0.092752,0.482661,2.459650,,,,,,,,
357733036705709691!,system_10,50.002546,0.093426,,0.545164,-0.013369,1.526236,1.430826,-0.003576,-0.305413,-0.677413,0.499111,0.214452,2.974064,0.016524,0.115692,0.436297,2.658337,,,,,,,,
357733036705709691!,system_10,63.274460,-0.037794,,0.569243,0.004197,1.808789,1.457453,0.011403,-0.082925,-0.292328,0.429136,0.138938,2.199199,-0.021159,0.020188,0.421426,2.489825,,,,,,,,
357733036705709691!,system_10,80.000000,0.010444,,0.367649,0.012369,1.557082,1.519296,0.001584,-0.183035,-0.228379,0.981048,0.079426,2.495339,0.134839,-0.050780,0.567891,2.568875,,,,,,,,
