ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
681556226469235485!,system_12,0.000000,0.835201,,0.591248,0.004114,0.403692,0.027584,0.162431,0.828377,0.481934,0.220143,0.997126,0.189057,0.059525,0.672231,0.529595,0.083325,-0.399308,1.053353,3.936195,1.804684,2.423120,0.961572,-0.259763,1.035426
681556226469235485!,system_12,0.260221,0.910211,,0.585564,0.275996,0.264399,0.623209,0.777237,0.769886,0.950373,0.257271,1.236710,0.229107,0.278496,0.554358,0.561232,0.891447,-0.399308,1.053353,3.936195,1.804684,2.423120,0.961572,-0.259763,1.035426
681556226469235485!,system_12,0.588156,0.623517,,0.626225,1.191556,0.077890,2.781664,0.950243,0.697113,1.098649,0.373543,0.947654,0.145972,0.784839,0.335605,0.498798,2.131973,-0.399308,1.053353,3.936195,1.804684,2.423120,0.961572,-0.259763,1.035426
681556226469235485!,system_12,1.001427,1.351940,,1.194421,1.438965,0.033790,3.777694,1.546155,0.730242,1.435922,0.324167,0.913779,0.337717,1.408739,1.120930,0.654931,3.513458,,,,,,,,
681556226469235485!,system_12,1.522239,1.166320,,1.503837,0.713777,-0.028692,2.883902,0.984429,0.550931,1.298013,0.457535,1.715414,0.339536,1.520120,1.562879,0.514734,2.739680,,,,,,,,
681556226469235485!,system_12,2.178578,0.977128,,1.161250,0.420615,-0.074734,2.746585,0.333405,0.472544,1.360569,0.575784,1.856572,0.384587,1.360099,1.252190,0.327864,2.495611,,,,,,,,
681556226469235485!,system_12,3.005710,0.657263,,0.772349,0.283118,0.048546,2.198137,0.106692,0.528145,1.249277,0.553354,2.159178,0.445344,1.482098,1.129067,0.236257,2.091400,,,,,,,,
681556226469235485!,system_12,4.048078,1.142527,,0.863133,0.449851,-0.004099,2.488604,0.059651,0.397625,1.134474,0.548043,2.624477,0.435781,1.184238,0.920114,0.061099,2.525009,,,,,,,,
681556226469235485!,system_12,5.361692,1.188962,,0.030803,0.017685,0.065800,2.444120,0.088144,0.225694,0.957301,0.361141,2.516465,0.558940,1.310140,0.434171,0.087850,2.079697,,,,,,,,
681556226469235485!,system_12,7.017135,1.023081,,0.263075,-0.029092,-0.015610,2.165616,-0.133887,0.032158,1.100394,0.176656,2.572404,0.797920,1.343103,0.495175,0.140526,2.265683,,,,,,,,
681556226469235485!,system_12,9.103359,1.466983,,-0.140577,0.216452,-0.057617,2.174311,0.200901,-0.091090,1.188005,0.238120,2.887148,1.049754,1.327110,0.314609,0.105639,1.797622,,,,,,,,
681556226469235485!,system_12,11.732462,1.275323,,-0.059145,-0.088862,-0.063018,2.218016,0.004425,-0.117607,0.914242,0.041202,2.250796,0.926572,1.344038,0.159378,-0.032975,2.412073,,,,,,,,
681556226469235485!,system_12,15.045711,2.268389,,-0.175187,0.061657,0.095549,2.403046,-0.215448,-0.003464,1.030007,0.069940,2.136066,1.278237,1.578632,0.338995,-0.013645,1.842344,,,,,,,,
681556226469235485!,system_12,19.221135,2.003867,,-0.017239,0.073840,0.041584,2.374310,-0.360383,0.004121,1.167040,0.025399,1.488438,1.138812,1.288287,0.163289,0.237328,2.093420,,,,,,,,
681556226469235485!,system_12,24.483092,2.803599,,0.143913,0.089617,-0.012861,2.386731,0.105191,0.027627,1.014778,-0.040727,1.164582,1.049128,1.344568,0.193498,0.063608,1.645066,,,,,,,,
681556226469235485!,system_12,31.114318,3.010807,,0.189905,0.017955,-0.011177,2.107295,-0.093661,0.082082,1.065457,0.037634,1.145849,0.988522,1.233070,0.298054,0.075339,2.062023,,,,,,,,
681556226469235485!,system_12,39.471125,3.306675,,0.051187,0.119277,-0.011833,2.355526,0.155233,0.123098,1.197892,0.013230,0.502555,1.142265,1.302029,0.029104,-0.001142,2.323794,,,,,,,,
681556226469235485!,system_12,50.002546,3.760833,,-0.168580,-0.155424,-0.035739,2.382078,-0.203246,-0.066959,1.223041,0.018847,0.327725,1.270417,1.222047,0.041068,0.078960,1.946399,,,,,,,,
681556226469235485!,system_12,63.274460,3.535891,,0.069621,0.046356,-0.047981,2.404020,-0.094704,-0.080498,0.959903,0.017865,0.264058,1.100174,1.438851,0.175825,0.109760,1.982833,,,,,,,,
681556226469235485!,system_12,80.000000,3.868258,,-0.183624,-0.117042,-0.044138,2.340111,0.162172,-0.142199,1.236791,-0.110607,0.270967,1.122559,1.371403,0.131565,-0.127232,2.181014,,,,,,,,
