ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1335149491933452000!,system_04,0.000000,0.475725,,1.422151,1.394399,0.719197,1.333866,0.936883,2.818934,0.927591,0.103695,0.254426,2.155012,0.038266,1.508045,1.625845,0.663297,-1.303141,-1.029913,-1.784856,-1.249800,-0.393221,0.925693,-0.653897,-0.508770
1335149491933452000!,system_04,0.260221,0.461684,,1.359236,1.046348,0.343438,0.879406,0.618507,3.057551,0.818686,0.122962,0.419307,2.261700,-0.005927,1.438074,1.331790,0.128527,-1.303141,-1.029913,-1.784856,-1.249800,-0.393221,0.925693,-0.653897,-0.508770
1335149491933452000!,system_04,0.588156,0.433630,,1.257221,0.458569,-0.022988,0.159189,0.294779,2.799836,0.450389,0.262173,0.100678,2.095374,-0.007698,0.888690,0.775892,-0.008135,-1.303141,-1.029913,-1.784856,-1.249800,-0.393221,0.925693,-0.653897,-0.508770
1335149491933452000!,system_04,1.001427,1.062117,,1.430256,-0.043737,0.053934,0.034770,-0.042183,2.482938,0.298906,0.160722,0.297508,2.004838,-0.010796,1.316654,0.245983,-0.035391,,,,,,,,
1335149491933452000!,system_04,1.522239,0.931136,,1.406969,0.136419,-0.059069,-0.058537,0.079080,2.538245,0.239240,0.110728,0.388937,2.159002,0.000812,1.485981,0.334610,-0.057767,,,,,,,,
1335149491933452000!,system_04,2.178578,0.768649,,1.336051,0.242614,-0.001332,-0.105387,-0.019940,2.710796,0.377925,0.149749,0.423174,1.856892,0.002776,1.337181,0.411082,0.019094,,,,,,,,
1335149491933452000!,system_04,3.005710,0.724367,,1.224856,-0.046859,0.029238,0.078443,0.142123,2.847406,0.337934,0.074319,0.458694,2.016640,-0.011912,1.507734,0.573294,-0.025481,,,,,,,,
1335149491933452000!,system_04,4.048078,1.222940,,1.030780,-0.030953,-0.009674,-0.006499,0.056582,2.105350,0.462982,0.215539,0.519946,2.092196,-0.001062,1.024789,0.484926,0.012036,,,,,,,,
1335149491933452000!,system_04,5.361692,1.119393,,1.098667,0.107849,-0.028170,-0.020920,-0.076814,1.826881,0.577847,0.127880,0.723810,1.563320,-0.009611,0.993644,0.864368,0.132582,,,,,,,,
1335149491933452000!,system_04,7.017135,1.319194,,0.840748,0.019385,0.025734,-0.014184,-0.071858,2.135429,0.662144,0.166277,0.748047,1.474417,-0.001794,0.707000,0.781886,0.168218,,,,,,,,
1335149491933452000!,system_04,9.103359,1.406544,,0.448980,0.372739,-0.053919,-0.124500,0.028505,1.351382,0.865349,0.254707,0.812059,1.655389,-0.006074,0.641490,0.842699,0.184279,,,,,,,,
1335149491933452000!,system_04,11.732462,1.785515,,0.538757,0.513263,0.018061,-0.045304,-0.083354,1.562318,0.774795,0.372290,0.817909,1.372161,0.015857,0.723689,0.973749,0.382125,,,,,,,,
1335149491933452000!,system_04,15.045711,1.470968,,0.382208,0.542976,-0.053708,-0.253761,0.052046,1.704014,0.994399,0.308354,0.874041,1.308918,0.009717,0.386681,1.047527,0.340086,,,,,,,,
1335149491933452000!,system_04,19.221135,2.038150,,0.030794,0.546397,-0.055316,-0.109356,-0.026114,1.503647,0.782109,0.328575,0.803141,0.940468,-0.008135,0.514326,1.037551,0.701296,,,,,,,,
1335149491933452000!,system_04,24.483092,1.869151,,0.033296,0.595458,-0.005847,0.194662,0.097557,1.170740,0.918883,0.338506,0.817092,1.046448,0.004502,0.511999,0.788995,0.460796,,,,,,,,
1335149491933452000!,system_04,31.114318,1.974103,,0.097779,0.585184,0.006925,0.076989,-0.028493,0.806112,0.938094,0.485327,0.521344,1.189679,0.002990,0.401363,1.029795,0.497177,,,,,,,,
1335149491933452000!,system_04,39.471125,2.229610,,-0.109220,0.577608,-0.044546,-0.109202,-0.004089,-0.076927,0.983480,0.481775,0.221204,0.869105,0.003579,-0.025750,0.946958,0.565406,,,,,,,,
1335149491933452000!,system_04,50.002546,1.945164,,0.017086,0.522005,0.063325,0.072046,-0.188666,0.579871,0.975356,0.461432,0.207499,1.123596,0.000127,0.287387,0.877439,0.516048,,,,,,,,
1335149491933452000!,system_04,63.274460,1.892545,,-0.120502,0.322254,-0.063343,0.081327,-0.001323,0.117511,0.914292,0.484219,0.014192,1.255942,0.002835,-0.010815,1.035993,0.311363,,,,,,,,
1335149491933452000!,system_04,80.000000,1.387859,,0.086107,0.152714,0.043753,0.025476,-0.043460,0.328778,0.959130,0.554444,0.297762,1.084267,-0.002961,0.157509,1.081683,0.301707,,,,,,,,
