ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1340483488589259327!,system_02,0.000000,0.954586,,0.458253,0.235213,0.194163,0.057613,0.123013,0.742699,0.517583,0.451413,0.120512,0.083957,0.619470,0.117467,0.007410,0.003240,-2.116972,-0.468700,-0.462669,-1.142462,-1.167823,0.080235,0.592551,-2.904388
1340483488589259327!,system_02,0.260221,0.969390,,0.394990,0.002297,0.000485,-0.027442,-0.012516,0.797481,0.436089,0.410686,0.157764,0.126925,0.294887,0.111932,-0.082660,-0.011004,-2.116972,-0.468700,-0.462669,-1.142462,-1.167823,0.080235,0.592551,-2.904388
1340483488589259327!,system_02,0.588156,0.916517,,0.518510,0.023092,0.008822,-0.001524,-0.004973,0.646445,0.248906,0.440719,0.172038,0.084072,0.028939,0.088628,0.028140,-0.033214,-2.116972,-0.468700,-0.462669,-1.142462,-1.167823,0.080235,0.592551,-2.904388
1340483488589259327!,system_02,1.001427,0.920435,,0.418436,-0.071111,-0.011681,-0.003363,-0.000175,0.693163,0.032097,0.396479,0.149864,0.063026,-0.030622,0.116911,-0.056416,-0.016364,,,,,,,,
1340483488589259327!,system_02,1.522239,0.908447,,0.370788,-0.037760,-0.009575,0.001388,0.008685,0.823081,0.049023,0.337950,0.181480,0.077753,0.015584,0.088614,-0.026514,-0.033159,,,,,,,,
1340483488589259327!,system_02,2.178578,0.929045,,0.341947,-0.034505,0.004376,0.010273,0.001737,0.727532,0.051960,0.327118,0.234241,0.118814,-0.024834,0.085592,0.019855,0.032762,,,,,,,,
1340483488589259327!,system_02,3.005710,0.881259,,0.396906,0.068647,0.006321,0.004162,0.018948,0.791568,0.108840,0.328648,0.217997,0.124627,0.064677,0.095915,0.043088,-0.053078,,,,,,,,
1340483488589259327!,system_02,4.048078,0.924457,,0.240436,0.006730,0.004350,0.000002,-0.002455,0.591704,0.079683,0.391352,0.251633,0.135576,-0.020627,0.055787,0.052712,0.039328,,,,,,,,
1340483488589259327!,system_02,5.361692,0.902638,,0.263639,0.031767,0.006108,0.011009,-0.011129,0.612693,0.092021,0.347006,0.245325,0.145075,-0.033474,0.060489,0.004506,0.045689,,,,,,,,
1340483488589259327!,system_02,7.017135,0.894798,,0.257592,0.114763,-0.002566,0.001155,0.029276,0.362760,0.135057,0.293634,0.279707,0.160359,0.072188,0.102677,0.050074,0.032166,,,,,,,,
1340483488589259327!,system_02,9.103359,0.873424,,0.151822,0.145271,-0.001784,-0.017401,0.005926,0.478877,0.084533,0.320900,0.251792,0.176346,-0.008605,0.037036,0.086511,0.138110,,,,,,,,
1340483488589259327!,system_02,11.732462,0.882958,,0.201269,0.122089,-0.014744,0.012846,0.005336,0.408092,0.113128,0.264737,0.286652,0.173598,-0.004124,0.020163,0.082041,0.132285,,,,,,,,
1340483488589259327!,system_02,15.045711,0.858886,,0.243208,0.140297,0.010808,-0.008037,-0.000688,0.362792,0.243308,0.281049,0.251445,0.202160,0.068061,0.022452,0.117086,0.155532,,,,,,,,
1340483488589259327!,system_02,19.221135,0.892308,,0.064158,0.193552,-0.020195,-0.019019,0.002557,0.455704,0.279056,0.221007,0.284899,0.218998,0.075309,0.045924,0.173867,0.201581,,,,,,,,
1340483488589259327!,system_02,24.483092,0.948068,,-0.015493,0.236552,0.011790,-0.007092,0.004396,0.145057,0.293449,0.135365,0.199163,0.177414,-0.036745,0.016084,0.162048,0.251577,,,,,,,,
1340483488589259327!,system_02,31.114318,0.921811,,-0.044910,0.251029,0.003262,0.001258,-0.002628,0.141331,0.302366,0.172998,0.185610,0.173519,0.047192,0.081009,0.255737,0.252518,,,,,,,,
1340483488589259327!,system_02,39.471125,0.972028,,0.127307,0.292687,0.015121,-0.018303,-0.002464,-0.005637,0.318071,0.140382,0.141930,0.166209,-0.020752,0.062887,0.316081,0.247933,,,,,,,,
1340483488589259327!,system_02,50.002546,0.997143,,-0.053781,0.251579,0.012919,0.004600,-0.012988,-0.029678,0.374911,0.056160,0.057733,0.147551,-0.004124,0.066514,0.291489,0.274183,,,,,,,,
1340483488589259327!,system_02,63.274460,1.065632,,0.024920,0.244910,0.004921,0.002649,0.012613,0.079576,0.339409,0.034216,0.079905,0.126285,0.055226,0.078330,0.328912,0.178574,,,,,,,,
1340483488589259327!,system_02,80.000000,1.049387,,-0.004977,0.171051,0.009896,-0.002387,-0.009736,0.023692,0.398062,0.136151,-0.020971,0.100875,0.015194,0.028870,0.390727,0.147204,,,,,,,,
