ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
44681151178618655!,system_11,0.000000,0.076404,,0.139611,0.185968,0.063722,0.315768,0.010707,0.148618,0.518210,0.649502,0.002559,0.065804,0.993939,0.733568,0.057348,0.333095,1.250221,-0.150401,2.343070,1.190237,-6.895807,0.113912,0.653957,2.189315
44681151178618655!,system_11,0.260221,0.388271,,0.062248,0.813388,0.358287,0.547545,0.365967,0.225910,0.488747,0.642137,0.056115,0.030937,1.225029,0.618033,-0.011321,1.075266,1.250221,-0.150401,2.343070,1.190237,-6.895807,0.113912,0.653957,2.189315
44681151178618655!,system_11,0.588156,0.600989,,0.170348,1.076237,0.691451,0.430542,0.739309,0.332033,0.464022,0.584205,-0.005021,0.038721,1.095673,0.507672,0.039133,1.589372,1.250221,-0.150401,2.343070,1.190237,-6.895807,0.113912,0.653957,2.189315
44681151178618655!,system_11,1.001427,0.555984,,0.230895,1.746238,0.937750,0.838515,1.091563,0.403507,0.395858,0.537529,-0.139618,0.134119,1.277402,0.829278,-0.013607,2.669746,,,,,,,,
44681151178618655!,system_11,1.522239,0.782724,,0.340381,1.127233,0.950026,0.795397,1.010396,0.419481,0.397926,0.657706,-0.074987,0.235110,0.980533,1.152627,-0.017517,2.241831,,,,,,,,
44681151178618655!,system_11,2.178578,0.306400,,0.353364,0.809661,0.963053,0.621104,0.867731,0.591249,0.389901,0.555442,0.057392,0.185407,0.849339,1.371477,-0.014191,1.707522,,,,,,,,
44681151178618655!,system_11,3.005710,0.621868,,0.492926,0.686630,0.529377,0.442182,0.845477,0.766105,0.417225,0.414492,0.235643,0.221454,0.566889,1.159028,0.001455,1.307528,,,,,,,,
44681151178618655!,system_11,4.048078,1.410260,,0.442976,0.436634,0.605686,0.362212,0.705526,0.557114,0.420323,0.416940,0.172665,0.345342,0.364716,1.270451,0.011004,1.426215,,,,,,,,
44681151178618655!,system_11,5.361692,1.265645,,0.316363,0.420298,0.410152,0.233189,0.609409,0.356176,0.362300,0.281626,0.537467,0.455808,0.269152,0.932497,0.001758,1.496994,,,,,,,,
44681151178618655!,system_11,7.017135,1.497012,,0.079458,0.282634,-0.083595,0.264845,0.572875,0.280680,0.400912,0.137080,0.593591,0.638466,0.306828,0.620807,0.025727,1.043965,,,,,,,,
44681151178618655!,system_11,9.103359,1.398888,,0.058171,0.311401,0.332780,0.205376,0.523067,0.337262,0.442806,0.112090,0.678340,0.595702,0.217782,0.604108,0.019904,1.218074,,,,,,,,
44681151178618655!,system_11,11.732462,1.363880,,0.167929,0.312055,0.196699,0.126491,0.476925,0.145021,0.408392,0.080797,0.764161,0.588345,0.033228,0.311010,0.036567,0.977438,,,,,,,,
44681151178618655!,system_11,15.045711,2.260228,,0.160271,0.222044,0.184431,0.087191,0.291095,0.132193,0.448801,-0.035350,0.686558,0.629070,0.116342,0.093989,0.033746,1.121653,,,,,,,,
44681151178618655!,system_11,19.221135,2.466764,,-0.033159,0.435911,0.135127,-0.038906,0.224824,0.080125,0.426200,-0.071445,0.550548,0.629790,0.113694,0.135348,0.051917,0.870830,,,,,,,,
44681151178618655!,system_11,24.483092,2.393231,,0.032222,0.552992,0.140104,-0.039744,0.250291,0.022159,0.402716,0.111000,0.443221,0.721125,-0.054573,0.099384,0.043050,1.125122,,,,,,,,
44681151178618655!,system_11,31.114318,2.832227,,-0.008379,0.026735,-0.010588,-0.020790,0.244207,-0.127219,0.424045,-0.126352,0.305351,0.642369,-0.096070,0.170695,0.056057,1.118043,,,,,,,,
44681151178618655!,system_11,39.471125,2.777629,,0.093471,-0.102916,0.146254,-0.007665,0.301922,0.103460,0.450066,0.073203,0.310050,0.719449,0.234834,-0.093440,0.042992,0.925994,,,,,,,,
44681151178618655!,system_11,50.002546,2.843412,,-0.026547,-0.208150,0.251476,-0.215919,0.360150,-0.022597,0.472141,0.134230,0.175814,0.664125,0.058930,0.017392,0.061201,1.092596,,,,,,,,
44681151178618655!,system_11,63.274460,3.390801,,0.004556,0.238391,0.007916,-0.131529,0.364500,-0.009058,0.467408,0.058120,0.049772,0.596013,-0.007917,-0.254784,0.034796,0.899641,,,,,,,,
44681151178618655!,system_11,80.000000,3.263679,,0.047641,0.108072,-0.062972,-0.128400,0.363089,-0.055453,0.451821,-0.057405,-0.003228,0.599672,0.064620,0.089186,0.076360,0.832172,,,,,,,,
