ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1807622445680540886!,system_04,0.000000,0.374601,,0.825257,1.573586,0.007960,0.000802,0.892285,2.256229,1.757645,2.190680,0.114154,0.008461,0.001324,0.496487,0.323653,0.009867,-0.124369,-1.052329,-1.037071,-1.204019,0.191728,-1.308625,-2.043798,-1.451412
1807622445680540886!,system_04,0.260221,0.355493,,0.803163,1.103161,0.004246,0.007865,0.508918,2.184673,1.356567,2.322436,0.068736,0.004246,0.000731,0.529274,0.328044,-0.011762,-0.124369,-1.052329,-1.037071,-1.204019,0.191728,-1.308625,-2.043798,-1.451412
1807622445680540886!,system_04,0.588156,0.379862,,0.835008,0.508652,0.002825,0.007523,-0.046594,2.263558,1.019797,2.042145,0.067975,0.047273,0.001238,0.470415,0.321672,-0.048731,-0.124369,-1.052329,-1.037071,-1.204019,0.191728,-1.308625,-2.043798,-1.451412
1807622445680540886!,system_04,1.001427,0.392262,,0.814334,-0.226024,-0.014507,0.001743,-0.064736,2.010137,0.292769,1.980231,0.101364,-0.003284,0.000301,0.425774,0.260651,-0.000739,,,,,,,,
1807622445680540886!,system_04,1.522239,0.512715,,0.949131,0.126876,0.002457,-0.014615,-0.141701,2.369917,0.456021,2.109786,0.073786,-0.024681,0.004321,0.287162,0.289507,0.025900,,,,,,,,
1807622445680540886!,system_04,2.178578,0.411106,,0.854050,0.148066,-0.002980,-0.004598,0.030598,1.974955,0.331309,2.169817,0.215931,0.180967,-0.000254,0.385328,0.205000,-0.073081,,,,,,,,
1807622445680540886!,system_04,3.005710,0.584814,,0.623584,0.029553,-0.003114,-0.007762,0.035831,2.112037,0.285909,1.905612,0.206627,0.081090,-0.012642,0.351695,0.130855,0.024574,,,,,,,,
1807622445680540886!,system_04,4.048078,0.510685,,0.648125,0.051182,-0.003378,-0.016072,-0.104532,1.532471,0.368814,2.030122,0.197232,0.326222,-0.024405,0.323065,0.273494,0.076143,,,,,,,,
1807622445680540886!,system_04,5.361692,0.736044,,0.526816,-0.140239,-0.005227,-0.011895,-0.000408,1.547219,0.367168,1.950062,0.230284,0.444624,0.020078,0.271924,0.266155,-0.002907,,,,,,,,
1807622445680540886!,system_04,7.017135,0.645486,,0.548678,0.032080,0.001966,0.003566,0.054154,1.734833,0.424257,1.822893,0.316166,0.394280,-0.006736,0.304914,0.261966,0.120615,,,,,,,,
1807622445680540886!,system_04,9.103359,0.686544,,0.473705,0.192776,-0.004602,0.007733,-0.015238,1.412384,0.532175,1.692458,0.362533,0.462705,0.016264,0.263668,0.358400,0.043046,,,,,,,,
1807622445680540886!,system_04,11.732462,0.660709,,0.445393,-0.019460,-0.002521,0.019182,-0.002575,1.245419,0.345328,1.796112,0.345026,0.643510,0.020851,0.140527,0.264028,0.108077,,,,,,,,
1807622445680540886!,system_04,15.045711,0.635611,,0.334553,0.334187,0.011078,-0.006966,-0.024063,1.156066,0.476198,1.214831,0.348728,0.818553,-0.011856,0.148720,0.475072,0.135036,,,,,,,,
1807622445680540886!,system_04,19.221135,0.586586,,0.202887,0.237015,-0.002832,0.016972,-0.028095,0.927428,0.595512,1.398090,0.351049,0.595498,-0.000994,0.178155,0.485786,0.247358,,,,,,,,
1807622445680540886!,system_04,24.483092,0.611943,,0.145676,0.382104,-0.000155,0.011348,0.031884,0.196734,0.631988,1.483411,0.376887,0.547176,0.009607,0.140780,0.516640,0.313715,,,,,,,,
1807622445680540886!,system_04,31.114318,0.505974,,0.011978,0.554426,-0.012803,-0.004778,-0.029030,0.322614,0.835776,1.337428,0.357759,0.706505,0.020516,0.033410,0.644426,0.285970,,,,,,,,
1807622445680540886!,system_04,39.471125,0.412388,,0.133353,0.231591,-0.008889,-0.003623,-0.072972,0.071594,0.801123,1.062758,0.238412,0.709529,-0.001875,0.103991,0.866204,0.425627,,,,,,,,
1807622445680540886!,system_04,50.002546,0.441725,,0.275549,0.371178,0.003106,0.000973,0.048432,0.263713,0.835084,1.139545,0.086574,0.499769,0.010105,0.140593,0.680101,0.273108,,,,,,,,
1807622445680540886!,system_04,63.274460,0.448703,,0.021164,0.442567,-0.010321,-0.000996,-0.047089,0.395353,0.808791,1.066991,0.087808,0.463542,-0.016702,0.121185,0.673214,0.232789,,,,,,,,
1807622445680540886!,system_04,80.000000,0.297680,,0.150640,0.273213,-0.007113,0.012499,-0.002357,-0.074160,0.694282,1.164930,0.060978,0.529509,-0.012214,0.071032,0.708389,0.227175,,,,,,,,
