ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
2141575813382465826!,system_10,0.000000,4.136688,,0.011633,0.023727,0.006748,0.083805,0.145054,1.708889,0.412787,0.431868,0.330880,0.015805,0.122979,0.034614,1.253422,0.409546,-0.873130,0.202693,1.021981,-2.625239,2.764764,1.261791,-0.028796,-0.134938
2141575813382465826!,system_10,0.260221,4.245832,,0.007225,-0.006253,-0.018371,0.639134,0.016973,1.510944,0.515153,0.339906,0.309356,0.226728,0.150177,0.017571,1.253407,0.656871,-0.873130,0.202693,1.021981,-2.625239,2.764764,1.261791,-0.028796,-0.134938
2141575813382465826!,system_10,0.588156,4.111902,,0.007913,0.001165,-0.000137,1.234055,-0.001986,1.287626,0.495420,0.184050,0.303331,0.606244,0.193918,0.035971,1.106162,0.995836,-0.873130,0.202693,1.021981,-2.625239,2.764764,1.261791,-0.028796,-0.134938
2141575813382465826!,system_10,1.001427,4.179456,,0.012195,0.001046,-0.009423,1.714318,-0.015336,1.101498,0.584996,0.171291,0.386577,0.446102,0.278466,0.043933,0.688772,1.406388,,,,,,,,
2141575813382465826!,system_10,1.522239,4.256170,,-0.004216,0.001061,-0.003960,1.992752,0.000642,0.691179,0.496502,0.149707,0.364704,0.874479,0.304407,0.018681,0.820793,1.409355,,,,,,,,
2141575813382465826!,system_10,2.178578,4.402299,,-0.010584,0.010731,0.000154,1.659193,-0.012281,0.425167,0.403014,0.099718,0.361482,1.027748,0.273091,0.049938,0.168133,1.455811,,,,,,,,
2141575813382465826!,system_10,3.005710,4.380913,,0.008011,0.026412,-0.000090,1.684152,-0.004363,0.558479,0.279880,-0.005197,0.356991,0.997175,0.287978,0.047440,0.346357,1.367945,,,,,,,,
2141575813382465826!,system_10,4.048078,4.297808,,0.001546,0.033768,0.012053,1.931050,0.000435,0.143773,0.215843,0.091385,0.244033,1.213194,0.271870,0.032640,0.254427,1.553811,,,,,,,,
2141575813382465826!,system_10,5.361692,4.601410,,-0.001568,0.002465,0.002553,2.056168,0.003281,-0.040758,0.210392,0.128893,0.289612,1.161671,0.297716,0.067573,0.382349,1.282982,,,,,,,,
2141575813382465826!,system_10,7.017135,4.497978,,0.008007,-0.000636,0.015110,2.075472,0.009005,0.381440,0.256480,0.078313,0.295033,1.111828,0.285632,0.091255,0.374871,1.469647,,,,,,,,
2141575813382465826!,system_10,9.103359,4.414669,,-0.002242,0.012066,-0.001626,1.826363,-0.002734,0.092132,0.077187,-0.036931,0.239739,1.070939,0.279215,0.081267,0.334179,1.509317,,,,,,,,
2141575813382465826!,system_10,11.732462,4.419078,,0.013586,0.003907,0.008095,1.677100,0.010709,-0.125033,0.099182,0.006340,0.226642,1.185073,0.262770,0.079503,0.049820,1.592374,,,,,,,,
2141575813382465826!,system_10,15.045711,4.496549,,0.003391,0.010979,0.004301,1.750651,0.003198,0.026758,0.107427,0.018156,0.128834,1.056613,0.286669,0.067926,0.150866,1.387947,,,,,,,,
2141575813382465826!,system_10,19.221135,4.464588,,-0.017976,-0.003611,-0.001414,1.494496,0.008922,0.161870,0.110942,0.032629,0.108470,1.426460,0.338992,0.091641,0.267798,1.400448,,,,,,,,
2141575813382465826!,system_10,24.483092,4.257154,,0.007414,-0.011151,-0.002602,2.050079,0.005835,0.081466,0.117609,-0.002381,0.088116,1.297902,0.276061,0.072625,0.124705,1.335211,,,,,,,,
2141575813382465826!,system_10,31.114318,4.520758,,0.010034,0.007382,0.000475,1.891936,-0.004687,0.324102,0.081871,0.037014,0.020273,1.188412,0.290321,0.035382,0.217315,1.612560,,,,,,,,
2141575813382465826!,system_10,39.471125,4.194147,,0.010836,-0.015403,0.003204,1.842950,0.010074,0.067584,0.099212,0.014582,0.046948,1.346362,0.279841,0.068809,0.389804,1.451737,,,,,,,,
2141575813382465826!,system_10,50.002546,4.120423,,0.005814,0.012336,0.019930,1.590168,0.017713,0.024302,0.052914,0.092963,0.039347,1.523755,0.282252,0.001892,0.153442,1.509186,,,,,,,,
2141575813382465826!,system_10,63.274460,3.956873,,0.006713,0.001396,0.006193,1.763760,-0.006578,-0.128453,0.171369,-0.020321,0.050230,1.362861,0.290992,0.029402,-0.009391,1.472793,,,,,,,,
2141575813382465826!,system_10,80.000000,3.697712,,0.005606,-0.021260,0.004218,1.740173,-0.007155,-0.030179,-0.029791,-0.056579,-0.017341,1.388164,0.264848,0.017409,0.460582,1.344932,,,,,,,,
