ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
712767322826940838!,system_02,0.000000,0.166074,,0.286780,0.929120,0.011870,0.282329,0.662230,0.025136,0.578461,0.595034,0.409544,0.087790,0.108739,0.148188,0.731765,0.535360,-1.017791,-0.345394,-1.606786,1.182849,2.196004,2.159787,-0.662330,0.013698
712767322826940838!,system_02,0.260221,0.165103,,0.227216,1.187338,0.003462,0.009148,0.979921,0.024645,0.645908,0.596648,0.373559,0.070115,0.039840,0.169160,0.592624,0.062817,-1.017791,-0.345394,-1.606786,1.182849,2.196004,2.159787,-0.662330,0.013698
712767322826940838!,system_02,0.588156,0.181187,,0.289248,1.621043,-0.006159,-0.017718,1.681955,0.030127,0.710404,0.623125,0.437616,0.084325,-0.004957,0.144102,0.437075,0.008265,-1.017791,-0.345394,-1.606786,1.182849,2.196004,2.159787,-0.662330,0.013698
712767322826940838!,system_02,1.001427,0.159903,,0.286708,2.261527,-0.006294,-0.000179,2.276522,0.007453,0.746626,0.623370,0.332887,0.099598,-0.002493,0.159125,0.284812,0.040348,,,,,,,,
712767322826940838!,system_02,1.522239,0.161584,,0.324513,1.978491,0.013999,0.003542,2.136551,0.019876,0.704726,0.590259,0.382190,0.109551,0.004959,0.093604,0.213711,0.022949,,,,,,,,
712767322826940838!,system_02,2.178578,0.172846,,0.278495,2.328409,0.008352,-0.002061,2.137647,0.025199,0.720672,0.599527,0.354585,0.084100,-0.006419,0.156497,0.231492,-0.005798,,,,,,,,
712767322826940838!,system_02,3.005710,0.155198,,0.293959,2.205862,0.010911,0.000464,2.155634,0.039983,0.761262,0.621096,0.393340,0.112809,0.019822,0.117028,0.216349,0.014330,,,,,,,,
712767322826940838!,system_02,4.048078,0.184222,,0.255386,2.219403,0.001167,0.009528,2.635135,0.025827,0.746490,0.606923,0.314854,0.126364,0.018531,0.127999,0.174304,0.031314,,,,,,,,
712767322826940838!,system_02,5.361692,0.189425,,0.215842,2.178685,-0.008170,0.011028,2.443494,0.027827,0.753145,0.637804,0.307058,0.117703,0.000836,0.129836,0.274460,0.056862,,,,,,,,
712767322826940838!,system_02,7.017135,0.193334,,0.276661,2.060276,0.009885,0.008263,2.517087,0.042514,0.728110,0.609392,0.312059,0.086495,-0.025538,0.088868,0.237718,0.077597,,,,,,,,
712767322826940838!,system_02,9.103359,0.175331,,0.278742,2.188656,-0.003014,0.000325,2.509110,0.010771,0.732600,0.636112,0.281395,0.111635,0.003101,0.175236,0.193954,0.044243,,,,,,,,
712767322826940838!,system_02,11.732462,0.176654,,0.259413,2.162396,0.002095,0.005308,2.465689,0.009472,0.673921,0.624714,0.220598,0.122250,0.020275,0.116105,0.227498,0.076047,,,,,,,,
712767322826940838!,system_02,15.045711,0.197231,,0.273963,2.339591,-0.002595,-0.005949,2.589092,0.014970,0.672289,0.637421,0.210777,0.095810,-0.022982,0.121184,0.234895,0.062207,,,,,,,,
712767322826940838!,system_02,19.221135,0.221365,,0.177282,2.238950,0.002016,-0.005350,2.349551,0.025279,0.718758,0.642502,0.283914,0.119834,0.014279,0.113201,0.051199,0.058385,,,,,,,,
712767322826940838!,system_02,24.483092,0.216262,,0.146849,2.226559,-0.011493,-0.021134,2.270443,0.012967,0.691402,0.634085,0.175969,0.126867,-0.012407,0.100455,0.130514,0.087852,,,,,,,,
712767322826940838!,system_02,31.114318,0.227368,,0.177154,2.299211,-0.000220,-0.003292,2.467107,-0.016046,0.710875,0.642245,0.127915,0.118269,0.001606,0.088259,0.202409,0.003956,,,,,,,,
712767322826940838!,system_02,39.471125,0.222046,,0.086498,2.137640,-0.003019,-0.010797,2.420206,-0.003808,0.685163,0.595677,0.133158,0.121544,-0.009550,0.107929,0.201838,0.017239,,,,,,,,
712767322826940838!,system_02,50.002546,0.194208,,0.106409,2.258153,0.001808,-0.004023,2.366635,0.016916,0.630245,0.611360,0.082056,0.151080,0.008574,0.040746,0.183810,0.003098,,,,,,,,
712767322826940838!,system_02,63.274460,0.215595,,0.093493,2.310161,-0.009718,-0.000448,2.384255,-0.005166,0.685326,0.618916,0.087657,0.132802,-0.009909,0.038468,0.287013,0.019010,,,,,,,,
712767322826940838!,system_02,80.000000,0.174729,,0.012295,2.176826,0.013103,0.022190,2.556198,0.005045,0.732273,0.639259,-0.036165,0.108517,-0.004354,0.027581,0.142577,0.002964,,,,,,,,
