ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
2045367882763765831!,system_01,0.000000,0.229327,,0.398686,0.276909,0.584582,0.711386,0.165748,0.001817,0.209978,0.173369,0.721940,0.187367,0.425874,0.839914,0.740732,0.000848,1.454165,1.943494,0.294595,1.947985,1.421376,-2.789379,0.917886,-0.693042
2045367882763765831!,system_01,0.260221,0.270610,,0.323415,0.683327,1.252351,0.988098,0.518762,0.053036,0.393205,0.219808,0.700055,0.181422,0.614634,0.795945,1.138461,0.125477,1.454165,1.943494,0.294595,1.947985,1.421376,-2.789379,0.917886,-0.693042
2045367882763765831!,system_01,0.588156,0.270352,,0.400676,1.353429,1.417386,0.909760,0.722890,0.050294,0.844209,0.227661,0.725372,0.045939,1.270938,0.801216,1.747219,0.246126,1.454165,1.943494,0.294595,1.947985,1.421376,-2.789379,0.917886,-0.693042
2045367882763765831!,system_01,1.001427,0.339618,,0.490389,1.990716,1.733451,1.286970,1.511499,0.307802,1.266656,0.220217,0.599036,0.217139,1.808382,0.805003,2.647167,0.545848,,,,,,,,
2045367882763765831!,system_01,1.522239,0.335789,,0.464509,1.939814,1.626185,1.241056,1.100429,0.397024,1.325954,0.349344,0.560540,0.291070,2.107927,0.746350,2.431422,0.528510,,,,,,,,
2045367882763765831!,system_01,2.178578,0.359004,,0.629372,2.058942,1.477039,1.215733,1.451797,0.420841,1.136062,0.403063,0.662668,-0.055239,1.546260,0.836255,2.052946,0.486177,,,,,,,,
2045367882763765831!,system_01,3.005710,0.384626,,0.541807,2.046606,1.727875,1.264164,1.132327,0.675684,0.622059,0.740232,0.515540,0.211031,1.565904,0.865393,2.173444,0.508105,,,,,,,,
2045367882763765831!,system_01,4.048078,0.538490,,0.591014,2.053076,1.088320,1.248691,1.351862,0.826945,0.576602,0.836303,0.652574,0.233096,1.144991,0.766842,1.981688,0.390468,,,,,,,,
2045367882763765831!,system_01,5.361692,0.508985,,0.735036,2.043500,0.900000,0.920992,1.243432,0.816561,0.514732,0.961801,0.546724,0.358231,0.971855,0.836392,1.904719,0.365392,,,,,,,,
2045367882763765831!,system_01,7.017135,0.722873,,0.707600,2.100826,1.096625,0.819739,1.168999,0.913715,0.413436,1.070403,0.554705,0.262269,1.148404,0.931545,1.679247,0.420266,,,,,,,,
2045367882763765831!,system_01,9.103359,0.657418,,0.822247,1.874577,0.692999,0.895891,0.981969,0.804499,0.167606,0.949300,0.565033,0.503200,0.609184,0.857774,1.464000,0.375017,,,,,,,,
2045367882763765831!,system_01,11.732462,0.837510,,0.677107,1.688545,0.582205,0.523567,1.062830,0.790735,0.359606,0.925469,0.608285,0.394104,1.011733,0.860447,1.116530,0.364972,,,,,,,,
2045367882763765831!,system_01,15.045711,0.892096,,0.792953,2.042562,0.771498,0.333632,0.779702,0.639347,0.254596,1.020851,0.671018,0.880897,0.628739,0.785370,1.223059,0.323497,,,,,,,,
2045367882763765831!,system_01,19.221135,0.781308,,0.772563,1.601550,0.566434,0.581593,0.652199,0.303504,0.456470,0.732229,0.596403,0.743374,0.389181,0.732776,1.398120,0.311581,,,,,,,,
2045367882763765831!,system_01,24.483092,0.849323,,0.712141,1.625907,0.338686,0.664126,0.445996,0.445695,0.205622,0.854208,0.618956,0.823431,0.287085,0.836669,1.174104,0.408388,,,,,,,,
2045367882763765831!,system_01,31.114318,0.706132,,0.544083,1.731167,0.437101,0.264246,0.305759,0.339771,0.311402,0.667841,0.658136,0.816637,0.407695,0.709023,1.409974,0.263680,,,,,,,,
2045367882763765831!,system_01,39.471125,0.602291,,0.526464,1.642794,-0.116252,0.451511,0.205989,0.213713,0.432703,0.761311,0.454450,0.962890,0.059991,0.624087,1.404126,0.312766,,,,,,,,
2045367882763765831!,system_01,50.002546,0.543872,,0.462039,1.983004,0.193382,0.388347,0.392431,0.071769,0.342630,0.590646,0.431702,0.758826,-0.151894,0.731728,1.435602,0.237336,,,,,,,,
2045367882763765831!,system_01,63.274460,0.422080,,0.311421,1.846184,0.120212,0.057263,0.482754,0.244327,0.318298,0.566339,0.227552,0.885266,0.172704,0.613792,1.338030,0.287779,,,,,,,,
2045367882763765831!,system_01,80.000000,0.173738,,0.259168,1.527283,0.503427,0.187572,0.267523,0.001282,0.270191,0.814131,0.205650,0.589397,0.149286,0.308284,1.589599,0.162548,,,,,,,,
