ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
74519079812734492!,system_06,0.000000,0.902500,,0.000084,0.010449,0.166554,0.614184,0.200443,0.347818,0.433838,0.006573,0.267847,0.003302,0.213473,0.421907,0.811877,0.104845,0.108713,-2.082847,-1.396860,5.494872,-5.236321,-3.777271,-0.592003,3.020406
74519079812734492!,system_06,0.260221,0.986244,,0.015169,1.127340,0.152972,0.001308,1.294009,0.252948,0.003979,0.021991,0.261334,0.004151,0.004617,0.287852,0.471688,0.007213,0.108713,-2.082847,-1.396860,5.494872,-5.236321,-3.777271,-0.592003,3.020406
74519079812734492!,system_06,0.588156,1.092098,,0.013878,3.442502,0.134782,0.000216,3.213838,0.251273,0.000094,0.002900,0.289412,0.007508,-0.006378,0.346888,-0.032248,-0.003021,0.108713,-2.082847,-1.396860,5.494872,-5.236321,-3.777271,-0.592003,3.020406
74519079812734492!,system_06,1.001427,1.248763,,0.000895,6.685309,0.105574,-0.016198,4.511766,0.152795,-0.006452,0.005147,0.230565,0.019842,-0.006954,0.204172,0.036110,-0.001260,,,,,,,,
74519079812734492!,system_06,1.522239,1.404337,,0.005643,6.231952,0.127307,-0.012010,4.081974,0.105741,-0.005435,0.003943,0.298213,0.012427,0.000225,0.149861,0.032186,0.006238,,,,,,,,
74519079812734492!,system_06,2.178578,1.476927,,0.027965,6.671374,0.117484,0.013168,5.140020,0.109664,-0.017126,-0.007795,0.202439,0.032812,0.005140,0.097676,0.021120,0.005697,,,,,,,,
74519079812734492!,system_06,3.005710,1.392672,,0.011420,5.729257,0.109817,-0.008044,4.888330,0.036374,0.007985,0.005895,0.251584,0.039529,0.010984,0.100132,-0.062543,0.032136,,,,,,,,
74519079812734492!,system_06,4.048078,1.587436,,-0.022333,6.444587,0.116366,0.010700,4.695265,-0.011873,0.001379,-0.000231,0.244721,0.011530,-0.009009,0.022735,-0.019506,-0.012253,,,,,,,,
74519079812734492!,system_06,5.361692,1.508490,,-0.001874,6.217888,0.118125,-0.014351,5.136065,0.001423,-0.005820,0.007475,0.296473,0.016399,-0.002519,0.099745,0.016880,0.010369,,,,,,,,
74519079812734492!,system_06,7.017135,1.695060,,-0.003386,5.886104,0.118757,0.014226,4.755641,-0.021575,-0.004017,0.019045,0.192570,0.026522,0.006984,-0.032275,-0.026858,0.006778,,,,,,,,
74519079812734492!,system_06,9.103359,1.708737,,0.007387,6.560244,0.103534,-0.013889,5.174099,-0.007726,-0.015295,0.004189,0.153924,0.030893,-0.015538,0.005505,0.051445,0.004592,,,,,,,,
74519079812734492!,system_06,11.732462,1.640997,,-0.012567,6.570591,0.132819,-0.004373,4.585689,0.055759,0.011254,0.003434,0.100710,-0.000114,-0.007403,-0.013441,-0.053952,0.003289,,,,,,,,
74519079812734492!,system_06,15.045711,1.616635,,-0.028110,6.670545,0.104441,0.008257,4.601779,0.005262,-0.007730,0.000293,0.107098,0.025891,0.007613,-0.025649,-0.013020,0.016088,,,,,,,,
74519079812734492!,system_06,19.221135,1.915890,,-0.015024,6.152229,0.140162,0.000060,4.714822,0.087320,-0.003456,0.007940,0.093904,0.026968,0.005327,-0.022069,-0.044050,0.003499,,,,,,,,
74519079812734492!,system_06,24.483092,1.591983,,-0.017324,6.199607,0.156108,-0.001907,3.886208,-0.063463,0.011465,-0.008793,0.094553,0.007938,0.025541,-0.007871,0.081416,-0.007257,,,,,,,,
74519079812734492!,system_06,31.114318,1.857690,,-0.036893,6.435320,0.143468,0.003833,4.373256,0.058494,0.027275,-0.017385,0.061103,-0.011115,-0.005230,0.009468,-0.004691,0.009268,,,,,,,,
74519079812734492!,system_06,39.471125,1.858131,,-0.008869,6.568479,0.113110,0.007174,4.361457,-0.012993,0.036314,-0.014093,-0.034925,0.028965,0.014049,-0.023589,0.104759,0.002494,,,,,,,,
74519079812734492!,system_06,50.002546,1.897636,,-0.004763,6.595321,0.138153,0.000807,4.407709,0.027039,0.028174,0.027357,0.063369,0.016062,-0.015235,0.001293,-0.042925,-0.004304,,,,,,,,
74519079812734492!,system_06,63.274460,1.691363,,0.011914,6.895973,0.142136,0.014828,4.645096,0.020331,0.014223,0.027489,-0.018665,0.005853,-0.011519,-0.080513,0.022594,0.009319,,,,,,,,
74519079812734492!,system_06,80.000000,1.707729,,-0.009487,5.764880,0.123068,-0.002099,4.573405,0.058422,0.029376,0.006762,-0.006326,0.008897,-0.008805,-0.002520,0.118233,-0.014804,,,,,,,,
