ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1300511897206523719!,system_08,0.000000,0.143167,,0.095476,0.009207,0.003168,0.053480,12.107977,0.201402,4.450290,3.540260,0.000819,0.007653,0.381264,0.007568,0.088470,0.066561,0.389887,0.600315,-0.643122,0.852086,1.675411,2.920805,-2.969244,-2.227190
1300511897206523719!,system_08,0.260221,0.098522,,0.128553,0.102153,0.001681,0.009748,12.417842,0.194255,4.739244,3.625213,0.009200,0.134047,0.395976,0.012824,0.196187,0.001808,0.389887,0.600315,-0.643122,0.852086,1.675411,2.920805,-2.969244,-2.227190
1300511897206523719!,system_08,0.588156,0.070884,,0.110992,0.256000,-0.007212,-0.006616,12.930829,0.096252,4.924640,3.717075,0.015972,0.135434,0.413783,0.013749,0.242525,0.006596,0.389887,0.600315,-0.643122,0.852086,1.675411,2.920805,-2.969244,-2.227190
1300511897206523719!,system_08,1.001427,0.023920,,0.090682,0.268860,0.007605,-0.014391,13.600203,0.153304,5.120118,3.985364,0.006885,0.205208,0.403316,0.002469,0.258185,-0.008195,,,,,,,,
1300511897206523719!,system_08,1.522239,0.040591,,0.105597,0.312726,0.014622,-0.005717,13.541076,0.091666,4.874819,4.176304,-0.000098,0.246790,0.410758,0.018273,-0.000812,0.003457,,,,,,,,
1300511897206523719!,system_08,2.178578,0.005143,,0.111919,0.299387,0.009311,-0.009943,13.850055,0.055677,4.941874,4.153307,0.013858,0.234343,0.417106,0.014284,-0.050551,0.006111,,,,,,,,
1300511897206523719!,system_08,3.005710,0.008153,,0.108450,0.275649,-0.013688,-0.004105,13.772420,0.004417,4.936229,4.196245,0.021300,0.283408,0.419611,-0.024145,0.058843,0.007970,,,,,,,,
1300511897206523719!,system_08,4.048078,0.043190,,0.102448,0.290811,-0.001830,-0.005648,13.646467,-0.021529,4.870601,4.106408,0.012088,0.319062,0.451969,-0.008394,0.047896,-0.005715,,,,,,,,
1300511897206523719!,system_08,5.361692,0.004632,,0.112845,0.246979,0.014024,-0.009420,13.547512,-0.013850,4.842354,4.179400,-0.000376,0.347823,0.397948,-0.006962,0.006711,0.003391,,,,,,,,
1300511897206523719!,system_08,7.017135,-0.020841,,0.121718,0.305884,0.009216,0.001259,13.655171,0.014484,4.906843,4.340744,-0.000555,0.272996,0.415034,0.007471,-0.010417,0.014821,,,,,,,,
1300511897206523719!,system_08,9.103359,0.016552,,0.115076,0.298930,-0.002983,0.004168,13.817323,0.025523,4.923346,4.148282,-0.007613,0.229816,0.432262,0.008537,-0.004116,0.002662,,,,,,,,
1300511897206523719!,system_08,11.732462,0.007168,,0.095619,0.304591,0.007789,-0.007805,13.852161,-0.015804,4.886083,4.137684,0.012882,0.222844,0.424605,-0.004047,-0.013343,0.016052,,,,,,,,
1300511897206523719!,system_08,15.045711,0.011697,,0.098441,0.291946,-0.006046,0.001886,13.733541,-0.026423,4.930498,4.338320,-0.003725,0.176255,0.440796,-0.002462,-0.006503,0.005012,,,,,,,,
1300511897206523719!,system_08,19.221135,0.007930,,0.140179,0.318528,-0.003705,-0.006608,13.671979,-0.007949,4.847601,4.196364,0.011765,0.150897,0.412547,-0.013021,-0.000346,-0.014128,,,,,,,,
1300511897206523719!,system_08,24.483092,-0.013313,,0.093952,0.281094,0.007384,-0.001184,13.662774,0.006299,4.908351,4.376227,-0.016391,0.113096,0.433990,-0.006321,-0.049540,-0.016468,,,,,,,,
1300511897206523719!,system_08,31.114318,0.012454,,0.103177,0.319728,-0.005511,-0.002400,13.544744,0.034628,4.925214,4.495973,0.012690,0.096196,0.436667,0.023260,-0.055093,-0.004314,,,,,,,,
1300511897206523719!,system_08,39.471125,0.016258,,0.105147,0.287135,0.008520,-0.007994,13.977914,-0.038711,4.823228,4.221885,0.005614,0.001501,0.417171,0.007943,0.035375,0.005508,,,,,,,,
1300511897206523719!,system_08,50.002546,-0.034329,,0.100483,0.320124,0.001871,-0.001013,13.553686,-0.004713,4.881955,4.468221,0.000268,-0.022436,0.450536,-0.003829,0.009566,0.003850,,,,,,,,
1300511897206523719!,system_08,63.274460,0.024041,,0.126230,0.293969,0.008165,-0.004569,13.400255,-0.001203,4.923464,4.435161,0.001918,0.027974,0.413237,0.002102,-0.005720,0.002862,,,,,,,,
1300511897206523719!,system_08,80.000000,0.011093,,0.124772,0.298571,-0.013048,0.017980,13.725412,0.024916,5.004305,4.406370,-0.013573,0.065486,0.419900,0.005824,0.023966,0.008708,,,,,,,,
