ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
599479377077488861!,system_05,0.000000,0.001417,,0.064363,0.724676,0.243938,0.011864,0.037559,0.458746,0.783472,0.824639,0.248702,0.205672,0.475183,0.104762,0.935207,0.389635,-2.250623,2.888320,1.512076,2.486262,-0.451322,2.668127,-0.255466,2.660746
599479377077488861!,system_05,0.260221,0.123013,,0.071973,1.173655,-0.004569,0.362899,0.935695,0.461308,1.882679,0.883131,0.341381,0.290619,1.547377,0.304839,0.283152,0.543788,-2.250623,2.888320,1.512076,2.486262,-0.451322,2.668127,-0.255466,2.660746
599479377077488861!,system_05,0.588156,0.143423,,0.402546,2.295238,-0.002969,0.613895,1.480165,0.347155,2.705142,0.895769,0.324623,0.300838,2.629506,0.590033,0.017211,0.788350,-2.250623,2.888320,1.512076,2.486262,-0.451322,2.668127,-0.255466,2.660746
599479377077488861!,system_05,1.001427,0.234765,,0.480837,2.899048,0.003830,0.757033,2.550983,0.267880,4.219125,0.801851,0.229638,0.256468,4.525671,0.979938,-0.002257,0.779936,,,,,,,,
599479377077488861!,system_05,1.522239,0.564000,,0.761337,2.527814,0.000389,0.469038,2.198179,0.195738,4.489939,0.815714,0.600873,0.418918,3.933520,1.111112,0.026741,0.347818,,,,,,,,
599479377077488861!,system_05,2.178578,0.536366,,0.701842,2.105954,-0.011263,0.058734,2.020183,0.134021,4.255234,0.715946,0.637211,0.477087,4.445797,0.838364,0.048687,0.101831,,,,,,,,
599479377077488861!,system_05,3.005710,0.732255,,0.627001,2.214763,0.002546,0.021404,1.848980,0.144736,4.357893,0.595925,0.887476,0.497034,4.305229,0.378842,0.024718,0.000884,,,,,,,,
599479377077488861!,system_05,4.048078,0.581127,,0.529934,2.016520,0.002457,-0.083279,1.444377,0.084852,4.144493,0.373971,1.183684,0.731967,4.149410,0.274602,-0.049246,0.004573,,,,,,,,
599479377077488861!,system_05,5.361692,0.720463,,0.326814,2.213368,-0.008368,-0.046240,1.927544,-0.000711,4.231799,0.333757,1.137520,0.835644,3.683927,0.107322,-0.011422,-0.007408,,,,,,,,
599479377077488861!,system_05,7.017135,0.558903,,0.215673,1.992047,0.009666,0.056783,1.992196,-0.026840,3.700477,0.427652,1.482582,0.720040,4.095951,0.241094,0.009614,0.109149,,,,,,,,
599479377077488861!,system_05,9.103359,0.306443,,0.106302,1.853492,-0.015722,-0.134955,1.785954,0.090090,4.517365,0.212384,1.279928,0.667000,4.071574,0.023706,0.067757,0.163378,,,,,,,,
599479377077488861!,system_05,11.732462,0.262235,,0.100808,2.003495,0.005830,0.046407,1.905683,0.038598,4.651867,0.136290,0.922212,0.941991,4.239590,-0.090935,0.021071,-0.051674,,,,,,,,
599479377077488861!,system_05,15.045711,0.425566,,0.106175,2.073070,-0.002621,-0.063582,1.868826,-0.017365,4.220043,0.342739,0.989034,0.819920,3.803876,0.102968,0.044793,0.176347,,,,,,,,
599479377077488861!,system_05,19.221135,0.458827,,0.056280,2.007962,0.007056,0.014884,1.921033,0.049606,4.257267,0.232465,0.571373,0.961873,4.263197,0.046600,-0.006238,0.128520,,,,,,,,
599479377077488861!,system_05,24.483092,0.369669,,0.061756,2.128569,0.000402,-0.174309,2.016536,0.020723,4.495511,0.242770,0.522816,0.905461,3.834298,-0.220547,-0.012377,-0.049546,,,,,,,,
599479377077488861!,system_05,31.114318,0.285572,,-0.098183,2.170530,0.026775,0.069043,1.612035,-0.060169,4.620550,0.314195,0.708830,0.662516,4.188645,0.143355,0.008331,-0.057378,,,,,,,,
599479377077488861!,system_05,39.471125,0.096936,,-0.079692,2.369991,0.004878,-0.152968,1.858726,-0.067731,4.334102,0.342619,0.247373,0.840147,3.842858,0.053611,0.001456,0.108638,,,,,,,,
599479377077488861!,system_05,50.002546,-0.050318,,0.033289,2.071957,-0.004700,-0.059645,1.946722,0.020032,4.776595,0.350952,0.101942,0.664362,4.487589,-0.079743,-0.012955,-0.020670,,,,,,,,
599479377077488861!,system_05,63.274460,0.052152,,-0.056662,2.003179,-0.012907,0.119539,1.534047,-0.006057,4.556643,0.723666,0.182405,0.526016,4.074245,0.070818,-0.037976,-0.074724,,,,,,,,
599479377077488861!,system_05,80.000000,0.021326,,0.135599,1.946993,0.010803,0.082603,1.848129,0.028104,3.884377,1.003660,0.312234,0.235581,4.791040,-0.102879,-0.027962,-0.034871,,,,,,,,
