ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
498813110242850124!,system_02,0.000000,0.489688,,0.243646,0.481384,0.375435,0.393089,0.474336,0.027698,0.664545,0.135248,0.331268,0.024011,0.094641,0.195073,0.530579,0.756105,1.849783,-1.259719,-2.362788,-1.384265,0.900535,2.857781,0.141870,-0.753276
498813110242850124!,system_02,0.260221,0.497731,,0.237370,0.119193,0.997534,-0.005936,0.287349,0.051996,0.476781,0.133287,0.321263,0.033736,0.011290,0.215138,1.034445,0.148725,1.849783,-1.259719,-2.362788,-1.384265,0.900535,2.857781,0.141870,-0.753276
498813110242850124!,system_02,0.588156,0.490410,,0.293190,0.014583,1.706721,-0.005013,0.067081,0.031454,0.424637,0.140879,0.334703,0.027102,0.007502,0.189701,1.749364,-0.072255,1.849783,-1.259719,-2.362788,-1.384265,0.900535,2.857781,0.141870,-0.753276
498813110242850124!,system_02,1.001427,0.486957,,0.237907,-0.051926,2.272433,0.020849,-0.063642,0.021993,0.110112,0.164841,0.239977,0.006698,0.004418,0.141627,2.574027,-0.049442,,,,,,,,
498813110242850124!,system_02,1.522239,0.487123,,0.217992,-0.040876,2.263016,0.006667,-0.034931,0.027084,0.032317,0.185749,0.299924,0.048943,0.022469,0.181771,2.291873,0.035336,,,,,,,,
498813110242850124!,system_02,2.178578,0.476057,,0.215610,-0.069887,2.344396,0.001287,0.016067,0.064639,0.063882,0.146168,0.290904,0.037367,0.003741,0.145602,2.464805,0.076597,,,,,,,,
498813110242850124!,system_02,3.005710,0.499840,,0.186425,0.024690,2.301527,0.016407,0.008713,0.033902,0.068584,0.191177,0.239308,0.042975,0.000073,0.153940,2.406941,0.012199,,,,,,,,
498813110242850124!,system_02,4.048078,0.495239,,0.114562,-0.015884,2.333444,-0.012725,-0.021114,0.039863,0.146607,0.159041,0.290428,0.051577,0.003221,0.156892,2.421029,-0.002761,,,,,,,,
498813110242850124!,system_02,5.361692,0.493270,,0.165539,0.097697,2.362001,0.001059,0.011571,0.025504,0.131659,0.188878,0.304002,0.038095,0.000373,0.135225,2.492211,0.098658,,,,,,,,
498813110242850124!,system_02,7.017135,0.517760,,0.175224,0.082780,1.904765,-0.006514,-0.010666,0.013615,0.176126,0.170026,0.297254,0.036922,0.002666,0.119744,2.742934,0.058768,,,,,,,,
498813110242850124!,system_02,9.103359,0.488036,,0.140178,0.124215,2.362817,0.000599,-0.081774,0.036530,0.016967,0.195182,0.341824,0.063762,-0.002844,0.070362,2.232526,0.137704,,,,,,,,
498813110242850124!,system_02,11.732462,0.496475,,0.176841,0.202589,2.421906,-0.002329,-0.049605,0.039367,-0.021466,0.171340,0.288929,0.038479,0.001220,0.051700,2.417826,0.134326,,,,,,,,
498813110242850124!,system_02,15.045711,0.494887,,0.056759,0.139012,2.314094,-0.000979,-0.003633,-0.001189,-0.024303,0.169763,0.309295,0.047155,0.011680,0.043415,2.258280,0.203695,,,,,,,,
498813110242850124!,system_02,19.221135,0.444824,,0.117267,0.214238,2.244538,0.012507,-0.046120,0.015458,0.194567,0.169101,0.172565,0.089531,-0.006607,0.063573,2.445192,0.183808,,,,,,,,
498813110242850124!,system_02,24.483092,0.417756,,0.087240,0.284622,2.504619,0.002428,-0.109567,0.008158,0.065515,0.153664,0.224333,0.040814,0.023202,0.044936,2.690956,0.214365,,,,,,,,
498813110242850124!,system_02,31.114318,0.420569,,0.031656,0.249557,2.462984,0.001938,0.003027,-0.014990,-0.060671,0.176280,0.130213,0.079301,-0.013570,0.063834,2.402508,0.293917,,,,,,,,
498813110242850124!,system_02,39.471125,0.439918,,0.065808,0.271947,2.429392,0.004703,-0.049912,-0.015346,0.050659,0.180230,0.130892,0.088128,-0.005867,0.107592,2.637970,0.195336,,,,,,,,
498813110242850124!,system_02,50.002546,0.449263,,0.048504,0.265229,2.154267,-0.005040,0.061847,0.009861,0.009189,0.202300,0.085100,0.073304,0.015958,0.077202,2.394135,0.243272,,,,,,,,
498813110242850124!,system_02,63.274460,0.440656,,-0.030085,0.248789,2.222975,0.009981,0.006605,0.009974,0.090127,0.186208,0.054578,0.071921,-0.000389,0.116417,2.369113,0.228712,,,,,,,,
498813110242850124!,system_02,80.000000,0.481350,,-0.013804,0.133413,2.195349,0.003513,-0.026083,0.008137,0.039790,0.170077,0.042913,0.096808,0.004965,0.033949,2.641285,0.172348,,,,,,,,
