ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
335381304425175187!,system_03,0.000000,0.943493,,3.934030,0.000688,0.183716,0.845236,0.001325,0.248061,2.372718,0.274329,0.296898,0.340319,0.612907,0.024695,0.109296,0.064095,1.185462,0.182497,-0.313121,-0.501386,1.849657,0.059754,1.340098,-0.351276
335381304425175187!,system_03,0.260221,0.947390,,3.976500,0.026186,0.616393,0.868963,0.010272,0.267669,2.576259,0.611854,0.245824,0.284464,0.547536,0.026471,0.625499,0.239912,1.185462,0.182497,-0.313121,-0.501386,1.849657,0.059754,1.340098,-0.351276
335381304425175187!,system_03,0.588156,0.835618,,4.099136,0.081420,1.123059,0.923030,0.003349,0.180765,2.334476,0.226636,0.322886,0.331022,0.679335,-0.051155,0.945884,0.037326,1.185462,0.182497,-0.313121,-0.501386,1.849657,0.059754,1.340098,-0.351276
335381304425175187!,system_03,1.001427,0.741355,,3.597843,-0.039103,1.605777,1.013915,-0.000580,0.231754,2.592409,0.344527,0.450027,0.327163,0.582026,0.016423,1.600171,0.107267,,,,,,,,
335381304425175187!,system_03,1.522239,0.768737,,3.608310,0.012131,1.501354,0.974562,0.009041,0.310816,2.204890,0.305122,0.425832,0.399063,0.583914,-0.035795,1.314925,0.042805,,,,,,,,
335381304425175187!,system_03,2.178578,0.609883,,3.616841,0.080113,1.446829,0.985279,0.007926,0.338675,1.819987,0.635495,0.669739,0.334561,0.449878,0.059275,1.124833,-0.023623,,,,,,,,
335381304425175187!,system_03,3.005710,0.477453,,3.600468,0.178742,1.367246,1.008122,-0.019255,0.504760,1.946168,0.646542,0.598807,0.393624,0.407313,0.003347,1.364328,0.133206,,,,,,,,
335381304425175187!,system_03,4.048078,0.264708,,3.494833,0.001782,1.368596,0.994736,-0.008796,0.482060,1.582379,1.342558,0.778018,0.415249,0.399302,-0.014792,1.028854,0.198824,,,,,,,,
335381304425175187!,system_03,5.361692,0.306346,,3.282708,0.234965,1.339138,0.975740,0.012574,0.474371,1.535649,1.068596,0.656917,0.426741,0.345470,0.015520,0.947254,0.241190,,,,,,,,
335381304425175187!,system_03,7.017135,0.418935,,3.674149,0.174648,1.391360,0.997490,0.006865,0.438240,1.546482,1.533455,0.681396,0.529757,0.293863,0.028692,0.624346,0.277659,,,,,,,,
335381304425175187!,system_03,9.103359,0.134018,,3.158086,0.296049,1.195148,0.957509,0.002067,0.459914,1.257571,1.344745,0.727668,0.441717,0.268858,0.053556,0.544619,0.359396,,,,,,,,
335381304425175187!,system_03,11.732462,0.085912,,3.281025,0.273627,1.143296,0.977783,-0.004077,0.326538,1.174696,1.515208,0.703649,0.441481,0.235967,0.008995,0.239203,0.339738,,,,,,,,
335381304425175187!,system_03,15.045711,0.220264,,3.110366,0.306122,1.109462,0.969084,0.016008,0.379616,1.111762,1.677331,0.652764,0.484165,0.134574,-0.006831,0.424223,0.603330,,,,,,,,
335381304425175187!,system_03,19.221135,0.082190,,2.982745,0.508716,1.108734,0.993821,0.007803,0.245889,1.123222,1.645294,0.709220,0.455137,0.045545,0.089208,0.451114,0.537016,,,,,,,,
335381304425175187!,system_03,24.483092,-0.038419,,2.982782,0.596029,1.101323,0.971609,-0.010556,0.123505,1.023994,1.842739,0.562586,0.402314,0.058527,0.148398,0.212668,0.643925,,,,,,,,
335381304425175187!,system_03,31.114318,0.023512,,2.730363,0.706465,1.285060,0.985716,0.013730,0.058594,0.996722,1.615568,0.538864,0.422824,0.055376,0.216647,-0.015721,0.663815,,,,,,,,
335381304425175187!,system_03,39.471125,0.017297,,2.710744,0.596226,1.115508,1.025094,0.002008,0.026372,1.209003,1.913785,0.495159,0.373346,-0.071734,0.314585,0.372952,0.640381,,,,,,,,
335381304425175187!,system_03,50.002546,0.065906,,2.512171,0.593409,0.877477,0.993816,0.014674,-0.066528,0.854709,1.662181,0.302711,0.245056,-0.017481,0.340596,0.449065,0.608489,,,,,,,,
335381304425175187!,system_03,63.274460,0.169030,,2.670998,0.497155,0.898951,0.992592,0.013758,0.002848,1.047530,2.206519,0.250105,0.320505,-0.005408,0.365852,0.257495,0.544408,,,,,,,,
335381304425175187!,system_03,80.000000,-0.104971,,2.593777,0.429427,0.981715,1.027057,-0.008365,-0.076779,1.161252,1.890284,0.116216,0.231078,0.086668,0.292003,-0.004349,0.482773,,,,,,,,
