ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
637454041206188056!,system_04,0.000000,0.000182,,0.052034,0.423871,0.807203,0.005962,0.150118,0.861499,0.137694,0.459843,0.021336,0.297868,0.008992,0.711876,0.071321,1.217892,-2.449851,1.558718,0.521251,2.281156,-3.651845,-0.480039,-1.518663,-1.065692
637454041206188056!,system_04,0.260221,-0.033317,,0.072699,1.016732,0.087384,0.027930,0.607218,0.934327,0.369262,0.449322,0.032787,0.285547,0.342457,0.842625,0.005312,1.127518,-2.449851,1.558718,0.521251,2.281156,-3.651845,-0.480039,-1.518663,-1.065692
637454041206188056!,system_04,0.588156,0.284370,,0.032975,1.433083,0.015184,0.005956,1.517006,0.817572,1.033256,0.516556,0.019567,0.274555,0.755293,0.578974,0.006648,1.113688,-2.449851,1.558718,0.521251,2.281156,-3.651845,-0.480039,-1.518663,-1.065692
637454041206188056!,system_04,1.001427,0.111183,,0.044415,2.440892,0.008132,0.007362,2.293820,0.835130,1.477388,0.492922,0.010119,0.268034,1.227362,0.593328,-0.007365,1.441995,,,,,,,,
637454041206188056!,system_04,1.522239,0.529152,,0.055848,2.048441,-0.013747,-0.008880,2.103897,0.786001,1.423049,0.506842,0.004552,0.297869,1.196759,0.804796,-0.007758,0.889334,,,,,,,,
637454041206188056!,system_04,2.178578,0.298126,,0.062080,1.865704,-0.005501,0.003722,2.106514,1.024276,1.643145,0.471483,0.022319,0.261154,1.327983,0.732786,-0.009035,1.019891,,,,,,,,
637454041206188056!,system_04,3.005710,0.402478,,0.057979,2.091219,-0.011243,-0.005969,2.276980,0.890452,1.713399,0.509794,0.050092,0.277101,1.364333,1.123478,0.023881,0.823373,,,,,,,,
637454041206188056!,system_04,4.048078,0.385393,,0.034645,1.784599,-0.001609,-0.000335,2.285649,0.609799,1.447101,0.403165,-0.003356,0.285367,1.339536,1.110814,0.007898,0.704698,,,,,,,,
637454041206188056!,system_04,5.361692,0.861277,,0.025780,1.740057,0.018422,0.006934,2.378356,0.812052,1.308200,0.390083,0.036903,0.217977,1.259771,0.960170,0.049727,0.679779,,,,,,,,
637454041206188056!,system_04,7.017135,1.209337,,0.053566,1.577446,-0.007678,-0.004983,2.292074,0.557200,1.681492,0.437417,0.022832,0.248849,1.348967,1.054741,0.058414,0.378826,,,,,,,,
637454041206188056!,system_04,9.103359,1.142822,,0.051525,1.542902,0.010936,0.005977,2.147180,0.598960,1.733642,0.400060,0.045471,0.306720,1.393668,0.990129,0.109321,0.302788,,,,,,,,
637454041206188056!,system_04,11.732462,1.336440,,0.038039,1.468131,0.027485,-0.000651,2.403259,0.410109,1.729478,0.346414,0.032408,0.325306,1.242634,0.756076,0.072098,0.500455,,,,,,,,
637454041206188056!,system_04,15.045711,1.546487,,-0.012884,1.301543,0.007643,-0.007054,2.104083,0.519855,1.728344,0.278194,0.030011,0.327467,1.281067,0.783874,0.121807,0.237964,,,,,,,,
637454041206188056!,system_04,19.221135,1.659710,,-0.019614,1.279972,-0.011884,-0.002952,2.450770,0.323466,1.742003,0.209797,0.039482,0.360244,1.388541,0.490642,0.123715,-0.080932,,,,,,,,
637454041206188056!,system_04,24.483092,1.799365,,-0.003236,1.245380,0.013617,-0.008887,2.473757,0.289830,1.784704,0.225011,0.041987,0.343186,1.145346,0.309450,0.136192,0.046165,,,,,,,,
637454041206188056!,system_04,31.114318,1.963492,,0.003811,1.254763,-0.019949,0.008656,2.262106,0.166825,1.771492,0.161343,0.036605,0.359379,1.362091,-0.006969,0.171498,-0.030854,,,,,,,,
637454041206188056!,system_04,39.471125,1.982048,,-0.014335,1.144918,0.000069,-0.007948,2.675465,-0.025342,1.781105,0.158242,0.017037,0.335059,1.255198,0.258610,0.204527,0.133154,,,,,,,,
637454041206188056!,system_04,50.002546,2.013362,,0.006057,1.218485,0.006871,-0.003033,2.554635,-0.003654,1.880673,0.171040,0.009036,0.353953,1.190049,0.008551,0.183432,-0.378167,,,,,,,,
637454041206188056!,system_04,63.274460,1.504092,,-0.024016,1.104770,0.022072,-0.001669,2.361874,-0.028245,1.840751,0.164652,0.027752,0.335843,1.552732,0.141101,0.176064,-0.080366,,,,,,,,
637454041206188056!,system_04,80.000000,1.766258,,-0.017603,1.118372,0.012362,0.006485,2.181639,0.111478,1.677353,0.193993,-0.011704,0.327128,1.249865,0.026812,0.167250,0.121455,,,,,,,,
