ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
596385207768225033!,system_11,0.000000,0.188464,,0.188649,0.850153,0.000002,0.033057,0.095839,0.831064,0.543431,0.433346,0.028130,0.813976,0.142055,0.108031,0.002834,0.292643,2.838227,-2.869652,2.839735,-3.265454,3.531536,-0.528078,0.126990,1.537918
596385207768225033!,system_11,0.260221,0.192210,,0.249375,0.078746,0.616041,0.872858,-0.012144,0.932127,-0.022352,0.367740,0.041544,0.817543,-0.000564,0.127567,1.051720,1.178595,2.838227,-2.869652,2.839735,-3.265454,3.531536,-0.528078,0.126990,1.537918
596385207768225033!,system_11,0.588156,0.277693,,0.226724,0.007166,1.840420,2.004961,0.010436,0.684501,-0.001700,0.383286,0.020496,0.844866,0.019300,0.093204,2.102337,2.099138,2.838227,-2.869652,2.839735,-3.265454,3.531536,-0.528078,0.126990,1.537918
596385207768225033!,system_11,1.001427,0.317940,,0.120896,-0.028793,2.828592,3.807152,0.008644,0.466428,-0.024128,0.454231,0.044153,0.974740,-0.001611,0.105059,3.676221,3.114241,,,,,,,,
596385207768225033!,system_11,1.522239,0.391831,,0.161697,0.005033,2.968763,4.181655,0.004655,0.493940,0.011313,0.293873,0.048492,0.812267,-0.000715,0.076442,3.471574,3.221422,,,,,,,,
596385207768225033!,system_11,2.178578,0.450669,,0.143207,0.031989,2.494673,3.878220,-0.005950,0.574102,0.007568,0.378514,0.061165,0.923151,-0.005492,0.090525,4.149040,3.139457,,,,,,,,
596385207768225033!,system_11,3.005710,0.506807,,0.127746,0.034684,2.598048,3.378454,-0.013501,0.516951,0.009776,0.379919,0.076413,0.912846,-0.013984,0.061048,3.785915,3.272842,,,,,,,,
596385207768225033!,system_11,4.048078,0.597874,,0.090560,-0.002805,2.890889,3.589508,0.005974,0.365647,-0.003712,0.245824,0.096803,0.928508,0.011759,0.072225,3.634154,2.889398,,,,,,,,
596385207768225033!,system_11,5.361692,0.691493,,0.093327,0.021115,2.864581,4.102332,0.002713,0.166406,0.013637,0.222174,0.118787,0.951651,-0.005596,0.028308,3.668905,3.408834,,,,,,,,
596385207768225033!,system_11,7.017135,0.623883,,0.067087,0.026521,2.788405,4.424148,0.009943,0.245868,0.002895,0.149749,0.129147,1.018737,-0.016939,0.032237,4.255354,3.118322,,,,,,,,
596385207768225033!,system_11,9.103359,0.478003,,0.044261,0.021306,3.030760,3.578166,0.026608,-0.009503,0.000838,0.215076,0.133170,0.968295,0.001960,0.039795,3.543340,2.772619,,,,,,,,
596385207768225033!,system_11,11.732462,0.720562,,0.042838,-0.001593,3.190084,4.357409,-0.009237,0.191709,-0.019193,0.153345,0.111210,1.087221,0.000054,0.019401,3.814515,3.597011,,,,,,,,
596385207768225033!,system_11,15.045711,0.651774,,0.048986,0.006362,2.458158,4.173770,0.006507,0.155612,-0.004621,0.200176,0.103833,1.123508,-0.015998,0.033779,3.677168,3.315518,,,,,,,,
596385207768225033!,system_11,19.221135,0.536971,,0.030860,0.008673,3.042271,3.714210,0.013034,-0.190091,0.017353,0.094919,0.072525,1.092352,-0.012852,-0.006661,4.016892,3.111747,,,,,,,,
596385207768225033!,system_11,24.483092,0.443996,,0.051524,-0.005291,2.701642,3.868752,-0.002415,-0.066913,0.007444,0.069209,0.084561,1.025384,0.010036,-0.025642,3.890029,3.267645,,,,,,,,
596385207768225033!,system_11,31.114318,0.460643,,0.019040,0.020922,3.158018,3.777819,0.000814,0.039461,0.010173,0.141717,0.073000,1.036648,-0.006807,0.022807,3.718696,2.890477,,,,,,,,
596385207768225033!,system_11,39.471125,0.517459,,0.008513,-0.025329,3.054565,3.807503,-0.004524,-0.068981,0.019466,0.076064,0.066968,1.167087,-0.002486,-0.009907,3.167661,3.071213,,,,,,,,
596385207768225033!,system_11,50.002546,0.220781,,-0.000736,0.009378,2.868800,3.439464,-0.004387,0.030306,0.003838,0.089684,0.024726,1.091671,0.007351,0.045493,3.600556,2.949357,,,,,,,,
596385207768225033!,system_11,63.274460,0.118002,,0.047138,-0.002005,3.037432,3.365331,-0.000465,-0.002508,0.001231,0.258916,0.017363,1.035718,-0.009974,0.029003,4.301129,2.856540,,,,,,,,
596385207768225033!,system_11,80.000000,-0.062754,,0.000400,-0.030211,2.871640,3.415421,-0.011087,-0.030726,-0.006837,0.331556,0.042658,0.919777,-0.015471,-0.007236,4.274665,3.128326,,,,,,,,
