ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
2130883522374832451!,system_08,0.000000,0.501958,,0.116192,0.766825,0.123699,0.999340,0.021381,0.552350,2.368913,0.011369,1.106288,0.490530,4.012992,0.045634,0.016107,0.000563,-0.806208,0.843085,2.297694,1.594005,0.496629,1.180862,0.578911,2.027021
2130883522374832451!,system_08,0.260221,0.643860,,0.166250,0.935273,0.001304,1.801956,0.438147,0.439810,2.799781,0.012837,1.027433,0.471579,4.479606,-0.012555,0.016919,0.661234,-0.806208,0.843085,2.297694,1.594005,0.496629,1.180862,0.578911,2.027021
2130883522374832451!,system_08,0.588156,0.456505,,0.208698,1.937063,-0.004053,2.086247,0.773774,0.347962,3.003248,-0.003945,0.960420,0.482704,4.879937,0.385223,0.005445,1.140323,-0.806208,0.843085,2.297694,1.594005,0.496629,1.180862,0.578911,2.027021
2130883522374832451!,system_08,1.001427,0.815264,,0.902762,2.048777,0.005240,2.702978,0.997195,0.307726,3.685956,-0.001041,1.077287,0.483044,5.233161,1.071852,-0.021383,1.708364,,,,,,,,
2130883522374832451!,system_08,1.522239,0.719342,,1.114398,1.747101,0.005699,1.895008,0.663707,0.334226,3.614471,0.017336,1.405695,0.478211,5.246221,0.960909,-0.016353,0.862977,,,,,,,,
2130883522374832451!,system_08,2.178578,1.213287,,1.119160,1.051876,-0.012597,1.707497,0.263079,0.106772,3.569238,0.015965,1.556771,0.457942,5.338702,1.059852,-0.010391,0.494436,,,,,,,,
2130883522374832451!,system_08,3.005710,1.035971,,0.820748,0.929642,-0.015092,1.638050,0.156401,0.102939,3.357473,0.017920,1.853729,0.449074,5.395667,0.956168,0.022163,0.845975,,,,,,,,
2130883522374832451!,system_08,4.048078,1.159879,,0.626959,1.012008,0.007116,1.396595,0.047661,0.078904,3.483569,0.024005,1.963925,0.432907,5.337992,0.877223,0.023528,0.471343,,,,,,,,
2130883522374832451!,system_08,5.361692,1.334107,,0.101787,0.641176,-0.007706,1.566258,0.142366,0.055379,3.646328,0.049326,2.112038,0.472090,5.358673,0.616022,0.004139,0.340608,,,,,,,,
2130883522374832451!,system_08,7.017135,1.543339,,0.208333,0.675090,0.003030,1.303026,0.156090,-0.111617,3.767361,0.015271,2.867720,0.428554,5.047281,0.509769,0.006784,0.211680,,,,,,,,
2130883522374832451!,system_08,9.103359,1.690673,,-0.059904,0.679142,0.003268,1.677180,0.048547,-0.029210,3.473825,0.011418,2.270194,0.440808,5.279636,0.373677,0.002740,0.446858,,,,,,,,
2130883522374832451!,system_08,11.732462,1.828974,,-0.007405,0.687798,0.007194,1.594546,-0.109308,0.014008,3.553328,0.020928,2.049665,0.441648,5.465340,0.130974,0.026318,0.444114,,,,,,,,
2130883522374832451!,system_08,15.045711,2.409006,,0.267731,0.709899,-0.003479,1.582984,0.000987,0.016834,3.552302,-0.005680,1.611960,0.449646,5.335022,0.191503,0.025769,0.166856,,,,,,,,
2130883522374832451!,system_08,19.221135,2.273470,,-0.273540,0.946255,0.012083,1.632427,-0.113531,0.003842,3.526613,0.000037,1.317222,0.464469,5.276164,0.369499,-0.002492,0.552785,,,,,,,,
2130883522374832451!,system_08,24.483092,3.160837,,-0.133984,0.603286,0.004848,1.524094,-0.111284,0.010743,3.555916,0.024332,0.953202,0.465923,5.369930,0.240801,0.016188,0.010190,,,,,,,,
2130883522374832451!,system_08,31.114318,3.222457,,0.235180,0.673982,0.003102,1.444908,-0.047188,-0.003824,3.641992,0.005172,0.687131,0.462218,5.348324,0.212278,-0.002012,0.416036,,,,,,,,
2130883522374832451!,system_08,39.471125,3.617973,,-0.200149,0.797573,0.012935,1.516098,0.154474,-0.031282,3.330139,0.032083,0.148308,0.459456,5.515390,-0.242582,0.024025,-0.040360,,,,,,,,
2130883522374832451!,system_08,50.002546,3.014479,,-0.003272,0.454562,-0.009128,1.394509,0.145980,0.004918,3.457474,0.002775,0.432889,0.485889,5.307864,0.028866,0.014077,0.133329,,,,,,,,
2130883522374832451!,system_08,63.274460,2.790909,,0.064508,0.165799,0.001954,1.328643,0.011694,-0.022767,3.503965,-0.007476,0.154104,0.478393,5.226319,0.270927,0.012259,-0.029741,,,,,,,,
2130883522374832451!,system_08,80.000000,3.093477,,0.101623,0.213201,0.014076,1.407232,0.180946,-0.027857,3.568823,0.019335,-0.074364,0.451300,5.437693,0.190392,0.023051,0.088465,,,,,,,,
