ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1119501930875409424!,system_12,0.000000,0.294080,,0.518325,0.005138,0.441443,0.624472,0.322310,0.829367,0.731706,0.310598,0.016452,0.272207,0.045577,0.323277,0.098604,0.175327,2.612475,-0.319319,2.637644,2.016836,-0.830135,0.957108,-0.606513,-2.198701
1119501930875409424!,system_12,0.260221,0.277829,,0.566517,0.587062,1.065686,1.317828,1.206727,0.745846,0.687346,0.315466,-0.138191,0.094999,-0.012628,0.137312,0.908272,0.828785,2.612475,-0.319319,2.637644,2.016836,-0.830135,0.957108,-0.606513,-2.198701
1119501930875409424!,system_12,0.588156,0.490498,,0.613748,0.755356,1.863643,1.793960,1.399118,0.718284,0.660930,0.549274,0.328255,0.468308,0.003849,0.377428,1.378117,1.354633,2.612475,-0.319319,2.637644,2.016836,-0.830135,0.957108,-0.606513,-2.198701
1119501930875409424!,system_12,1.001427,0.667685,,1.153982,1.186702,2.710895,2.224802,1.591222,0.562920,0.443658,0.625878,0.164819,0.218305,0.008796,0.507627,2.375443,2.146875,,,,,,,,
1119501930875409424!,system_12,1.522239,0.580745,,1.913618,0.840352,2.677157,1.746675,1.144259,0.610913,0.149871,0.532449,0.125588,0.317867,0.006663,0.721568,2.274102,2.004430,,,,,,,,
1119501930875409424!,system_12,2.178578,0.550953,,1.650284,0.744460,2.977851,1.303871,0.608334,0.570650,0.194684,0.599678,0.399237,0.288307,-0.000266,0.839599,1.891621,1.560523,,,,,,,,
1119501930875409424!,system_12,3.005710,0.571832,,1.756418,0.346514,3.022041,1.236914,0.407482,0.368467,0.029267,0.776932,1.007534,0.518795,0.003816,0.657726,2.129547,1.520460,,,,,,,,
1119501930875409424!,system_12,4.048078,0.384368,,1.566837,0.283996,3.052802,0.737774,0.387838,0.299364,-0.047277,0.661793,1.285371,0.446949,0.007846,0.491414,2.008199,1.417667,,,,,,,,
1119501930875409424!,system_12,5.361692,0.326721,,1.265347,0.292530,2.829710,0.782993,0.222097,0.257562,0.105330,0.576635,1.496742,0.699205,0.003174,0.303429,1.977502,1.227211,,,,,,,,
1119501930875409424!,system_12,7.017135,0.336097,,1.148419,0.275044,2.816458,0.475540,-0.170223,0.203321,-0.023746,0.580473,1.472373,0.646712,-0.006794,0.316141,2.070713,1.476392,,,,,,,,
1119501930875409424!,system_12,9.103359,0.458671,,0.793650,0.218789,2.778977,0.342296,0.513054,0.252392,-0.055836,0.467090,1.546656,0.650548,-0.003359,0.229273,1.866351,1.641881,,,,,,,,
1119501930875409424!,system_12,11.732462,0.313673,,0.949402,0.285686,2.650216,0.278001,-0.014488,-0.036242,0.004709,0.446806,1.985346,0.782844,-0.000616,0.200085,1.940496,1.278276,,,,,,,,
1119501930875409424!,system_12,15.045711,0.201431,,0.652277,0.067890,3.116642,0.426502,-0.077743,0.083566,0.033798,0.426218,1.556511,0.791542,0.001808,0.076198,2.058762,1.749000,,,,,,,,
1119501930875409424!,system_12,19.221135,0.283901,,0.324743,0.184109,3.152817,0.244068,-0.355109,-0.095605,0.077603,0.366229,1.041349,0.743487,0.004840,0.139722,2.090237,1.330084,,,,,,,,
1119501930875409424!,system_12,24.483092,0.540242,,0.126239,0.252673,3.090952,0.787721,0.073615,0.079940,-0.043839,0.241380,1.038893,1.132515,0.012155,0.189529,2.170466,1.223396,,,,,,,,
1119501930875409424!,system_12,31.114318,0.788685,,0.059589,0.097177,3.047972,0.500897,0.146795,0.037242,0.032361,0.206095,0.868111,1.091357,0.011712,0.081978,1.575176,1.292906,,,,,,,,
1119501930875409424!,system_12,39.471125,0.906580,,0.270001,0.112789,3.067200,0.406951,-0.203158,0.147379,-0.032031,0.067173,0.833192,0.857619,-0.000025,-0.039223,1.591716,1.273203,,,,,,,,
1119501930875409424!,system_12,50.002546,0.945932,,0.067533,0.089271,2.802861,0.225784,-0.500358,-0.005650,0.076029,0.129788,0.298844,1.331522,-0.007650,0.065681,1.788145,1.083675,,,,,,,,
1119501930875409424!,system_12,63.274460,0.908050,,0.083780,0.007827,3.151484,0.408477,0.199049,0.060089,0.110461,0.054343,0.435203,1.070377,-0.002900,-0.050006,2.093759,1.325330,,,,,,,,
1119501930875409424!,system_12,80.000000,0.946450,,-0.044843,-0.001359,2.947291,0.360886,-0.065344,0.017617,-0.036289,-0.021640,0.388187,0.951132,0.003146,-0.055218,1.962659,1.204372,,,,,,,,
